starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
O=C1CCC(=CCO)O1,CC(O)(C#N)OCC=C1CCC(=O)O1,2,0.5,,0.9105992
O=C1CCC(=CCO)O1,CC(=O)OCC(O)=C1CCC(O)O1,2,0.1522,,0.9957728
O=C1CCC(=CCO)O1,CC(=O)OCC=C(O)CCC(=O)O,2,0.0952,,0.70996064
O=C1CCC(=CCO)O1,CC(=O)OCC(O)=C1CCC(=O)O1,2,0.3077,,0.99532264
O=C1CCC(=CCO)O1,CC(=O)OCC1OC12CCC(=O)O2,2,0.1957,,0.7261139
O=C1CCC(=CCO)O1,CC(=O)OC(C)C=C1CCC(=O)O1,2,0.4054,,0.89063674
O=C1CCC(=CCO)O1,CC(=O)OCC(C)=C1CCC(=O)O1,2,0.3158,,0.98932356
O=C1CCC(=CCO)O1,CC(=O)OC(=O)C=C1CCC(=O)O1,2,0.4286,,0.85493183
O=C1CCC(=CCO)O1,CC(=O)OCC=C1CCC(=O)O1,1,0.5455,,0.9508429
O=C1CCC(=CCO)O1,COC(=O)CC=C1CCC(=O)O1,2,0.5455,,0.89172757
O=C1CCC(=CCO)O1,CC(COC=O)=C1CCC(=O)O1,2,0.3421,,0.9728804
O=C1CCC(=CCO)O1,CC(C=C1CCC(=O)O1)OC=O,2,0.3889,,0.8201713
O=C1CCC(=CCO)O1,CC1CC(=O)OC1=CCOC=O,2,0.2381,,0.9661673
O=C1CCC(=CCO)O1,CC1CC(=CCOC=O)OC1=O,2,0.2381,,0.9042588
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1COC(C)=O,2,0.2093,,0.995462
O=C1CCC(=CCO)O1,OC(CCl)=C1CCC(O)O1,2,0.15,,0.9354729
O=C1CCC(=CCO)O1,O=C(O)CCC(O)=CCCl,2,0.1081,,0.93068963
O=C1CCC(=CCO)O1,O=C(O)CCC(O)C(O)CO,2,0.1081,,0.63358134
O=C1CCC(=CCO)O1,O=C1CCC(=C(O)CCl)O1,2,0.3636,,0.9787884
O=C1CCC(=CCO)O1,O=C(O)CCC(O)=C(O)CO,2,0.1176,,0.6924516
O=C1CCC(=CCO)O1,CC(Cl)C=C1CCC(=O)O1,2,0.4375,,0.9338826
O=C1CCC(=CCO)O1,CC(CCl)=C1CCC(=O)O1,2,0.3529,,0.8897672
O=C1CCC(=CCO)O1,O=C(Cl)C=C1CCC(=O)O1,2,0.5,,0.6474019
O=C1CCC(=CCO)O1,CC(CC(=O)O)C(O)=CCO,2,0.1579,,0.8211365
O=C1CCC(=CCO)O1,O=C1CCC(C(O)C(=O)O)O1,2,0.2051,,0.59361947
O=C1CCC(=CCO)O1,O=C(O)CC1(O)CCC(=O)O1,2,0.2368,,0.90116256
O=C1CCC(=CCO)O1,O=C(O)C(O)=C1CCC(O)O1,2,0.1538,,0.94651365
O=C1CCC(=CCO)O1,O=C(O)C=C(O)CCC(=O)O,2,0.1143,,0.8573489
O=C1CCC(=CCO)O1,COCC(O)=C1CCC(=O)O1,2,0.3333,,0.9737212
O=C1CCC(=CCO)O1,O=C1CCC(=C(O)C(=O)O)O1,2,0.3438,,0.9660618
O=C1CCC(=CCO)O1,O=C1CCC2(O1)OC2C(=O)O,2,0.2,,0.80805725
O=C1CCC(=CCO)O1,CCOCC=C1CCC(=O)O1,2,0.5312,,0.94507533
O=C1CCC(=CCO)O1,CC(C(=O)O)=C1CCC(=O)O1,2,0.3235,,0.9189753
O=C1CCC(=CCO)O1,COC(=O)C=C1CCC(=O)O1,2,0.4545,,0.8250995
O=C1CCC(=CCO)O1,O=C(O)CCC(O)CCO,2,0.1081,,0.75144464
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1CCl,2,0.2162,,0.603387
O=C1CCC(=CCO)O1,O=C1CCC(=CCCl)O1,1,0.6296,,0.72782284
O=C1CCC(=CCO)O1,CC(O)=CC(O)CC(=O)O,2,0.1053,,0.77769864
O=C1CCC(=CCO)O1,O=C(O)CCC(O)=CCO,1,0.1765,,0.8891788
O=C1CCC(=CCO)O1,O=C(O)CCC(O)C=CO,2,0.1053,,0.8595148
O=C1CCC(=CCO)O1,C=C(O)C(CO)CC(=O)O,2,0.1081,,0.61604273
O=C1CCC(=CCO)O1,OC(O)CCC1=CC(O)O1,2,0.1026,,0.6797292
O=C1CCC(=CCO)O1,OCC=C(O)CC1OC1O,2,0.1622,,0.7829234
O=C1CCC(=CCO)O1,NC(=O)CCC(O)=CCO,2,0.1667,,0.7733106
O=C1CCC(=CCO)O1,O=C(O)C=C1CCC(O)O1,2,0.2105,,0.73265356
O=C1CCC(=CCO)O1,O=C1CCC(=C(O)CO)O1,1,0.4194,,0.85286105
O=C1CCC(=CCO)O1,O=C(O)CC1CCC(=O)O1,2,0.2432,,0.8922814
O=C1CCC(=CCO)O1,O=CC=C(O)CCC(=O)O,2,0.1111,,0.81704354
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1COC,2,0.2,,0.91903
O=C1CCC(=CCO)O1,O=C(O)C=C1CCC(=O)O1,1,0.5172,,0.99024594
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1C(=O)O,2,0.2162,,0.7486902
O=C1CCC(=CCO)O1,O=CC(O)=C1CCC(=O)O1,2,0.375,,0.9274879
O=C1CCC(=CCO)O1,O=COC=C1CCC(=O)O1,2,0.4516,,0.7191233
O=C1CCC(=CCO)O1,CC(=O)C=C1CCC(=O)O1,2,0.5,,0.93831474
O=C1CCC(=CCO)O1,O=C(O)CCC=CCO,2,0.1765,,0.7044575
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1CO,1,0.2857,,0.76688427
O=C1CCC(=CCO)O1,O=CCC1CCC(=O)O1,2,0.25,,0.99013466
O=C1CCC(=CCO)O1,O=CC=CCCC(=O)O,2,0.1081,,0.73051554
O=C1CCC(=CCO)O1,NCC=C1CCC(=O)O1,2,0.6296,,0.9145129
O=C1CCC(=CCO)O1,C=C1OC(=O)CC1C=O,2,0.2222,,0.9704304
O=C1CCC(=CCO)O1,O=CC=C1CCC(=O)O1,1,0.5,,0.97482353
O=C1CCC(=CCO)O1,N#CC=C1CCC(=O)O1,2,0.4667,,0.6599812
O=C1CCC(=CCO)O1,C=C(O)CCC(=O)O,2,0.0909,,0.9874964
O=C1CCC(=CCO)O1,O=C=C1CCC(=O)O1,2,0.3333,,0.9635702
O=C1CCC(=CCO)O1,CCC(O)=CCO,2,0.1562,,0.81002945
O=C1CCC(=CCO)O1,C=C1CCC(=O)O1,1,0.3571,,0.94863534
