starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(=O)N(CCC(=O)C=CC(=O)O)C(N)=[NH2+],2,0.1765,,0.9250382
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(=O)OC(C=C1C=CC(=O)O1)NC(N)=[NH2+],2,0.4889,,0.80452174
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(=O)N(C(N)=[NH2+])C(C)C=C1C=CC(=O)O1,2,0.4043,,0.72023755
NC(=[NH2+])NCC=C1C=CC(=O)O1,NC(=[NH2+])NC(Cl)C=C1C=CC(=O)O1,2,0.5122,,0.74454415
NC(=[NH2+])NCC=C1C=CC(=O)O1,NC(=[NH2+])NCC(Cl)=C1C=CC(=O)O1,2,0.5,,0.6968813
NC(=[NH2+])NCC=C1C=CC(=O)O1,NC(=[NH2+])NC(O)CC(=O)C=CC(=O)O,2,0.234,,0.9100325
NC(=[NH2+])NCC=C1C=CC(=O)O1,CNC(=[NH2+])NCCC(=O)C=CC(=O)O,2,0.1837,,0.986537
NC(=[NH2+])NCC=C1C=CC(=O)O1,COC(=O)C=CC(=O)CCNC(N)=[NH2+],2,0.2553,,0.7203786
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(CC(=O)C=CC(=O)O)NC(N)=[NH2+],2,0.2292,,0.8064226
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(CNC(N)=[NH2+])C(=O)C=CC(=O)O,2,0.2826,,0.8736943
NC(=[NH2+])NCC=C1C=CC(=O)O1,CN(C(N)=[NH2+])C(O)C=C1C=CC(=O)O1,2,0.4318,,0.6855421
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(NC(N)=[NH2+])C(O)=C1C=CC(=O)O1,2,0.4186,,0.90144247
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(=C1C=CC(=O)O1)C(O)NC(N)=[NH2+],2,0.3864,,0.6305925
NC(=[NH2+])NCC=C1C=CC(=O)O1,CC(C=C1C=CC(=O)O1)N(C)C(N)=[NH2+],2,0.4318,,0.8969085
NC(=[NH2+])NCC=C1C=CC(=O)O1,CNC(=[NH2+])NC(C)C=C1C=CC(=O)O1,2,0.4,,0.9221014
NC(=[NH2+])NCC=C1C=CC(=O)O1,CCC(C=C1C=CC(=O)O1)NC(N)=[NH2+],2,0.5116,,0.83057904
