starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)CC(C)C(CO)=C1OC(=O)CC1=O,2,0.2292,,0.6184572
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@H]1C(=O)OC(=C(C)COC(C)=O)C1=O,2,0.2245,,0.9791742
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(COC=O)=C1OC(=O)[C@H](C(C)C)C1=O,2,0.4419,,0.789148
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(=O)OCC=C1OC(=O)[C@H](C(C)C)C1=O,1,0.6316,,0.9810357
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(=O)OC(C=C1OC(=O)CC1=O)C(C)C,2,0.22,,0.6492434
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(=O)OCC(=C1OC(=O)CC1=O)C(C)C,2,0.1961,,0.99806136
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@H]1C(=O)OC(=CC(C)OC(C)=O)C1=O,2,0.3478,,0.75152636
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(=O)C(O)=CCCl,2,0.1522,,0.97413164
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CCOCC=C1OC(=O)[C@H](C(C)C)C1=O,2,0.6216,,0.89784056
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(O)C(O)=CCO,2,0.2045,,0.86200434
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(=O)C(O)CCO,2,0.1818,,0.98026687
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(Cl)C=C1OC(=O)CC1=O,2,0.2222,,0.82055354
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@H]1C(=O)OC(=C(C)CCl)C1=O,2,0.2444,,0.9405745
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(CCl)=C1OC(=O)CC1=O,2,0.2174,,0.94308096
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@H]1C(=O)OC(=CC(C)Cl)C1=O,2,0.3659,,0.8860848
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(=O)C(O)=CCO,1,0.2093,,0.6506631
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,C=C(O)C(=O)[C@H](C(=O)O)C(C)CCO,2,0.1522,,0.92177784
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(CO)=C(O)C(=O)CC(=O)O,2,0.1591,,0.8613917
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@@H](C(=O)O)C(=O)C(O)=C(C)CO,2,0.1333,,0.7159738
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(O)C(O)=C1CO1,2,0.1489,,0.85874856
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(O)C1=CC(O)O1,2,0.1915,,0.65120155
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@@H](C(=O)O)C(=O)C(O)=CC(C)O,2,0.1556,,0.605053
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(=O)C=CCOO,2,0.1458,,0.9368824
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(CC(=O)O)CC(=O)C(O)=CCO,2,0.2045,,0.64302963
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)[C@@H](C(=O)O)C(=O)C(O)=CC=O,2,0.1333,,0.969074
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(=C1OC(=O)CC1=O)C(O)O,2,0.2326,,0.77343774
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(O)C1OC12OC(=O)CC2=O,2,0.1837,,0.8715821
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(O)C(O)=C1OC(=O)CC1=O,2,0.1957,,0.94857186
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,COCC(=C1OC(=O)CC1=O)C(C)C,2,0.2128,,0.91566247
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(=C1OC(=O)CC1=O)C(O)C(C)C,2,0.1957,,0.89529836
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)C(=C1OC(=O)CC1=O)C(C)O,2,0.2045,,0.9182153
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC[C@H]1C(=O)OC(=C(C)C(C)O)C1=O,2,0.2955,,0.7919159
CC(C)[C@H]1C(=O)OC(=CCO)C1=O,CC(C)(C)C(O)C=C1OC(=O)CC1=O,2,0.2174,,0.8005382
