starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(CCOC(C)=O)C(=O)O1,2,0.5405,,0.9691046
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=CCOC(C)=O)OC1=O,2,0.5405,,0.979883
CC=C1C=C(CC)C(=O)O1,CC=C1OC(=O)C(CCO)=C1CO,2,0.3077,,0.75447375
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(C(CO)CO)C(=O)O1,2,0.4857,,0.6717932
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(CC(O)CO)C(=O)O1,2,0.5714,,0.78914934
CC=C1C=C(CC)C(=O)O1,CC(CO)=C1C=C(CCO)C(=O)O1,2,0.3,,0.87857014
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(CCCl)C(=O)O1,2,0.6452,,0.7897088
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=CCCl)OC1=O,2,0.6452,,0.77238816
CC=C1C=C(CC)C(=O)O1,CCC(=O)C=C(C(=O)O)C(C)C,2,0.122,,0.7052305
CC=C1C=C(CC)C(=O)O1,CCC(=O)C(C)=C(CC)C(=O)O,2,0.1026,,0.9608193
CC=C1C=C(CC)C(=O)O1,CCC1=C(C)C(=C(C)O)OC1O,2,0.1395,,0.65767676
CC=C1C=C(CC)C(=O)O1,O=C1OC(=CCO)C=C1CCO,2,0.4167,,0.7401158
CC=C1C=C(CC)C(=O)O1,CC1OC12C=C(CCO)C(=O)O2,2,0.2045,,0.61031395
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=C(O)CO)OC1=O,2,0.4571,,0.7314756
CC=C1C=C(CC)C(=O)O1,CC(O)=C1C=C(CCO)C(=O)O1,2,0.3077,,0.95237243
CC=C1C=C(CC)C(=O)O1,CCC=C1C=C(CCO)C(=O)O1,2,0.4722,0.2973,0.84093744
CC=C1C=C(CC)C(=O)O1,CC(C)C1=CC2(OC1=O)OC2C,2,0.1628,,0.9508832
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=CCCO)OC1=O,2,0.6061,,0.9080583
CC=C1C=C(CC)C(=O)O1,CC(C)=C1C=C(CCO)C(=O)O1,2,0.3158,,0.9358001
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(C(C)CO)C(=O)O1,2,0.4722,,0.9949079
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(CC(C)O)C(=O)O1,2,0.6061,,0.6094298
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(C(C)(C)O)C(=O)O1,2,0.4706,,0.73648447
CC=C1C=C(CC)C(=O)O1,CC=C1OC(=O)C(C(C)O)=C1C,2,0.25,,0.5995188
CC=C1C=C(CC)C(=O)O1,CC(C)C1=CC(=CCO)OC1=O,2,0.3333,,0.85070646
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=C(O)CC)OC1=O,2,0.4706,,0.87813395
CC=C1C=C(CC)C(=O)O1,CC=C1C=C(CCOC)C(=O)O1,2,0.6061,,0.66523206
CC=C1C=C(CC)C(=O)O1,CC(C)=C1C=C(C(C)O)C(=O)O1,2,0.225,,0.93533564
CC=C1C=C(CC)C(=O)O1,CCC1=C(C)C(=C(C)O)OC1=O,2,0.2973,,0.82360387
CC=C1C=C(CC)C(=O)O1,CC=C1OC(=O)C(CCO)=C1C,2,0.3077,,0.9450156
CC=C1C=C(CC)C(=O)O1,CCCC1=CC(=C(C)O)OC1=O,2,0.3421,,0.9653841
CC=C1C=C(CC)C(=O)O1,CCC1=CC(=C(C)CO)OC1=O,2,0.4571,,0.97253305
CC=C1C=C(CC)C(=O)O1,CC(O)=C1C=C(C(C)C)C(=O)O1,2,0.225,,0.97818804
