starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)CC(=O)C(Cl)=CCc1ccccc1,2,0.2955,,0.84903777
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)C(=CC(Cl)c2ccccc2)O1,2,0.26,,0.61530733
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)C(O)C(O)C(O)=CCc1ccccc1,2,0.3095,,0.8667524
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(CC(O)O)C(O)=C(O)Cc1ccccc1,2,0.2174,,0.68749416
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)CC(=O)C(O)(O)CCc1ccccc1,2,0.2174,,0.70488983
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(C(O)=CCc1ccccc1)C(O)C(O)O,2,0.2955,,0.67379695
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=CC(Cl)c2ccccc2)O1,2,0.5,,0.8462302
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(O)(CCc2cccc(O)c2)O1,2,0.25,,0.63199216
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(O)(CCc2ccc(O)cc2)O1,2,0.22,,0.8275943
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)OC1=C(O)C(O)c1ccccc1,2,0.22,,0.88931227
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(O)(CCc2ccccc2O)O1,2,0.2353,,0.9567678
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=CCC2=CC=CC(O)C2O)O1,1,0.4667,,0.78580785
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C2(O1)OC2CC1=CC=CC2OC12,2,0.1754,,0.977101
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=CCc2cccc(O)c2O)O1,2,0.561,,0.6825385
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C2(O1)OC2Cc1ccccc1O,2,0.2308,,0.5968821
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C2(O1)OC2C(O)c1ccccc1,2,0.2353,,0.7470369
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=C(O)C(O)c2ccccc2)O1,2,0.3721,,0.9827769
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)CC(=O)C(O)CCc1ccccc1,2,0.2174,,0.78052396
O=C1CC(=O)C(=CCc2ccccc2)O1,CC(=O)C(O)=CC(C(=O)O)c1ccccc1,2,0.1702,,0.80661553
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)OC1=CC(O)c1ccccc1,1,0.2653,,0.61254656
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)C(=Cc2cccc(CO)c2)O1,2,0.2745,,0.6571101
O=C1CC(=O)C(=CCc2ccccc2)O1,O=CC(C(=O)O)C(O)=CCc1ccccc1,2,0.3095,,0.89673203
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)OC1=Cc1cccc(CO)c1,2,0.2941,,0.84530866
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1OC1C(O)C(O)=CCc1ccccc1,2,0.3409,,0.64454675
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)CC(=O)C(O)=CCc1ccccc1,1,0.3095,,0.8730481
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(O)(CCc2ccccc2)O1,1,0.3333,,0.74344236
O=C1CC(=O)C(=CCc2ccccc2)O1,CC(=O)C(O)=CCc1cccc(C(=O)O)c1,2,0.2245,,0.69254833
O=C1CC(=O)C(=CCc2ccccc2)O1,CC(=O)C(O)=C(Cc1ccccc1)C(=O)O,2,0.2273,,0.7978001
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)C1OC(=CCc2ccccc2)C1O,2,0.3721,,0.823989
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C(O)CC(=O)C(=O)CCc1ccccc1,2,0.2927,,0.78420794
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)C(=CC(O)c2ccccc2)O1,1,0.2653,,0.8841108
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)OC1=Cc1ccc(CO)cc1,2,0.24,,0.69105846
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=CC(O)c2ccccc2)O1,1,0.5,,0.87630844
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)OC1=CC(=O)c1ccccc1,2,0.2708,,0.7384835
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(O)C(=CC(=O)c2ccccc2)O1,2,0.2708,,0.7779714
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C2(O1)OC2Cc1ccccc1,1,0.3333,,0.8655393
O=C1CC(=O)C(=CCc2ccccc2)O1,O=C1CC(=O)C(=CC(=O)c2ccccc2)O1,2,0.5128,,0.930421
