reactants,products,reactionString,ruleName,thermo,reactionType
CCCCCC=C1OC(=O)C[C@@H]1O,CCCC(C)C=C1OC(=O)C[C@@H]1O,CCCCCC=C1OC(=O)C[C@@H]1O >> CCCC(C)C=C1OC(=O)C[C@@H]1O,rule0028_51,No_Thermo,Enzymatic
CCCC=C(O)[C@@H](O)CC(=O)O.CCCC=C(O)[C@@H](O)CC(=O)O,C=C(O)[C@@H](O)CC(=O)O.CCCC=C(O)[C@@](O)(CCC)CC(=O)O,CCCC=C(O)[C@@H](O)CC(=O)O.CCCC=C(O)[C@@H](O)CC(=O)O >> C=C(O)[C@@H](O)CC(=O)O.CCCC=C(O)[C@@](O)(CCC)CC(=O)O,rule0126_1,No_Thermo,Enzymatic
CCC(C)=C1OC(=O)C[C@@H]1O,CCC=C1OC(=O)C(C)[C@@H]1O,CCC(C)=C1OC(=O)C[C@@H]1O >> CCC=C1OC(=O)C(C)[C@@H]1O,rule0028_51,No_Thermo,Enzymatic
CCC=C1OC(=O)C[C@@H]1O.O,CCCC1(O)OC(=O)C[C@@H]1O,CCC=C1OC(=O)C[C@@H]1O.O >> CCCC1(O)OC(=O)C[C@@H]1O,rule0020_19,No_Thermo,Enzymatic
CCC(C)CC=C1OC(=O)C[C@@H]1O.O,CCC(C)CCC1(O)OC(=O)C[C@@H]1O,CCC(C)CC=C1OC(=O)C[C@@H]1O.O >> CCC(C)CCC1(O)OC(=O)C[C@@H]1O,rule0020_19,No_Thermo,Enzymatic
CCCC(CC)=C1OC(=O)C[C@@H]1O.CCCC(CC)=C1OC(=O)C[C@@H]1O,CCCC(C)=C1OC(=O)C[C@@H]1O.CCCCC(CC)=C1OC(=O)C[C@@H]1O,CCCC(CC)=C1OC(=O)C[C@@H]1O.CCCC(CC)=C1OC(=O)C[C@@H]1O >> CCCC(C)=C1OC(=O)C[C@@H]1O.CCCCC(CC)=C1OC(=O)C[C@@H]1O,rule0126_2,No_Thermo,Enzymatic
CCCC(C=C1OC(=O)C[C@@H]1O)CC.CCCC(C=C1OC(=O)C[C@@H]1O)CC,CCC(C=C1OC(=O)C[C@@H]1O)CC.CCCC(C=C1OC(=O)C[C@@]1(C)O)CC,CCCC(C=C1OC(=O)C[C@@H]1O)CC.CCCC(C=C1OC(=O)C[C@@H]1O)CC >> CCC(C=C1OC(=O)C[C@@H]1O)CC.CCCC(C=C1OC(=O)C[C@@]1(C)O)CC,rule0126_2,No_Thermo,Enzymatic
CCCC(CC)=C1OC(=O)C[C@@H]1O,CCCC(C)=C1OC(=O)C[C@@]1(C)O,CCCC(CC)=C1OC(=O)C[C@@H]1O >> CCCC(C)=C1OC(=O)C[C@@]1(C)O,rule0028_51,No_Thermo,Enzymatic
CC=C1OC(=O)C[C@]1(O)CC.O,CC[C@@]1(O)CC(O)OC1=CCO,CC=C1OC(=O)C[C@]1(O)CC.O >> CC[C@@]1(O)CC(O)OC1=CCO,rule0070_6,No_Thermo,Enzymatic
CC=C1OC(=O)C[C@@H]1O,C=C1OC(=O)C(C)[C@@H]1O,CC=C1OC(=O)C[C@@H]1O >> C=C1OC(=O)C(C)[C@@H]1O,rule0028_51,No_Thermo,Enzymatic
CCCC(C(=O)O)=C1OC(=O)C[C@@H]1O,CCCC=C1OC(=O)C(C(=O)O)[C@@H]1O,CCCC(C(=O)O)=C1OC(=O)C[C@@H]1O >> CCCC=C1OC(=O)C(C(=O)O)[C@@H]1O,rule0028_50,No_Thermo,Enzymatic
CCCC=C1OC(=O)C[C@@H]1OC(C)=O.O,CCCC(O)=C1OC(O)C[C@@H]1OC(C)=O,CCCC=C1OC(=O)C[C@@H]1OC(C)=O.O >> CCCC(O)=C1OC(O)C[C@@H]1OC(C)=O,rule0070_6,No_Thermo,Enzymatic
