starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCC=C1C[C@H](C)C(=O)O1,CCCC(OC(C)=O)=C1C[C@H](C)C(=O)O1,2,0.3864,,0.8340059
CCCC=C1C[C@H](C)C(=O)O1,CCCC(CC)=C(O)C[C@H](C)C(=O)O,2,0.1064,,0.8129899
CCCC=C1C[C@H](C)C(=O)O1,CCCCCC1OC12C[C@H](C)C(=O)O2,2,0.2826,,0.76018846
CCCC=C1C[C@H](C)C(=O)O1,CCC(CC)C(O)=C1C[C@H](C)C(=O)O1,2,0.4,,0.7560281
CCCC=C1C[C@H](C)C(=O)O1,CCCC(=C1C[C@H](C)C(=O)O1)C(C)O,2,0.4048,,0.69467294
CCCC=C1C[C@H](C)C(=O)O1,CCCCCC(O)=C1C[C@H](C)C(=O)O1,2,0.4146,,0.93407977
CCCC=C1C[C@H](C)C(=O)O1,CCCCCC(C)=C1C[C@H](C)C(=O)O1,2,0.4146,,0.84351677
CCCC=C1C[C@H](C)C(=O)O1,CCCC(=C1C[C@H](C)C(=O)O1)C(C)C,2,0.4146,,0.8771466
CCCC=C1C[C@H](C)C(=O)O1,CCCC(Cl)=C1C[C@H](C)C(=O)O1,2,0.4359,,0.61954373
CCCC=C1C[C@H](C)C(=O)O1,CCCC(C)=C(O)C[C@H](C)C(=O)O,2,0.1087,,0.6761307
CCCC=C1C[C@H](C)C(=O)O1,CCCC(CC)C1C[C@H](C)C(=O)O1,2,0.3095,,0.9302092
CCCC=C1C[C@H](C)C(=O)O1,CCCCCCC1C[C@H](C)C(=O)O1,2,0.3095,,0.982002
CCCC=C1C[C@H](C)C(=O)O1,CCC(CC)CC1C[C@H](C)C(=O)O1,2,0.2857,,0.95009506
CCCC=C1C[C@H](C)C(=O)O1,CCCC1OC12CC(C)(C)C(=O)O2,2,0.2174,,0.8077215
CCCC=C1C[C@H](C)C(=O)O1,CC1(C)CC(=CCCCO)OC1=O,2,0.2955,,0.8646855
CCCC=C1C[C@H](C)C(=O)O1,CCCC(O)=C1CC(C)(C)C(=O)O1,2,0.2222,,0.9785525
CCCC=C1C[C@H](C)C(=O)O1,CCC(CC)=C1OC(=O)[C@@H](C)C1C,2,0.2821,,0.6032515
CCCC=C1C[C@H](C)C(=O)O1,CCCC(C)=C1CC(C)(C)C(=O)O1,2,0.2222,,0.9107257
CCCC=C1C[C@H](C)C(=O)O1,CCCC(C)C=C1C[C@H](C)C(=O)O1,2,0.5676,,0.75487894
CCCC=C1C[C@H](C)C(=O)O1,CCC(C)C=C1OC(=O)[C@@H](C)C1C,2,0.2857,,0.730718
CCCC=C1C[C@H](C)C(=O)O1,CCC=C1C[C@](C)(CCC)C(=O)O1,2,0.3023,,0.6333611
