starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,[NH2+]=C1N=c2oc(cc2OP(=O)(O)O)=CCN1,2,0.0938,,0.8738159
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(=O)N(C(N)=[NH2+])C(O)C=C1C=C(O)C(=O)O1,2,0.4286,,0.69856906
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(=O)OC(C=C1C=C(O)C(=O)O1)NC(N)=[NH2+],2,0.5106,,0.8854836
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(=O)OC1=CC(=CC(C)NC(N)=[NH2+])OC1=O,2,0.3333,,0.87672853
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(=O)N(C(N)=[NH2+])C(C)C=C1C=C(O)C(=O)O1,2,0.4286,,0.8191008
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,NC(=[NH2+])NC(Cl)C=C1C=C(O)C(=O)O1,2,0.5349,,0.8638984
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(C(=O)CCNC(N)=[NH2+])=C(O)C(=O)O,2,0.2245,,0.6680297
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CNC(=[NH2+])NCCC1(O)C=C(O)C(=O)O1,2,0.2642,,0.7504689
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(CC1(O)C=C(O)C(=O)O1)NC(N)=[NH2+],2,0.3077,,0.68188095
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,CC(CNC(N)=[NH2+])C(=O)C=C(O)C(=O)O,2,0.24,,0.8052049
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,NC(=[NH2+])NCC1(O)OC12C=C(O)C(=O)O2,2,0.413,,0.6230489
NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,COC1=CC(=CC(O)NC(N)=[NH2+])OC1=O,2,0.3529,,0.7302288
