reactants,products,reactionString,ruleName,thermo,reactionType
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O,CC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](C)C=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O >> CC[C@H](C(=O)O)C(=O)C(O)=C[C@@H](C)C=O,rule0035_7,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O,CC[C@@]1(C)C(=O)OC(=CCC=O)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O >> CC[C@@]1(C)C(=O)OC(=CCC=O)C1=O,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(N)=O,C[C@@H]1[NH+]=C1N.O,C[C@H](N)C(N)=O >> C[C@@H]1[NH+]=C1N.O,rule0339_1,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O.O=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C(=O)O)C1=O.OO,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O.O=O >> CC[C@@H]1C(=O)OC(=C[C@@H](C)C(=O)O)C1=O.OO,rule0145_5,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O,CC[C@@H]1C(=O)OC(=CCC(C)N)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O >> CC[C@@H]1C(=O)OC(=CCC(C)N)C1=O,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,rule0483_3,No_Thermo,Enzymatic
CCN.CCN,C.NCCCN,CCN.CCN >> C.NCCCN,rule0126_2,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O,CCC(N)C=C1OC(=O)[C@@H](CC)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O >> CCC(N)C=C1OC(=O)[C@@H](CC)C1=O,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(=O)O,N[C@H]1CC1=O.O,C[C@H](N)C(=O)O >> N[C@H]1CC1=O.O,rule0245_1,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.O,CC[C@@H]1C(=O)OC(O)(C[C@@H](C)CN)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.O >> CC[C@@H]1C(=O)OC(O)(C[C@@H](C)CN)C1=O,rule0020_19,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O,CC[C@@H]1C(=O)OC(=CCCCNC(=O)O)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O >> CC[C@@H]1C(=O)OC(=CCCCNC(=O)O)C1=O,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C.C[C@@](N)(C(=O)O)[C@H](N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C.C[C@@](N)(C(=O)O)[C@H](N)C(=O)O,rule0126_2,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O.CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O,CC[C@@H]1C(=O)OC(=C(C)[C@@H](C)CNC(=O)O)C1=O.CC[C@@H]1C(=O)OC(=CCCNC(=O)O)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O.CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O >> CC[C@@H]1C(=O)OC(=C(C)[C@@H](C)CNC(=O)O)C1=O.CC[C@@H]1C(=O)OC(=CCCNC(=O)O)C1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O.O=P(O)(O)O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.C[C@H](N)C(=O)OP(=O)(O)O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O.O=P(O)(O)O >> CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.C[C@H](N)C(=O)OP(=O)(O)O,rule0099_4,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.OO,CC[C@@H]1C(=O)OC(=C[C@@H](C)CO)C1=O.O=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.OO >> CC[C@@H]1C(=O)OC(=C[C@@H](C)CO)C1=O.O=O,rule0078_14,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.O=C=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C(N)C(=O)O)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O.O=C=O >> CC[C@@H]1C(=O)OC(=C[C@@H](C)C(N)C(=O)O)C1=O,rule0023_17,No_Thermo,Enzymatic
C[C@H](N)C(=O)O.O=S(O)O,N[C@@H](CS(=O)O)C(=O)O.O,C[C@H](N)C(=O)O.O=S(O)O >> N[C@@H](CS(=O)O)C(=O)O.O,rule0336_1,No_Thermo,Enzymatic
C[C@H](N)C(=O)OP(=O)(O)O.C[C@H](N)C(=O)OP(=O)(O)O,C[C@H](N)C[C@H](N)C(=O)OP(=O)(O)O.O=COP(=O)(O)O,C[C@H](N)C(=O)OP(=O)(O)O.C[C@H](N)C(=O)OP(=O)(O)O >> C[C@H](N)C[C@H](N)C(=O)OP(=O)(O)O.O=COP(=O)(O)O,rule0126_1,No_Thermo,Enzymatic
C[C@H](N)C(N)=O.N.OO,C[C@H](N)C(N)N.O.O=O,C[C@H](N)C(N)=O.N.OO >> C[C@H](N)C(N)N.O.O=O,rule0091_14,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)OC)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)OC)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_49,No_Thermo,Enzymatic
C[C@H](N)C(N)=O.C[C@H](N)C(N)=O,CC(C)(N)C(N)=O.NCC(N)=O,C[C@H](N)C(N)=O.C[C@H](N)C(N)=O >> CC(C)(N)C(N)=O.NCC(N)=O,rule0126_2,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O,CC[C@@H]1C(=O)OC(=C[C@H](C=O)CO)C1O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O >> CC[C@@H]1C(=O)OC(=C[C@H](C=O)CO)C1O,rule0070_6,No_Thermo,Enzymatic
C[C@H](N)C(=O)O,C[C@@H](N)C(=O)O,C[C@H](N)C(=O)O >> C[C@@H](N)C(=O)O,rule0449_1,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O,CCC=C1OC(=O)[C@@H](CC)C1=O.CC[C@@H]1C(=O)OC(=C[C@H](C=O)CC=O)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O >> CCC=C1OC(=O)[C@@H](CC)C1=O.CC[C@@H]1C(=O)OC(=C[C@H](C=O)CC=O)C1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O,CC[C@H]1C(=O)C(=C[C@@H](C)C(=O)O)OC1O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O >> CC[C@H]1C(=O)C(=C[C@@H](C)C(=O)O)OC1O,rule0070_5,No_Thermo,Enzymatic
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.C[C@H](N)C(N)=O,CC(=O)NC(=O)[C@H](C)N.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.C[C@H](N)C(N)=O >> CC(=O)NC(=O)[C@H](C)N.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0042_09,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O,CCC(NC(=O)O)[C@H](C)C=C1OC(=O)CC1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)O)C1=O >> CCC(NC(=O)O)[C@H](C)C=C1OC(=O)CC1=O,rule0028_51,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@@H]1C(=O)OC2(OC2[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@@H]1C(=O)OC2(OC2[C@@H](C)C=O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O,CC[C@@H]1C(=O)OC(=C(O)[C@@H](C)CO)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O.O >> CC[C@@H]1C(=O)OC(=C(O)[C@@H](C)CO)C1=O,rule0070_6,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O,CCC(C=O)=C1OC(=O)[C@@H](CC)C1=O,CC[C@@H]1C(=O)OC(=C[C@@H](C)C=O)C1=O >> CCC(C=O)=C1OC(=O)[C@@H](CC)C1=O,rule0028_51,No_Thermo,Enzymatic
CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O,CCC[C@H](C=C1OC(=O)CC1=O)CN,CC[C@@H]1C(=O)OC(=C[C@@H](C)CN)C1=O >> CCC[C@H](C=C1OC(=O)CC1=O)CN,rule0028_51,No_Thermo,Enzymatic
C#N.C[C@H](N)C(=O)O,C[C@H](N)C(O)(O)C#N,C#N.C[C@H](N)C(=O)O >> C[C@H](N)C(O)(O)C#N,rule0393_9,No_Thermo,Enzymatic
