starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,N#CC(O)(O)C[C@@H](O)C(O)=CC1CCCCC1,2,0.2,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(Cl)C[C@@H](O)C(O)=CC1CCCCC1,2,0.2667,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(Cl)=CC1CCCCC1,2,0.2391,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](Cl)C(O)=CC1CCCCC1,2,0.2727,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)C(O)C1CCCCC1,2,0.1739,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@H](O)C(O)C(O)O,2,0.2381,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)OC[C@@H](O)C(O)=CC1CCCCC1,2,0.2889,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC(O)(O)C(O)=CC1CCCCC1,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)=CC1CCC(O)CC1,2,0.1667,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)=CC1CCCC(O)C1,2,0.2,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C1(O)OC1C1CCCCC1,2,0.18,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)=CC1CCCCC1O,2,0.1837,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C(O)[C@@H](O)C(O)=CC1CCCCC1,2,0.2619,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)=CC1(O)CCCCC1,2,0.12,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC(=O)C[C@@H](O)C(O)=CC1CCCCC1,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CC(C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,2,0.2444,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC(=CC1CCCCC1)[C@H](O)CC(=O)O,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@H](CC(=O)O)C(O)=CC1CCCCC1,2,0.2609,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@](O)(CC(=O)O)C(O)=CC1CCCCC1,2,0.2391,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2(O)CCCC(O)C2)O1,2,0.5,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2C(O)CCCC2O)O1,2,0.6286,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCC(O)C2O)O1,2,0.5789,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2(O)CCC(O)CC2)O1,2,0.5128,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCC(O)(O)CC2)O1,2,0.6857,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CC(O)CCC2O)O1,2,0.5385,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCCC2(O)O)O1,2,0.5897,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CC(O)CC(O)C2)O1,2,0.6471,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2(O)CCCCC2O)O1,2,0.5122,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCC(O)CC2O)O1,2,0.5385,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCC(O)C(O)C2)O1,2,0.6389,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCC(O)(O)C2)O1,2,0.6579,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC1CCCCC1C=C1OC(=O)C[C@H]1O,2,0.5897,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC1CCCC(C=C2OC(=O)C[C@H]2O)C1,2,0.641,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@@H]1CC(=O)OC1=CC1CCCCC1O,2,0.4419,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@@H]1CC(=O)OC1=CC1CCCC(O)C1,2,0.4884,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@@H]1CC(=O)OC1=CC1(O)CCCCC1,2,0.3864,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC1CCC(C=C2OC(=O)C[C@H]2O)CC1,2,0.6667,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@@H]1CC(=O)OC1=CC1CCC(O)CC1,2,0.5,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,COC1(C=C2OC(=O)C[C@H]2O)CCCCC1,2,0.525,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=CO[C@@H]1CC(=O)OC1=CC1CCCCC1,2,0.5789,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)CC1CCCCC1,2,0.1778,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@H](O)CC(O)O,2,0.2326,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,NC(O)C[C@@H](O)C(O)=CC1CCCCC1,2,0.2222,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@](O)(C(=O)O)C(O)=CC1CCCCC1,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C1OC(=CC2CCCCC2)[C@@H]1O,2,0.4359,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@@H]1OC1C(O)O,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C1CCC(C=CO)CC1,2,0.1429,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=C(C2CCCCC2)O[C@@H]1CC(O)O,2,0.1915,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2(CCCCC2)O[C@@H]1CC(O)O,2,0.1373,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCCC(C2)OC(O)C[C@H]1O,2,0.2083,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@]1(O)OC1=CC1CCCCC1,2,0.3182,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(=CO)C1CCCCC1,2,0.1915,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C1CCCC(C=CO)C1,2,0.1765,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C(O)=CC1CCCCC1,1,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCC(CC2)O[C@@H]1CC(O)O,2,0.1176,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@H](O)C1=CC2(CCCCC2)O1,2,0.1224,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C1CCCCC1C=CO,2,0.16,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC1(C=C(O)CO)CCCCC1,2,0.125,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=CC1CCC(C(=O)O)CC1,2,0.1489,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@H](O)C1=CC2CCCC(C2)O1,2,0.1321,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@H](O)C1OC1O,2,0.2791,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC1CCCCC1C=C(O)CO,2,0.1667,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC1CCCC(C=C(O)CO)C1,2,0.1837,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@H](O)C1=CC2CCCCC2O1,2,0.16,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=CC1(C(=O)O)CCCCC1,2,0.125,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=C(C(=O)O)C1CCCCC1,2,0.1778,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O[C@@H]1CC(O)(O)OC1=CC1CCCCC1,2,0.4737,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC(=C(O)CO)C1CCCCC1,2,0.1778,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CC1CCC(C=C(O)CO)CC1,2,0.1489,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@H](O)C1=CC2CCC(CC2)O1,2,0.12,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=C(C2CCCCC2)OC(O)C[C@H]1O,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C(CO)C(O)=CC1CCCCC1,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCC(CC2)OC(O)C[C@H]1O,2,0.1957,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCCCC2O[C@@H]1CC(O)O,2,0.1569,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=CC1CCCCC1C(=O)O,2,0.1702,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=CC1CCCC(C(=O)O)C1,2,0.1837,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCCC(C2)O[C@@H]1CC(O)O,2,0.1296,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C1(C=CO)CCCCC1,2,0.12,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2(CCCCC2)OC(O)C[C@H]1O,2,0.2174,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(O)C[C@@H](O)C1=C(C2CCCCC2)O1,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC1=CC2CCCCC2OC(O)C[C@H]1O,2,0.2391,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@H]1CC(O)(O)O1,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OC(=CC1CCCCC1)[C@@]1(O)CC(O)O1,2,0.2791,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,NC(=O)C[C@@H](O)C(O)=CC1CCCCC1,2,0.2391,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2(O)CCCCC2)O1,1,0.5676,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCC(O)C2)O1,1,0.7143,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCC(O)CC2)O1,1,0.75,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCCC2O)O1,1,0.6571,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=CC(C(=O)O)C(O)=CC1CCCCC1,2,0.2558,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,CO[C@@H]1CC(=O)OC1=CC1CCCCC1,1,0.6111,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1CCCC(C=C2OC(=O)C[C@H]2O)C1,2,0.7143,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@@H](O)C(=CC2CCCCC2=O)O1,2,0.6216,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1CCC(C=C2OC(=O)C[C@H]2O)CC1,2,0.75,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,OCC[C@@H](O)C(O)=CC1CCCCC1,2,0.2273,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=CC[C@@H](O)C(O)=CC1CCCCC1,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)C[C@@H](O)C=CC1CCCCC1,2,0.2791,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C(O)CCC(O)=CC1CCCCC1,2,0.3,0.2619
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@]1(O)C(O)=CC1CCCCC1,2,0.3171,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@H](C(O)=CC2CCCCC2)O1,2,0.4103,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,N#CC[C@@H](O)C(O)=CC1CCCCC1,2,0.2174,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C1C[C@H]2OC3(C=C2O1)CCCCC3,2,0.2667,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C[C@@H](O)C(O)=CC1CCCCC1,2,0.2683,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,C[C@@H](O)C(O)=CC1CCCCC1,2,0.25,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=CC(O)=CC1CCCCC1,2,0.2973,
O=C1C[C@@H](O)C(=CC2CCCCC2)O1,O=C=CC1CCCCC1,2,0.2857,0.0526
