starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC(C)C=C1C=C(O)C(=O)O1,CC(C=C1C=C(O)C(=O)O1)CC(C)CC(=O)O,2,0.5641,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C=C1OC(=O)C(O)=C1C(C)(C)C(=O)O,2,0.3571,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)CC(C)(C=C1C=C(O)C(=O)O1)C(=O)O,2,0.4878,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)CC(C=C1C=C(O)C(=O)O1)CC(=O)O,2,0.5641,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C(C)(C)C(C(=O)O)=C1C=C(O)C(=O)O1,2,0.4,
CC(C)C=C1C=C(O)C(=O)O1,CC(C=C1C=C(O)C(=O)O1)CC(C)(C)C(=O)O,2,0.5641,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C(=C1C=C(O)C(=O)O1)C(C)CC(=O)O,2,0.3902,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)(C=C1C=C(O)C(=O)O1)C(C)(C)C(=O)O,2,0.4737,
CC(C)C=C1C=C(O)C(=O)O1,CC(C=C1OC(=O)C(O)=C1C(C)C)CC(=O)O,2,0.2889,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C1=C(O)C(=O)OC1=CC(C)(C)C(=O)O,2,0.2667,
CC(C)C=C1C=C(O)C(=O)O1,CC(CC(=O)O)C(C)(C)C=C1C=C(O)C(=O)O1,2,0.4878,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C=C1OC(=O)C(O)=C1C(C)CC(=O)O,2,0.3488,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)CC(C)C(C(=O)O)=C1C=C(O)C(=O)O1,2,0.4146,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C(=C1C=C(O)C(=O)O1)C(C)(C)C(=O)O,2,0.3902,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C1=C(O)C(=O)OC1=C(C(=O)O)C(C)C,2,0.2558,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C(C)(C=C1C=C(O)C(=O)O1)CC(=O)O,2,0.4878,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)C(C(=O)O)C(C)C=C1C=C(O)C(=O)O1,2,0.6286,
CC(C)C=C1C=C(O)C(=O)O1,CC(CO)C(C)(C=C1C=C(O)C(O)O1)CO,2,0.2292,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)(O)CC(C)(O)C=C1C=C(O)C(O)O1,2,0.1915,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)(O)C=C1OC(O)C(O)=C1C(C)(C)O,2,0.1304,
CC(C)C=C1C=C(O)C(=O)O1,CC(C=C1C=C(O)C(O)(C(C)CO)O1)CO,2,0.2667,0.1579
CC(C)C=C1C=C(O)C(=O)O1,CC(C=C1C=C(O)C(O)O1)C(O)C(C)CO,2,0.2826,
CC(C)C=C1C=C(O)C(=O)O1,CC(C)(O)C(=C1C=C(O)C(O)O1)C(C)(C)O,2,0.1667,
CC(C)C=C1C=C(O)C(=O)O1,CC(CO)C(=C1C=C(O)C(O)O1)C(C)CO,2,0.2093,
