starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(C)(O)C#N,2,0.45,,0.7036123
CC=C1OC(=O)C[C@@H]1O,CC=C(O)[C@H](CC(=O)O)OC(C)=O,2,0.119,,0.87117004
CC=C1OC(=O)C[C@@H]1O,CC=C(OC(C)=O)[C@@H](O)CC(=O)O,2,0.1163,,0.61344796
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(=O)OC,2,0.5143,,0.72254735
CC=C1OC(=O)C[C@@H]1O,CC(=O)O[C@H]1CC(=O)OC1=C(C)O,2,0.3421,,0.9662814
CC=C1OC(=O)C[C@@H]1O,CC(=O)OCC=C1OC(=O)C[C@@H]1O,2,0.5278,,0.9527201
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C(C)[C@@H]1OC(C)=O,2,0.3333,,0.9367465
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@]1(C)OC(C)=O,2,0.2927,,0.945125
CC=C1OC(=O)C[C@@H]1O,CC(=O)O[C@H]1CC(=O)OC1=C(C)C,2,0.3514,,0.9429358
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(=O)CC,2,0.4865,,0.67202145
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(C)O,2,0.5143,,0.89376885
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(C)N,2,0.4722,,0.6526048
CC=C1OC(=O)C[C@@H]1O,CC=C1OC(=O)C[C@@H]1OC(C)=O,1,0.5294,,0.9014668
CC=C1OC(=O)C[C@@H]1O,CC=C(O)[C@@H](O)C(O)C(=O)O,2,0.1429,,0.6498011
CC=C1OC(=O)C[C@@H]1O,CC(O)=C(O)[C@@H](O)CC(=O)O,2,0.0769,,0.7611437
CC=C1OC(=O)C[C@@H]1O,O=C(O)C[C@H](O)C(O)=CCO,2,0.0732,,0.79025537
CC=C1OC(=O)C[C@@H]1O,CC=C(O)[C@](C)(O)CC(=O)O,2,0.1316,,0.9456816
