reactants,products,reactionString,ruleName,thermo,reactionType
Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O,C=C1OC(=O)[C@@H](O)[C@@H]1O.Nc1ccc(O)cc1,Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O >> C=C1OC(=O)[C@@H](O)[C@@H]1O.Nc1ccc(O)cc1,rule0085_1,No_Thermo,Enzymatic
Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1,Nc1ccc(C2=C([C@@H](O)[C@H](O)C(O)O)O2)cc1,Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1 >> Nc1ccc(C2=C([C@@H](O)[C@H](O)C(O)O)O2)cc1,rule0169_1,No_Thermo,Enzymatic
Nc1ccc(C(O)=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O,Nc1ccc(O)cc1.O=C1OC(=CO)[C@@H](O)[C@@H]1O,Nc1ccc(C(O)=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O >> Nc1ccc(O)cc1.O=C1OC(=CO)[C@@H](O)[C@@H]1O,rule0085_1,No_Thermo,Enzymatic
Cl.Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1,Nc1ccc(C=C(O)[C@@H](O)[C@H](Cl)C(=O)O)cc1.O,Cl.Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1 >> Nc1ccc(C=C(O)[C@@H](O)[C@H](Cl)C(=O)O)cc1.O,rule0183_5,No_Thermo,Enzymatic
NC1=CC=C(C=C2OC(=O)[C@@H](O)[C@@H]2O)C2OC12,O.O[C@@H]1c2cc3ccc(nc(o2)[C@H]1O)C1OC31,NC1=CC=C(C=C2OC(=O)[C@@H](O)[C@@H]2O)C2OC12 >> O.O[C@@H]1c2cc3ccc(nc(o2)[C@H]1O)C1OC31,rule0146_1,No_Thermo,Enzymatic
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1O.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1O.O >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.O=O,rule0005_46,No_Thermo,Enzymatic
Nc1ccc(C(O)C2OC(=O)[C@@H](O)[C@@H]2O)cc1,Nc1ccc(C=O)cc1.O=C1OC[C@@H](O)[C@@H]1O,Nc1ccc(C(O)C2OC(=O)[C@@H](O)[C@@H]2O)cc1 >> Nc1ccc(C=O)cc1.O=C1OC[C@@H](O)[C@@H]1O,rule0053_13,No_Thermo,Enzymatic
Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1,O.OC1=Cc2ccc(cc2)N=C(O)[C@@H](O)[C@@H]1O,Nc1ccc(C=C(O)[C@@H](O)[C@H](O)C(=O)O)cc1 >> O.OC1=Cc2ccc(cc2)N=C(O)[C@@H](O)[C@@H]1O,rule0146_1,No_Thermo,Enzymatic
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1,CNc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1 >> CNc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_37,No_Thermo,Enzymatic
CNc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CNC1=CC2OC2(C=C2OC(=O)[C@@H](O)[C@@H]2O)C=C1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CNc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CNC1=CC2OC2(C=C2OC(=O)[C@@H](O)[C@@H]2O)C=C1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0951_1,No_Thermo,Enzymatic
