reactants,products,reactionString,ruleName,thermo,reactionType
CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O.CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O,CCO[C@H]1C(O)OC(=CC(C)(O)CC)[C@H]1O.CO[C@H]1C(O)OC(=CC(C)(C)O)[C@H]1O,CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O.CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O >> CCO[C@H]1C(O)OC(=CC(C)(O)CC)[C@H]1O.CO[C@H]1C(O)OC(=CC(C)(C)O)[C@H]1O,rule0126_2,No_Thermo,Enzymatic
CCC(C)C=C(O)[C@@H](O)[C@@H](OC)C(=O)O,CCC=C(O)[C@@H](O)[C@](CC)(OC)C(=O)O,CCC(C)C=C(O)[C@@H](O)[C@@H](OC)C(=O)O >> CCC=C(O)[C@@H](O)[C@](CC)(OC)C(=O)O,rule0028_51,No_Thermo,Enzymatic
CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O,CCC(O)C=C1OC(C)(O)[C@H](OC)[C@@H]1O,CCC(C)(O)C=C1OC(O)[C@H](OC)[C@@H]1O >> CCC(O)C=C1OC(C)(O)[C@H](OC)[C@@H]1O,rule0028_51,No_Thermo,Enzymatic
CCC(C)C=C1OC(=O)[C@H](OC)[C@]1(O)CC,C=C1OC(=O)[C@H](OC)[C@]1(O)C(C)C(C)CC,CCC(C)C=C1OC(=O)[C@H](OC)[C@]1(O)CC >> C=C1OC(=O)[C@H](OC)[C@]1(O)C(C)C(C)CC,rule0028_51,No_Thermo,Enzymatic
CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CO[C@H]1C(=O)OC(=C(C)C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CO[C@H]1C(=O)OC(=CC(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CO[C@H]1C(=O)OC(=C(C)C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
CCC(C=C1OC(=O)[C@H](OC)[C@@H]1O)CO.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(C=C1OC(=O)[C@H](OC)[C@@H]1OC)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(C=C1OC(=O)[C@H](OC)[C@@H]1O)CO.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(C=C1OC(=O)[C@H](OC)[C@@H]1OC)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,Enzymatic
CCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O.CCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O,CCC(C)=C1OC(=O)[C@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O,CCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O.CCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O >> CCC(C)=C1OC(=O)[C@H](OC)[C@@H]1O.CCCC(CC)=C1OC(=O)[C@H](OC)[C@@H]1O,rule0126_2,No_Thermo,Enzymatic
CCC(C)C(O)=C1OC(=O)[C@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCC(C)C=C1OC(=O)[C@H](OC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC(C)C(O)=C1OC(=O)[C@H](OC)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCC(C)C=C1OC(=O)[C@H](OC)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0025_39,No_Thermo,Enzymatic
CCC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CCC(C)C=C1OC(=O)[C@H](O)[C@@H]1O,CC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CCC(C)C(C)=C1OC(=O)[C@H](O)[C@@H]1O,CCC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CCC(C)C=C1OC(=O)[C@H](O)[C@@H]1O >> CC(C)C=C1OC(=O)[C@H](O)[C@@H]1O.CCC(C)C(C)=C1OC(=O)[C@H](O)[C@@H]1O,rule0126_2,No_Thermo,Enzymatic
CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)O.CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)O,CCC(C)C=C1OC(=O)[C@H](O)[C@@]1(C)O.CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)OC,CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)O.CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)O >> CCC(C)C=C1OC(=O)[C@H](O)[C@@]1(C)O.CCC(C)C=C1OC(=O)[C@H](OC)[C@@]1(C)OC,rule0001_88,No_Thermo,Enzymatic
