starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCC=C1OC(=O)[C@H](OC)C1=O,CCC=C1OC(=O)[C@H](OC(C)=O)C1=O,2,0.6571,,0.8825308
CCC=C1OC(=O)[C@H](OC)C1=O,CCCC(O)C(=O)[C@@H](OC)C(=O)O,2,0.1304,,0.9836766
CCC=C1OC(=O)[C@H](OC)C1=O,CO[C@H]1C(=O)OC(O)(C(C)C)C1=O,2,0.2857,,0.64919245
CCC=C1OC(=O)[C@H](OC)C1=O,CCC(O)=C1OC(=O)[C@H](OC)C1=O,1,0.4865,,0.7091356
CCC=C1OC(=O)[C@H](OC)C1=O,CO[C@H]1C(=O)OC2(OC2(C)C)C1=O,2,0.3333,,0.7799194
CCC=C1OC(=O)[C@H](OC)C1=O,CCC=C(O)C(=O)[C@@H](O)C(=O)O,2,0.1395,,0.62104946
CCC=C1OC(=O)[C@H](OC)C1=O,CO[C@H]1C(=O)OC(C(C)C)C1=O,2,0.3077,,0.9752221
CCC=C1OC(=O)[C@H](OC)C1=O,CCCC1OC(=O)[C@H](OC)C1=O,1,0.359,,0.7447231
CCC=C1OC(=O)[C@H](OC)C1=O,CCC(O)=C1OC(=O)[C@H](O)C1=O,2,0.275,,0.9942291
CCC=C1OC(=O)[C@H](OC)C1=O,CO[C@H]1C(=O)OC(=C(C)C)C1=O,1,0.4571,,0.77852106
CCC=C1OC(=O)[C@H](OC)C1=O,CCCC1OC(=O)[C@H](O)C1=O,2,0.2143,,0.7803585
CCC=C1OC(=O)[C@H](OC)C1=O,CCC=C1OC(=O)[C@H](O)C1=O,1,0.5938,,0.83936834
CCC=C1OC(=O)[C@H](OC)C1=O,CC(C)=C1OC(=O)[C@H](O)C1=O,2,0.2368,,0.99542725
