starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCC=C1C=C(CC)C(=O)O1,CCCC(OC(C)=O)=C1C=C(CC)C(=O)O1,2,0.3953,,0.6793796
CCCC=C1C=C(CC)C(=O)O1,CCCC(O)=C1C=C(CCO)C(=O)O1,2,0.3182,,0.90045404
CCCC=C1C=C(CC)C(=O)O1,CCC1=CC(=C(O)CC(C)C)OC1=O,2,0.3902,,0.7811985
CCCC=C1C=C(CC)C(=O)O1,CCCC1=CC(=C(O)CCC)OC1=O,2,0.3333,,0.91148055
CCCC=C1C=C(CC)C(=O)O1,CCCC(OC)=C1C=C(CC)C(=O)O1,2,0.425,,0.69902563
CCCC=C1C=C(CC)C(=O)O1,C=C1C=C(CCCC(C)CC)C(=O)O1,2,0.2826,,0.8366266
CCCC=C1C=C(CC)C(=O)O1,CCCC(CC)C(=O)C=CC(=O)O,2,0.1333,,0.8344131
CCCC=C1C=C(CC)C(=O)O1,CCCCC1=CC(O)(CC)OC1=O,2,0.2727,,0.714311
CCCC=C1C=C(CC)C(=O)O1,CCC(CC)CC(=O)C=CC(=O)O,2,0.1136,,0.7954422
CCCC=C1C=C(CC)C(=O)O1,CCC(=O)C(CC)=C(CC)C(=O)O,2,0.1,,0.9573325
CCCC=C1C=C(CC)C(=O)O1,CCCCCC(=CC(C)=O)C(=O)O,2,0.1333,,0.8774005
CCCC=C1C=C(CC)C(=O)O1,CCCC(=O)C(C)=C(CC)C(=O)O,2,0.1136,,0.8871853
CCCC=C1C=C(CC)C(=O)O1,CCC(C)CCC(=O)C=CC(=O)O,2,0.1064,,0.79253423
CCCC=C1C=C(CC)C(=O)O1,CCCCC(=CC(=O)CC)C(=O)O,2,0.1333,,0.5956249
CCCC=C1C=C(CC)C(=O)O1,CCCC(C)C(=O)C=C(C)C(=O)O,2,0.1304,,0.69656175
CCCC=C1C=C(CC)C(=O)O1,CCCCCCC(=O)C=CC(=O)O,2,0.1364,,0.9194238
CCCC=C1C=C(CC)C(=O)O1,CCCC(C)C1=CC2(CO2)OC1=O,2,0.2083,,0.7233633
CCCC=C1C=C(CC)C(=O)O1,CCCCC1=CC(=C(C)O)OC1=O,2,0.3333,,0.9770643
CCCC=C1C=C(CC)C(=O)O1,O=C1C=CC(=CCCCCCO)O1,2,0.2791,,0.738231
CCCC=C1C=C(CC)C(=O)O1,CCCC(=C1C=CC(=O)O1)C(C)O,2,0.25,,0.82317317
CCCC=C1C=C(CC)C(=O)O1,CCC1=C(CC)C(=C(C)O)OC1=O,2,0.2821,,0.84123427
CCCC=C1C=C(CC)C(=O)O1,CCCC1=CC(=C(O)CC)OC1=O,2,0.3415,,0.904779
CCCC=C1C=C(CC)C(=O)O1,CCC1=C(C)C2(OC1=O)OC2CC,2,0.1957,,0.6038978
CCCC=C1C=C(CC)C(=O)O1,CCC(C)C1=CC2(OC1=O)OC2C,2,0.1875,,0.9793214
CCCC=C1C=C(CC)C(=O)O1,CCC=C1C=C(C(C)CO)C(=O)O1,2,0.381,,0.74756795
CCCC=C1C=C(CC)C(=O)O1,CCCC1OC12OC(=O)C(C)=C2C,2,0.1957,,0.94778764
CCCC=C1C=C(CC)C(=O)O1,CCCC(O)=C1OC(=O)C(C)=C1C,2,0.2381,,0.9505221
