reactants,products,reactionString,ruleName
CC(C)CC=C1CC(C(C)C)C(=O)O1,C=C1CC(CC(C)C)(C(C)C)C(=O)O1,CC(C)CC=C1CC(C(C)C)C(=O)O1 >> C=C1CC(CC(C)C)(C(C)C)C(=O)O1,rule0028_51
CC(=C1CCC(=O)O1)C(C)C,CCCC(C)=C1CCC(=O)O1,CC(=C1CCC(=O)O1)C(C)C >> CCCC(C)=C1CCC(=O)O1,rule0028_51
CC(C)C(C)(C)CC=C1CCC(=O)O1,CC(C)C(C)C(C)C=C1CCC(=O)O1,CC(C)C(C)(C)CC=C1CCC(=O)O1 >> CC(C)C(C)C(C)C=C1CCC(=O)O1,rule0028_51
CC(C)CCC1CCC(=O)O1.O=C=O,CC(C)(CCC1CCC(=O)O1)C(=O)O,CC(C)CCC1CCC(=O)O1.O=C=O >> CC(C)(CCC1CCC(=O)O1)C(=O)O,rule0023_17
C=C1CC(CC(C)C)C(=O)O1,CC=C1CC(CCC)C(=O)O1,C=C1CC(CC(C)C)C(=O)O1 >> CC=C1CC(CCC)C(=O)O1,rule0028_51
CC(C)C(C=C1CCC(=O)O1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)C(C(=O)O)C(O)=C1CCC(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)C(C=C1CCC(=O)O1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(C)C(C(=O)O)C(O)=C1CCC(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC(C)CC(=C1CCC(=O)O1)C(C)C,CC(=C1OC(=O)CC1C(C)C)C(C)C,CC(C)CC(=C1CCC(=O)O1)C(C)C >> CC(=C1OC(=O)CC1C(C)C)C(C)C,rule0028_51
CC(C)C(C=C1CCC(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(C)C(C)(C=C1CCC(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)C(C=C1CCC(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(C)C(C)(C=C1CCC(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(C)(CC=C1CCC(=O)O1)C(=O)O,CC(C)CC=C1OC(=O)CC1C(=O)O,CC(C)(CC=C1CCC(=O)O1)C(=O)O >> CC(C)CC=C1OC(=O)CC1C(=O)O,rule0028_50
CC(C)CC=C1CC(C)C(=O)O1.CC(C)CC=C1CC(C)C(=O)O1,CCC1CC(=CCC(C)C)OC1=O.CCCC=C1CC(C)C(=O)O1,CC(C)CC=C1CC(C)C(=O)O1.CC(C)CC=C1CC(C)C(=O)O1 >> CCC1CC(=CCC(C)C)OC1=O.CCCC=C1CC(C)C(=O)O1,rule0126_2
