reactants,products,reactionString,ruleName
CC(O)C=C1OC(=O)[C@@H](C(C)C)[C@H]1O,CC(O)C=C1OC(=O)C[C@@]1(O)C(C)C,CC(O)C=C1OC(=O)[C@@H](C(C)C)[C@H]1O >> CC(O)C=C1OC(=O)C[C@@]1(O)C(C)C,rule0028_51
CC(C)C(CO)=C1OC(=O)C[C@H]1O,CC(C=C1OC(=O)C[C@H]1O)CCO,CC(C)C(CO)=C1OC(=O)C[C@H]1O >> CC(C=C1OC(=O)C[C@H]1O)CCO,rule0028_50
CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(C)[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(C)[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(C)(O)[C@@H]1C(=O)OC(=CCO)[C@@H]1O,CC(O)[C@@H]1C(=O)OC(=CCO)[C@@]1(C)O,CC(C)(O)[C@@H]1C(=O)OC(=CCO)[C@@H]1O >> CC(O)[C@@H]1C(=O)OC(=CCO)[C@@]1(C)O,rule0028_51
CC(C)C(O)C=C1OC(=O)C[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(CO)C(O)C=C1OC(=O)C[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)C(O)C=C1OC(=O)C[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(CO)C(O)C=C1OC(=O)C[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC[C@@H]1C(=O)OC(=C(C)C(C)O)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@@H]1C(=O)OC(=C(C)CO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC[C@@H]1C(=O)OC(=C(C)C(C)O)[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(C)[C@@H]1C(=O)OC(=CC(=O)O)[C@@H]1O,CC1COC(O)C=C2OC(=O)[C@@H]1[C@H]2O,CC(C)[C@@H]1C(=O)OC(=CC(=O)O)[C@@H]1O >> CC1COC(O)C=C2OC(=O)[C@@H]1[C@H]2O,rule0169_1
CC(=O)O[C@H]1C(=CCO)OC(=O)[C@H]1C(C)C,CC[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1C(=CCO)OC(=O)[C@H]1C(C)C >> CC[C@@H]1C(=O)OC(=CC(C)O)[C@@H]1OC(C)=O,rule0028_51
CC(C)[C@@]1(CO)C(=O)OC(=CCO)[C@@H]1O,CC[C@@]1(CO)C(=O)OC(=CCO)[C@@]1(C)O,CC(C)[C@@]1(CO)C(=O)OC(=CCO)[C@@H]1O >> CC[C@@]1(CO)C(=O)OC(=CCO)[C@@]1(C)O,rule0028_51
COCC=C1OC(=O)[C@@H](C(C)C)[C@H]1O,C=C1OC(=O)[C@@H](C(C)C)[C@@]1(O)COC,COCC=C1OC(=O)[C@@H](C(C)C)[C@H]1O >> C=C1OC(=O)[C@@H](C(C)C)[C@@]1(O)COC,rule0028_50
C=C1OC(=O)[C@@H](C(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C1OC(=O)[C@@H](C(C)C)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C1OC(=O)[C@@H](C(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C1OC(=O)[C@@H](C(C)C)[C@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
CC(CO)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(C=O)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(CO)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> CC(C=O)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0002_147
CC(C)C(O)C=C1OC(=O)C[C@H]1O,CC(C)C(CO)=C1OC(=O)C[C@H]1O,CC(C)C(O)C=C1OC(=O)C[C@H]1O >> CC(C)C(CO)=C1OC(=O)C[C@H]1O,rule0028_51
CC(C)[C@]1(O)CC(=O)OC1=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)[C@]1(O)CC(=O)OC1=C(O)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)[C@]1(O)CC(=O)OC1=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(C)[C@]1(O)CC(=O)OC1=C(O)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC(C)(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CC(C)(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O,C=C1OC(=O)[C@@H](C(C)(C)C)[C@H]1O.CC(C)(C)[C@@H]1C(=O)OC(=C(CO)CO)[C@@H]1O,CC(C)(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CC(C)(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O >> C=C1OC(=O)[C@@H](C(C)(C)C)[C@H]1O.CC(C)(C)[C@@H]1C(=O)OC(=C(CO)CO)[C@@H]1O,rule0126_2
CC(C)[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O,CCC[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O,CC(C)[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O >> CCC[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O,rule0028_51
CC(C)[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(=C1OC(=O)[C@@H](C(C)C)[C@H]1O)C(O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)[C@@H]1C(=O)OC(=CC(O)CO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(=C1OC(=O)[C@@H](C(C)C)[C@H]1O)C(O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(=O)OCC=C1OC(=O)[C@@H](C(C)C)[C@H]1O,CC(O)OCC=C1OC(=O)[C@H]2C(C)CO[C@@H]12,CC(=O)OCC=C1OC(=O)[C@@H](C(C)C)[C@H]1O >> CC(O)OCC=C1OC(=O)[C@H]2C(C)CO[C@@H]12,rule0169_1
C=C1OC(=O)[C@@H](C(C)CCO)[C@H]1O,C=C1OC(=O)C[C@@]1(O)C(C)CCO,C=C1OC(=O)[C@@H](C(C)CCO)[C@H]1O >> C=C1OC(=O)C[C@@]1(O)C(C)CCO,rule0028_51
C=C1OC(=O)[C@@H](C(C)CCO)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C1OC(=O)[C@@H](C(CC)CCO)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C1OC(=O)[C@@H](C(C)CCO)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C1OC(=O)[C@@H](C(CC)CCO)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(C)[C@@]1(C)C(=O)OC(=CCO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(O)C=C1OC(=O)[C@](C)(C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)[C@@]1(C)C(=O)OC(=CCO)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(O)C=C1OC(=O)[C@](C)(C(C)C)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O,CCC(C)[C@@]1(C)C(=O)OC(=CCO)[C@@H]1O.CCC[C@@H]1C(=O)OC(=CCO)[C@@H]1O,CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O.CCC(C)[C@@H]1C(=O)OC(=CCO)[C@@H]1O >> CCC(C)[C@@]1(C)C(=O)OC(=CCO)[C@@H]1O.CCC[C@@H]1C(=O)OC(=CCO)[C@@H]1O,rule0126_2
CC(C)C(CO)=C1OC(=O)C[C@H]1O,CC(C)(C=C1OC(=O)C[C@H]1O)CO,CC(C)C(CO)=C1OC(=O)C[C@H]1O >> CC(C)(C=C1OC(=O)C[C@H]1O)CO,rule0028_50
CC[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=C1OC(=O)[C@@H](CC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@@H]1C(=O)OC(=CCO)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC=C1OC(=O)[C@@H](CC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_61
CC(CO)[C@@H]1C(=O)OC(=CCO)[C@@H]1O,C=C1OC(=O)[C@@H](C(C)C(O)CO)[C@H]1O,CC(CO)[C@@H]1C(=O)OC(=CCO)[C@@H]1O >> C=C1OC(=O)[C@@H](C(C)C(O)CO)[C@H]1O,rule0028_50
CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O.CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O,CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@]1(C)O.CC[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O,CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O.CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O >> CC(C)[C@@H]1C(O)OC(=CC(O)O)[C@@]1(C)O.CC[C@@H]1C(O)OC(=CC(O)O)[C@@H]1O,rule0126_2
