reactants,products,reactionString,ruleName
CC=CCCC=C1C[C@H](CC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC=C(O)CCC=C1C[C@H](CC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=CCCC=C1C[C@H](CC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC=C(O)CCC=C1C[C@H](CC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C=CCCC(C)[C@H]1CC(=CC)OC1=O,C=CCC=C1C[C@H](C(C)CC)C(=O)O1,C=CCCC(C)[C@H]1CC(=CC)OC1=O >> C=CCC=C1C[C@H](C(C)CC)C(=O)O1,rule0028_51
C=CCCC(C)(C)[C@H]1CC(=C)OC1=O,C=CCC(C)(CC)[C@H]1CC(=C)OC1=O,C=CCCC(C)(C)[C@H]1CC(=C)OC1=O >> C=CCC(C)(CC)[C@H]1CC(=C)OC1=O,rule0028_51
C=CCC(O)C=C1C[C@H](C(C)C)C(=O)O1,C=CCC1C(=CCO)OC(=O)[C@H]1C(C)C,C=CCC(O)C=C1C[C@H](C(C)C)C(=O)O1 >> C=CCC1C(=CCO)OC(=O)[C@H]1C(C)C,rule0028_51
C=CCCCC1C[C@H](C(C)C)C(=O)O1,C=CCCCCC(C)[C@H]1CCOC1=O,C=CCCCC1C[C@H](C(C)C)C(=O)O1 >> C=CCCCCC(C)[C@H]1CCOC1=O,rule0028_51
C=CCCC=C(O)C[C@@H](C(=O)O)C(C)C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=CCCC=C(O)C[C@H](C(C)C)C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C=CCCC=C(O)C[C@@H](C(=O)O)C(C)C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> C=CCCC=C(O)C[C@H](C(C)C)C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0003_153
C=CCCC1OC12C[C@H](C(C)C)C(=O)O2,C=CCCC1(C)OC12C[C@H](CC)C(=O)O2,C=CCCC1OC12C[C@H](C(C)C)C(=O)O2 >> C=CCCC1(C)OC12C[C@H](CC)C(=O)O2,rule0028_51
C=CCC1C(=CC)OC(=O)[C@H]1C(C)C,CC=CCC1C(=CC)OC(=O)[C@H]1CC,C=CCC1C(=CC)OC(=O)[C@H]1C(C)C >> CC=CCC1C(=CC)OC(=O)[C@H]1CC,rule0028_51
C=CCCCC1C[C@H](C(C)C)C(=O)O1,C=C(C)CCC1C[C@H](C(C)C)C(=O)O1,C=CCCCC1C[C@H](C(C)C)C(=O)O1 >> C=C(C)CCC1C[C@H](C(C)C)C(=O)O1,rule0028_51
CC(C)[C@H]1CC(=CCCC2CO2)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)[C@H]1CC(=C(O)CCC2CO2)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)[C@H]1CC(=CCCC2CO2)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(C)[C@H]1CC(=C(O)CCC2CO2)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
