PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,163317773,10935299,CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)Br,Unspecified,,,Potential missing data,Activity,Non-toxic
2,163324615,48165733,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)C,Unspecified,,,Potential missing data,Activity,Non-toxic
3,163338484,51050828,CC(=O)N[C@@H](CS)C(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)OC,Unspecified,,,Potential missing data,Activity,Non-toxic
