PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
28,461549123,162516460,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=C(C=C(C=C4)F)Cl,Unspecified,,,,Ratio CC50/IC50,=,7.7
29,461550741,162516453,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,76.9
30,461551472,162516405,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=C(ON=C5C)C,Unspecified,,,,Ratio CC50/IC50,=,11.4
31,461551570,162516399,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCCO)O)CC3=CC=CC=C3,Unspecified,,,,Ratio CC50/IC50,=,6.3
32,461552482,162516456,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)F,Unspecified,,,,Ratio CC50/IC50,=,83.7
33,461553039,162516408,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,83.7
34,461553256,162516447,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=CC=C5OC,Unspecified,,,,Ratio CC50/IC50,=,30
35,461553620,162516425,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=CC5=CC=CC=C54,Unspecified,,,,Ratio CC50/IC50,=,36.6
36,461553621,162516446,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=CC=CC=C3)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,1
37,461553830,162516441,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC(=CC=C4)F,Unspecified,,,,Ratio CC50/IC50,=,22.5
38,461554685,162516407,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=NC=C3)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,36.6
39,461554783,162516452,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC(=C(C=C5)C#N)F,Unspecified,,,,Ratio CC50/IC50,=,12.8
40,461555226,162516422,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,56.8
41,461555796,162516454,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,Ratio CC50/IC50,=,111.1
42,461556774,162516415,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCCCCCO)O)CC3=CC=CC=C3,Unspecified,,,,Ratio CC50/IC50,=,16.6
43,461556921,162516418,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=CC=N3)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,9.3
44,461557067,162516448,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)Br,Unspecified,,,,Ratio CC50/IC50,=,85.7
45,461557797,162516396,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=C(C=CC(=C3)[N+](=O)[O-])O)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,1
46,461557859,162516427,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCC#C)O)CC3=CC=CC=C3,Unspecified,,,,Ratio CC50/IC50,=,17.2
47,461557949,162516430,C1CC1C2=C(C(=O)OC3=C2C=CC(=C3)OCC(CN4CCC(CC4)C(=O)N)O)CC5=CC=CC=C5,Unspecified,,,,Ratio CC50/IC50,=,15.3
48,461558223,162516424,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=NC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,9.6
49,461558235,162516423,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC=CS3)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,Ratio CC50/IC50,=,82.5
50,461558651,162516436,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=C(C=C4)F)CC5=CC=CC=C5,Unspecified,,,,Ratio CC50/IC50,=,5.5
51,461559599,162516440,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(C)(C)C,Unspecified,,,,Ratio CC50/IC50,=,2.5
52,461559736,162516442,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=C(C=C(C=C4)OC)Br,Unspecified,,,,Ratio CC50/IC50,=,8.6
53,461560170,162516406,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(=O)OC,Unspecified,,,,Ratio CC50/IC50,=,11
54,461560256,162516428,C1CN(CCC1C(=O)N)CC(COC2=CC3=C(C=C2)C(=C(C(=O)O3)CC4=CC=CC=C4)C5=CC=CC=C5)O,Unspecified,,,,Ratio CC50/IC50,=,11.6
55,461560892,162516439,CC1=CC2=C(C=C1)N=C(S2)NCC(COC3=CC4=C(C=C3)C(=C(C(=O)O4)CC5=CC=CC=C5)C)O,Unspecified,,,,Ratio CC50/IC50,=,11.3
56,461562087,162516400,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC=CS3)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,33.2
57,461562242,162516398,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC(=C(C=C5)C=O)F,Unspecified,,,,Ratio CC50/IC50,=,11.9
58,461562787,162516451,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNN3C=CN=N3)O)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/IC50,=,1
59,461562916,162677023,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)C)O)CC4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,Ratio CC50/IC50,=,33.5
