PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,520053789,172407973,C1CNCCC1OC2=CC=C(C=C2)C3=CC=C(S3)C(=O)NC4=CC=CC=C4,Active,,,Potential missing data,Activity,Active
2,520063193,176182037,C1CNCCC1OC2=CC=CC(=C2)C3=CC=C(S3)C(=O)NC4=CC=CC=C4,Active,,,Potential missing data,Activity,Active
3,520063219,176182039,C1CNCCC1OC2=CC=CC=C2C3=CC=C(S3)C(=O)NC4=CC=CC=C4,Active,,,Potential missing data,Activity,Active
