reactants,products,reactionString,ruleName
CC(C)COCC=C1CCC(=O)O1.CC(C)COCC=C1CCC(=O)O1,CC(C)COCC=C1CC(C)C(=O)O1.CCCOCC=C1CCC(=O)O1,CC(C)COCC=C1CCC(=O)O1.CC(C)COCC=C1CCC(=O)O1 >> CC(C)COCC=C1CC(C)C(=O)O1.CCCOCC=C1CCC(=O)O1,rule0126_2
CC[C@@H]1C(=O)OC(=CCOC)C1C.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COCC=C1OC(=O)[C@@H](C(C)C)C1C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@@H]1C(=O)OC(=CCOC)C1C.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COCC=C1OC(=O)[C@@H](C(C)C)C1C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
COCC=C1C[C@H](C(C)CO)C(O)O1,COC(C)C=C1C[C@H](CCO)C(O)O1,COCC=C1C[C@H](C(C)CO)C(O)O1 >> COC(C)C=C1C[C@H](CCO)C(O)O1,rule0028_51
CC(C)[C@H]1CC(=CCOC=O)OC1=O.O,CC(CO)[C@H]1CC(=CCOC=O)OC1O,CC(C)[C@H]1CC(=CCOC=O)OC1=O.O >> CC(CO)[C@H]1CC(=CCOC=O)OC1O,rule0070_6
CCOCC=C1C[C@H](C(C)C)C(=O)O1,COCCC=C1C[C@H](C(C)C)C(=O)O1,CCOCC=C1C[C@H](C(C)C)C(=O)O1 >> COCCC=C1C[C@H](C(C)C)C(=O)O1,rule0028_51
COCC(COC)=C1C[C@H](C(C)C)C(=O)O1.O,COCC(COC)C1(O)C[C@H](C(C)C)C(=O)O1,COCC(COC)=C1C[C@H](C(C)C)C(=O)O1.O >> COCC(COC)C1(O)C[C@H](C(C)C)C(=O)O1,rule0020_19
COCC(C=C1C[C@H](C(C)C)C(=O)O1)OC,COCC(C=C1CCC(=O)O1)OCC(C)C,COCC(C=C1C[C@H](C(C)C)C(=O)O1)OC >> COCC(C=C1CCC(=O)O1)OCC(C)C,rule0028_51
C=C1C[C@H](C(C)CCOC)C(=O)O1.O,C=C1C[C@H](C(C)CC(O)OC)C(O)O1,C=C1C[C@H](C(C)CCOC)C(=O)O1.O >> C=C1C[C@H](C(C)CC(O)OC)C(O)O1,rule0070_6
COCC(O)=C1C[C@H](C(C)C)C(=O)O1,COC[C@@]1(C(C)C)CC(=CO)OC1=O,COCC(O)=C1C[C@H](C(C)C)C(=O)O1 >> COC[C@@]1(C(C)C)CC(=CO)OC1=O,rule0028_50
CCOCC=C1C[C@H](CC)C(=O)O1,CCOC(C=C1CCC(=O)O1)CC,CCOCC=C1C[C@H](CC)C(=O)O1 >> CCOC(C=C1CCC(=O)O1)CC,rule0028_51
