reactants,products,reactionString,ruleName
COC(=O)C=C1C=CC(=O)O1.OO,COC(O)C=C1C=CC(=O)O1.O=O,COC(=O)C=C1C=CC(=O)O1.OO >> COC(O)C=C1C=CC(=O)O1.O=O,rule0078_17
COCC=C1C=C(COC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=O.COCC=C1C=C(CO)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COCC=C1C=C(COC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=O.COCC=C1C=C(CO)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0491_2
O.O=CC=C1C=CC(=O)O1,O=CCC(=O)C=CC(=O)O,O.O=CC=C1C=CC(=O)O1 >> O=CCC(=O)C=CC(=O)O,rule0189_1
COCCOCC=C1C=CC(=O)O1.O,COCCOC(O)C=C1C=CC(O)O1,COCCOCC=C1C=CC(=O)O1.O >> COCCOC(O)C=C1C=CC(O)O1,rule0070_6
COC(C=C1C=CC(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC(C)(C=C1C=CC(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COC(C=C1C=CC(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC(C)(C=C1C=CC(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
COC(C=C1C=CC(=O)O1)C(=O)O.N,COC(C#N)C=C1C=CC(=O)O1.O.O,COC(C=C1C=CC(=O)O1)C(=O)O.N >> COC(C#N)C=C1C=CC(=O)O1.O.O,rule0242_3
COCCC(=O)C=CC(=O)O.O,CO.O=C(O)C=CC(=O)CCO,COCCC(=O)C=CC(=O)O.O >> CO.O=C(O)C=CC(=O)CCO,rule0007_203
COCC=C1C=C(COC)C(=O)O1,COCC(C=C1C=CC(=O)O1)OC,COCC=C1C=C(COC)C(=O)O1 >> COCC(C=C1C=CC(=O)O1)OC,rule0028_50
COC(C=C1C=CC(=O)O1)C(=O)O,O=C(O)COCC=C1C=CC(=O)O1,COC(C=C1C=CC(=O)O1)C(=O)O >> O=C(O)COCC=C1C=CC(=O)O1,rule0028_50
C#N.COCCC(=O)C=CC(=O)O,COCCC(=O)C=CC(O)(O)C#N,C#N.COCCC(=O)C=CC(=O)O >> COCCC(=O)C=CC(O)(O)C#N,rule0393_7
COCCOCC=C1C=CC(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COCC=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1C=CC(=CCO)O1,COCCOCC=C1C=CC(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COCC=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1C=CC(=CCO)O1,rule0491_2
COC(C=C1C=CC(=O)O1)C=C1C=CC(=O)O1,C=C1OC(=O)C=C1C(C=C1C=CC(=O)O1)OC,COC(C=C1C=CC(=O)O1)C=C1C=CC(=O)O1 >> C=C1OC(=O)C=C1C(C=C1C=CC(=O)O1)OC,rule0028_50
COC(O)C=C1C=CC(O)O1,C=C1C=C(C(O)OC)C(O)O1,COC(O)C=C1C=CC(O)O1 >> C=C1C=C(C(O)OC)C(O)O1,rule0028_50
COCC(COC)=C1C=CC(=O)O1,COCCOCC=C1C=CC(=O)O1,COCC(COC)=C1C=CC(=O)O1 >> COCCOCC=C1C=CC(=O)O1,rule0028_50
