reactants,products,reactionString,ruleName
C=CCc1ccc(C=C2OC(=O)CC2=O)[nH]1,C=CCC1C(=O)OC(=Cc2ccc[nH]2)C1=O,C=CCc1ccc(C=C2OC(=O)CC2=O)[nH]1 >> C=CCC1C(=O)OC(=Cc2ccc[nH]2)C1=O,rule0028_51
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=CC[C@@H](C(=O)O)C(N)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> C=CC[C@@H](C(=O)O)C(N)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0166_2
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1,C=CCc1cc[nH]c1C=C(O)C(=O)CC(=O)O,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1 >> C=CCc1cc[nH]c1C=C(O)C(=O)CC(=O)O,rule0028_47
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1,C=CC[C@]1(C(=O)C(O)=Cc2ccc[nH]2)OC1O,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1 >> C=CC[C@]1(C(=O)C(O)=Cc2ccc[nH]2)OC1O,rule0169_1
C=CCC(=C1OC(=O)CC1=O)c1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CCC1(c2ccc[nH]2)OC12OC(=O)CC2=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC(=C1OC(=O)CC1=O)c1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CCC1(c2ccc[nH]2)OC12OC(=O)CC2=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4
C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=CC[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_61
C=Cc1c[nH]c(C=C2OC(=O)[C@H](C)C2=O)c1.O,C=Cc1c[nH]c(C=C(O)C(=O)[C@@H](C)C(=O)O)c1,C=Cc1c[nH]c(C=C2OC(=O)[C@H](C)C2=O)c1.O >> C=Cc1c[nH]c(C=C(O)C(=O)[C@@H](C)C(=O)O)c1,rule0035_7
C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.O,C=C(O)C(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O,C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.O >> C=C(O)C(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1O,rule0070_6
C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O,C=C(O)Cc1c[nH]c(C=C2OC(=O)CC2=O)c1,C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O >> C=C(O)Cc1c[nH]c(C=C2OC(=O)CC2=O)c1,rule0028_51
C=CC(=C1OC(=O)[C@H](C)C1=O)c1ccc[nH]1.O,C=CC(=C(O)C(=O)[C@@H](C)C(=O)O)c1ccc[nH]1,C=CC(=C1OC(=O)[C@H](C)C1=O)c1ccc[nH]1.O >> C=CC(=C(O)C(=O)[C@@H](C)C(=O)O)c1ccc[nH]1,rule0035_7
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1,C=CCCC(=O)C(O)=Cc1ccc(C(=O)O)[nH]1,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1 >> C=CCCC(=O)C(O)=Cc1ccc(C(=O)O)[nH]1,rule0028_50
C=CCC(=C1OC(=O)CC1=O)c1ccc[nH]1.O,C=CCC(c1ccc[nH]1)C1(O)OC(=O)CC1=O,C=CCC(=C1OC(=O)CC1=O)c1ccc[nH]1.O >> C=CCC(c1ccc[nH]1)C1(O)OC(=O)CC1=O,rule0020_19
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1,C=CC[C@@H]1C(=O)C(O)=Cc2cc(c[nH]2)OC1O,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1 >> C=CC[C@@H]1C(=O)C(O)=Cc2cc(c[nH]2)OC1O,rule0169_1
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1,C=CCCC(=O)C(O)=Cc1[nH]ccc1C(=O)O,C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc[nH]1 >> C=CCCC(=O)C(O)=Cc1[nH]ccc1C(=O)O,rule0028_50
C=CC(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.O=O,C=CC(=O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.OO,C=CC(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.O=O >> C=CC(=O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)C1=O.OO,rule0074_18
