PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
24,103421357,5476534,C1=CC2=C(C=C1C(=N)N)C=C(O2)/C=C/C3=CC4=C(O3)C=CC(=C4)C(=N)N,Unspecified,,,,MIC,>,14,ug.mL-1
25,103421486,5478781,C1=CC2=C(C=C1C(=N)N)OC(=C2)/C=C/C3=CC4=C(O3)C=C(C=C4)C(=N)N,Unspecified,,,,MIC,=,8.3,ug.mL-1
26,103421521,5478784,C1=CC2=C(C=C1C(=N)N)OC(=C2)/C=C/C3=CC4=C(O3)C=CC(=C4)C(=N)N,Unspecified,,,,MIC,>,17,ug.mL-1
27,103421693,439112,C1CN=C(N1)C2=CC=C(C=C2)C3=CC4=C(O3)C=CC(=C4)C5=NCCN5,Unspecified,,,,MIC,>,16,ug.mL-1
28,103421725,147287,C1=CC(=CC=C1C2=CC3=C(O2)C=CC(=C3)C(=N)N)C(=N)N,Unspecified,,,,MIC,>,14,ug.mL-1
29,103421762,149509,C1=CC(=CC=C1C2=C(C3=C(N2)C=C(C=C3)C(=N)N)N)C(=N)N,Unspecified,,,,MIC,>,15,ug.mL-1
30,103421794,150682,C1=CC2=C(C=C1C(=N)N)NC(=C2)C(=N)N,Unspecified,,,,MIC,>,11,ug.mL-1
31,103516535,439104,C1=CC(=CC=C1C2=CC(=NO2)C3=CC=C(C=C3)C(=N)N)C(=N)N,Unspecified,,,,MIC,>,15,ug.mL-1
32,103619621,5478805,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)/C=C/C4=CC5=C(C=C4)C=C(N5)C6=NCCN6,Unspecified,,,,MIC,=,9.3,ug.mL-1
33,103683247,149511,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N,Unspecified,,,,MIC,>,14,ug.mL-1
34,103750200,439135,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC=C(C=C4)C5=CC6=C(N5)C=C(C=C6)C7=NCCN7,Unspecified,,,,MIC,=,0.2,ug.mL-1
35,103750201,5478796,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)/C=C/C4=CC5=C(N4)C=C(C=C5)C6=NCCN6,Unspecified,,,,MIC,=,0.3,ug.mL-1
36,103750238,439143,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC5=C(C=C4)C=C(N5)C6=NCCN6,Unspecified,,,,MIC,=,0.6,ug.mL-1
37,103750239,435425,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC5=C(C=C4)C=C(N5)C6=CC7=C(C=C6)OC(=C7)C8=NCCN8,Unspecified,,,,MIC,=,0.4,ug.mL-1
38,124956701,53316908,CC1=C(OC2=C1C=CC(=C2)C(=N)N)/C=C/C3=C(C4=C(O3)C=CC(=C4)C(=N)N)C,Unspecified,,,,MIC,>,18,ug.mL-1
39,124956702,53316909,CC1=C(OC2=C1C=CC(=C2)C(=N)N)/C=C/C3=CC4=C(O3)C=CC(=C4)C(=N)N,Unspecified,,,,MIC,>,17,ug.mL-1
40,124956703,5478782,C1=CC2=C(C=C1C(=N)N)NC(=C2)/C=C/C3=CC4=C(O3)C=C(C=C4)C(=N)N,Unspecified,,,,MIC,=,2.1,ug.mL-1
41,124956704,5478787,C1CN=C(N1)C2=CC3=C(C=C2)C=C(O3)/C=C/C4=CC5=C(O4)C=C(C=C5)C6=NCCN6,Unspecified,,,,MIC,=,19,ug.mL-1
42,124956705,5478799,C1=CC(=CC=C1/C=C/C2=CC3=C(N2)C=CC(=C3)C(=N)N)C(=N)N,Unspecified,,,,MIC,=,15,ug.mL-1
43,124956888,439149,C1CN=C(N1)C2=CC=C(C=C2)C3=C(C4=C(N3)C=C(C=C4)C5=NCCN5)C6=CC7=C(N6)C=C(C=C7)C8=NCCN8,Unspecified,,,,MIC,=,24.9,ug.mL-1
44,124959349,439102,C1=CC(=CC=C1C(=N)N)N2C=C3C=C(C=CC3=N2)C(=N)N,Unspecified,,,,MIC,>,14,ug.mL-1
45,124959350,148238,C1=CC(=CC=C1C(=N)N)N2N=C3C=CC(=CC3=N2)C(=N)N,Unspecified,,,,MIC,>,14,ug.mL-1
46,124959351,439127,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC4=C(O3)C=C(C=C4)C5=NCCN5,Unspecified,,,,MIC,>,18,ug.mL-1
47,124959352,5478802,C1CN=C(N1)C2=CC=C(C=C2)/C=C/C3=CC4=C(N3)C=C(C=C4)C5=NCCN5,Unspecified,,,,MIC,=,8.6,ug.mL-1
48,124959524,435428,C1CN=C(N1)C2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)C5=NC6=C(N5)C=C(C=C6)C7=NCCN7,Unspecified,,,,MIC,=,1.4,ug.mL-1
49,124960364,5478780,C1CN=C(N1)C2=CC3=C(C=C2)NC(=C3)/C=C/C4=CC5=C(O4)C=CC(=C5)C6=NCCN6,Unspecified,,,,MIC,=,19,ug.mL-1
50,124961980,5767873,C1=CC=C2C(=C1)NC(=N2)/C=C/C3=NC4=CC=CC=C4N3,Unspecified,,,,MIC,>,10,ug.mL-1
51,124961981,5951053,C1=CC=C2C(=C1)NC(=N2)/C=C/C3=NC4=CC=CC=C4N3CCO,Unspecified,,,,MIC,>,12,ug.mL-1
52,124961982,405200,C1=CC(=CC=C1C2=CC3=C(S2(=O)=O)C=C(C=C3)N)N,Unspecified,,,,MIC,>,11,ug.mL-1
53,124961983,5478786,C1CN=C(N1)C2=CC3=C(C=C2)NC(=C3)/C=C/C4=CC5=C(O4)C=C(C=C5)C6=NCCN6,Unspecified,,,,MIC,=,19,ug.mL-1
54,124964574,439103,C1=CC=C(C=C1)C2=C(NC3=C2C=CC(=C3)C(=N)N)C4=CC=C(C=C4)C(=N)N,Unspecified,,,,MIC,=,9,ug.mL-1
55,124964575,439117,C1=CC2=C(C=C1C(=N)N)NC(=C2)CCC3=CC4=C(O3)C=CC(=C4)C(=N)N,Unspecified,,,,MIC,=,8.4,ug.mL-1
56,124964576,439119,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC4=C(O3)C=CC(=C4)C5=NCCN5,Unspecified,,,,MIC,=,18,ug.mL-1
57,124967283,439126,C1=CC(=CC=C1C(=N)N)NC(=O)C2=CC3=C(O2)C=C(C=C3)C(=N)N,Unspecified,,,,MIC,>,16,ug.mL-1
58,124967284,53322197,C1=CC2=C(C=C(O2)/C=C/C3=CC4=C(O3)C=CC(=C4)/C(=N/O)/N)C=C1/C(=N/O)/N,Unspecified,,,,MIC,>,23,ug.mL-1
59,124968690,5478785,C1=CC2=C(C=C1C(=N)N)OC(=C2)/C=C/C3=CC4=C(N3)C=CC(=C4)C(=N)N,Unspecified,,,,MIC,=,8,ug.mL-1
60,124969951,6303338,CC1=CC2=C(C=C1C)N=C(N2)/C=C/C3=NC4=C(N3)C=C(C(=C4)C)C,Unspecified,,,,MIC,>,13,ug.mL-1
61,124969952,5478800,C1CN=C(N1)C2=CC=C(C=C2)/C=C/C3=CC4=C(N3)C=CC(=C4)C5=NCCN5,Unspecified,,,,MIC,>,17,ug.mL-1
62,124972545,439125,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3)C=C(C=C4)C5=NCCN5,Unspecified,,,,MIC,=,8.9,ug.mL-1
63,124972635,439144,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC5=C(N4)C=C(C=C5)C6=NCCN6,Unspecified,,,,MIC,=,0.6,ug.mL-1
64,124975138,5478783,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)/C=C/C4=CC5=C(O4)C=C(C=C5)C6=NCCN6,Unspecified,,,,MIC,=,4.7,ug.mL-1
65,124975139,5478798,C1CN=C(N1)C2=CC=C(C=C2)/C=C/C3=CC4=C(S3)C=CC(=C4)C5=NCCN5,Unspecified,,,,MIC,=,17.8,ug.mL-1
