PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
183,49715557,15997541,COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NC4=CC(=CC=C4)Cl)OC,Inactive,1,,,1.4
184,4248020,5338423,COC1=CC=CC(=C1OC)/C=C/C2=CC=NC=C2.Cl,Inactive,1,,,1.4
185,47194126,781156,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)F,Inactive,1,,,1.4
186,4250080,3243942,CCCS(=O)(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,1,,,1.4
187,49671114,3716796,C1CCC(C1)(CC(=O)NC2=CC=C(C=C2)C(F)(F)F)CC(=O)O,Inactive,1,,,1.4
188,49665201,3095057,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)NC2=CNC(=O)NC2=O,Inactive,1,,,1.3
189,26663333,3642542,CN(C)CCCNC1=NC(=C(C(=N1)NC2=C(C=CC(=C2)OC)OC)[N+](=O)[O-])N,Inactive,1,,,1.3
190,22413713,1008020,CCC1=CC=C(C=C1)OCC2=NN=C(O2)SCC(=O)NC3=CC=CC(=C3)C(=O)N4CCOCC4,Inactive,1,,,1.3
191,49725701,753735,COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)OCO3,Inactive,1,,,1.3
192,16952842,2097711,C1=CC=C(C=C1)C2=NN(C(=C2)NC(=O)CSC3=NNC(=N3)N)C4=CC=CC=C4,Inactive,1,,,1.3
193,852038,654644,C1=COC(=C1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=CN(N=C4)CC5=CC=C(C=C5)F,Inactive,1,,,1.3
194,14737902,5046601,CCC(C)NC(=O)C1=CC2=C(S1)N=C3C=C(C=CC3=C2)OC,Inactive,1,,,1.3
195,24837800,4884049,CCNC1=C(C=C(C=C1)S(=O)(=O)N(C)C)NCC(=O)NC2=CC=CC=C2Br,Inactive,1,,,1.3
196,85303334,3207266,CC1=CC=C(C=C1)S(=O)(=O)CN2C(=NN=N2)C(C3=CC=C(C=C3)OC)N4CCN(CC4)CC5=CC=CC=C5,Inactive,1,,,1.3
197,26658562,729831,CCC1=NN=C(S1)NC(=O)COC2=CC=CC=C2[N+](=O)[O-],Inactive,1,,,1.3
198,56319973,16557597,C1CC1N(CC2=NN=C(O2)C3=CC=CC=C3Cl)C(=O)COC4=CC=CC=C4,Inactive,1,,,1.3
199,49729001,6490701,CC(C(=O)NCC1=CN=CC=C1)NS(=O)(=O)C2=CC(=C(C=C2)OC)OC,Inactive,1,,,1.3
200,24816884,4099779,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)OC,Inactive,1,,,1.3
201,14737891,4134503,CN1C=C(C2=CC=CC=C21)CC(=O)NCCCN3CCCC3,Inactive,1,,,1.2
202,87338777,135414699,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC(=CC(=O)N2)C,Inactive,1,,,1.2
203,49677394,2699439,CN(CC1=C(C=CC=C1Cl)F)CC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,Inactive,1,,,1.2
204,22404434,1225824,CCN1C=C(C=N1)C(=O)NCC2=CC=CC=C2Cl,Inactive,1,,,1.2
205,14746125,1193249,C1=CC=C(C=C1)CCNC(=O)CN2C=NC3=C(C2=O)C=C(S3)C4=CC=CC=C4,Inactive,1,,,1.2
206,49667518,3802489,CC1C2=CC(=C(C=C2CCN1S(=O)(=O)C3=CC=CS3)OC)OC,Inactive,1,,,1.2
207,7977591,2882239,C1C(C(=O)N(C1=O)CCC2=CC=CC=C2)NCCC3=CC=C(C=C3)S(=O)(=O)N,Inactive,1,,,1.2
208,49671681,9118951,CN(C)C1=CC=CC(=C1)C(=O)NCCCN2C=CC3=CC=CC=C32,Inactive,1,,,1.2
209,14729913,3739568,CC1=NN(C(=O)N1N(C)C2=C(C=C(C=N2)C(F)(F)F)Cl)CC3=CC=C(C=C3)[N+](=O)[O-],Inactive,1,,,1.2
210,26667343,910705,C1CC2=NC(=CN2C1)C3=CC=C(C=C3)[N+](=O)[O-],Inactive,1,,,1.2
211,4258627,1247173,CC1=CC=C(O1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3,Inactive,1,,,1.2
212,859971,6602716,CC1CC(NC2=C(C=CC=C12)C)C.Cl,Inactive,1,,,1.2
213,56315744,7799145,CN(CC(=O)NC1=CC=C(C=C1)F)C(=O)COC(=O)CC2=CC=CS2,Inactive,1,,,1.2
214,49670077,1538724,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)CCN2CCOCC2,Inactive,1,,,1.1
215,4262819,698695,CCC1=NC(=NN1)SCC(=O)NCCC2=CC=CC=C2,Inactive,1,,,1.1
216,7973797,786537,C1=CC=C(C=C1)C(=O)NCS(=O)(=O)C2=CC=CC=C2,Inactive,1,,,1.1
217,87337475,649344,CC1=CC(=C2C=C(C(=O)NC2=C1)C(C3=NN=NN3C4CCCC4)N5CCOCC5)C,Inactive,1,,,1.1
218,85303766,652113,COCCN1C(=NN=N1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)N4CCC5=CC=CC=C5C4,Inactive,1,,,1.1
219,26729871,2816031,CC1=NN(C(=C1)NC(=O)CSC2=NN=C(N2C)C3=CC=NC=C3)C4=CC=CC=C4,Inactive,1,,,1
220,49641806,719355,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N3CCCC3)CC=C,Inactive,1,,,1
221,49645183,3117115,CN1C2=C(C(=O)NC1=O)N3CC(CN(C3=N2)C4=CC(=CC=C4)OC)O,Inactive,1,,,1
222,24805479,856690,CC1=CC(=C2C=C3C(=C(SC3=NC2=C1)C(=O)N4CCOCC4)N)C,Inactive,1,,,1
223,49669950,24761532,CC1=CC(=NC=C1)NC(=O)CC(C2=CC=C(C=C2)OC)N3CC4=CC=CC=C4C3=O,Inactive,1,,,1
224,47204829,785520,C1CN(CCN1C2=CC=CC=N2)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,1,,,1
225,51089120,7292477,CCCCOC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NN=C(C=C3)N4CCOCC4,Inactive,1,,,1
226,7975317,3129893,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC(=CC(=N2)C)C,Inactive,1,,,1
227,49649606,24748017,CNC(=S)N1C(CC(=N1)C2=CC=CS2)C3=CC=C(C=C3)F,Inactive,1,,,1
228,26727536,330502,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCCN4C3C5=CC=CC=C5C4=O,Inactive,1,,,1
229,49672023,2805755,C1CCNC(=O)C(C1)NS(=O)(=O)C2=CC=C(C=C2)C#N,Inactive,1,,,1
230,49643885,1080942,CC1=NN=C(N1C2=CC=C(C=C2)OC)SCC(=O)N3CCOCC3,Inactive,1,,,1
231,49679601,24762053,C1OC2=C(O1)C=C(C=C2)CCNCC3=CC=C(C=C3)C(F)(F)F.C(=O)(C(=O)O)O,Inactive,1,,,1
232,848920,651382,CC1=CC=CC=C1CN2C(=C(C(=N2)C)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F)C,Inactive,1,,,1
233,26668977,649021,CC1CCN(CC1)C(C2=CC3=CC=CC(=C3NC2=O)C)C4=NN=NN4CC5=CC6=C(C=C5)OCO6,Inactive,1,,,1
234,47202795,2280575,COC1=CC=C(C=C1)N(CC(=O)NCCSCC2=CC(=CC=C2)Cl)S(=O)(=O)C,Inactive,1,,,1
235,49725937,1174612,CC(=O)CSC1=NN=C(N1C)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3,Inactive,1,,,1
236,49646536,1069238,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,1,,,0.9
237,49641119,1088395,COC1=C(C(=CC=C1)OC)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)OC,Inactive,1,,,0.9
238,49827867,2221574,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O,Inactive,1,,,0.9
239,26663680,616168,COC1=CC=CC=C1OCCNC(=O)NC2=CC(=C(C=C2Cl)F)F,Inactive,1,,,0.9
240,87346305,658203,CCSC1=NC2=C(C3=C(S2)CN(CC3)C)C(=O)N1C4CCCCC4,Inactive,1,,,0.9
241,4245981,3240381,CC1=CC2=CC=CC=C2N1CCNC(=O)C3CCCC3,Inactive,1,,,0.9
242,22415560,2296484,CC1=C(C(=CC=C1)C(C)(C)C)OCCOCCN2CCCC2,Inactive,1,,,0.9
243,49648565,3845516,C1C=CC2C1C(NC3=C(C=CC(=C23)Cl)C(F)(F)F)C(=O)O,Inactive,1,,,0.9
244,47202638,3090652,CC1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3C(=O)O,Inactive,1,,,0.9
245,14737964,2897807,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSCCO,Inactive,1,,,0.9
246,850570,653096,COCCN(C1=NN=C(S1)C2=CN=CC=C2)C(=O)C3=CC=CC=C3,Inactive,1,,,0.8
247,26666234,4487,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,Inactive,1,,,0.8
248,49641018,2946735,CC1=CC=C(C=C1)S(=O)(=O)N2CC3=CC=CC=C3CC2C(=O)OC,Inactive,1,,,0.8
249,26728848,2824416,C1CCC2=C(C(C1)OC(=O)NC3=CC=CC=C3)N=CC=C2,Inactive,1,,,0.8
250,47199725,1250810,C1COCCN1CC(=O)NC2=NC=C(C=C2)Cl,Inactive,1,,,0.8
251,858861,660168,C1=CC(=CN=C1)CNS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,Inactive,1,,,0.8
252,26669598,1328093,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C3=CC=C(C=C3)C(=O)NCC4=CC=CO4,Inactive,1,,,0.8
253,24793817,2986450,CCOC1=C(C(=CC(=C1)CNCC(C2=CC=CC=C2)O)Cl)OC.Cl,Inactive,1,,,0.8
254,85302817,654155,CCN(CC1=CC=CC=C1)C(C2=CC3=C(C=CC(=C3)C)NC2=O)C4=NN=NN4CCOC,Inactive,1,,,0.8
255,26727689,2728011,COC1=CC=CC=C1C2CCN(CC2)C(=S)NC3=CC=C(C=C3)Br,Inactive,1,,,0.8
256,24815115,4061336,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC(=CC(=C3)OC)OC,Inactive,1,,,0.8
257,47196010,1818773,C1=CC(=CC(=C1)NC(=O)C2=C(N=C(S2)Cl)C(F)(F)F)C(F)(F)F,Inactive,1,,,0.8
258,49727614,857532,CCC1=CC2=CC=CC(=C2N=C1SCC(=O)NC3CCCC3)C,Inactive,1,,,0.8
259,49728957,3204863,CC1=CC(=C(C=C1)C)N(CC(=O)NCC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=CC=CC=N3,Inactive,1,,,0.7
260,4259126,834457,C1=CC(=C(C(=C1)Cl)CNC2=CC=C(C=C2)S(=O)(=O)N)F,Inactive,1,,,0.7
261,49734177,16260149,C1CC(C2=CC=CC=C2C1)NS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O,Inactive,1,,,0.7
262,49647948,1840798,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=C2SCC(=O)OCC)SC4=C3CCN(C4)C,Inactive,1,,,0.7
263,49647538,941653,CC1=CC2=CC3=C(N=C2C=C1)N(N=C3NC(=O)C(C)(C)C)CC(C)C,Inactive,1,,,0.7
264,17514244,3953264,CC1=CC=C(C=C1)C2CC(=NN2C(=O)C3=CC=CO3)C4=CC=C(C=C4)NS(=O)(=O)C,Inactive,1,,,0.7
265,14731787,1019170,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3N(C)S(=O)(=O)C4=CC=CC=C4,Inactive,1,,,0.7
266,842733,645008,CC1=CC=CC=C1CN2C=C(C=N2)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,1,,,0.7
267,56321444,24981616,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NC2=NC3=C(S2)C=C(C=C3)OC,Inactive,1,,,0.7
268,49730337,3207073,C1=CC=C(C(=C1)N(CC(=O)NCC2=CC=CO2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)F)F,Inactive,1,,,0.7
269,26667844,645493,CCOC(=O)C1CCN(CC1)C(C2=CC3=C(C=CC(=C3NC2=O)C)C)C4=NN=NN4C5CCCCC5,Inactive,1,,,0.7
270,26730724,2739179,CC1=CC=C(C=C1)C2=CN=CO2,Inactive,1,,,0.7
271,7970900,4550499,COC1=CC=CC(=C1)C(=O)NCCN2C=CC3=CC=CC=C32,Inactive,1,,,0.7
272,26729270,2816389,CCOC(=O)C1=C(N2C(=C(C=N2)C(=O)OCC)N=C1)N,Inactive,1,,,0.7
273,24779599,4251180,C1=CC=C(C=C1)N2C(=NNC2=S)CNC(=O)COC3=CC=CC=C3,Inactive,1,,,0.7
274,49670707,9124218,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)NC(=O)C,Inactive,1,,,0.7
275,49647111,5398467,CC1=CC(=O)OC2=C(C(=C(C=C12)Cl)O)CN3CCCC3,Inactive,1,,,0.7
276,4258764,934923,CC1=C(C(=O)N2C(=N1)N=C(N2)CC3=CC=CC=C3)Cl,Inactive,1,,,0.7
277,17388183,11948896,COC1=CC(=CC(=C1OC)OC)C2=NC=C3N2C=CC=C3.C(=O)(C(=O)O)O,Inactive,1,,,0.7
278,4250316,3244149,CCN(CCCNC(=O)CN1C(=O)COC2=CC=CC=C21)C3=CC=CC=C3,Inactive,1,,,0.7
279,26665804,135444809,C1CSCCN1C(=O)C2=NNC(=C2)[N+](=O)[O-],Inactive,1,,,0.6
280,49673335,4570582,C1=CC=C2C(=C1)C=CC=C2OCC(CNCC3=CC=CC=C3F)O,Inactive,1,,,0.6
281,49649248,22518150,CCC(=O)NC1=NN=C(S1)S(=O)(=O)N(C)C2=CC(=CC(=C2)C)C,Inactive,1,,,0.6
282,49646309,54683801,C1=CC=C2C(=C1)C(=C(C(=O)N2)C(=O)NC3=CC(=CC=C3)O)O,Inactive,1,,,0.6
283,26730730,2746257,CC1=CC(=NO1)C2=NN=C(N2C)SCC(=O)NC3=CC=CC=C3,Inactive,1,,,0.6
284,860290,661592,CN1CCN(CC1)C2=NC(=CC(=N2)C(=O)N)C3=CC=CC=C3,Inactive,1,,,0.6
285,49671670,2728081,COC(=O)C1CC2=C(C3(N1)CCN(CC3)CC4=CC=CC=C4)NC5=CC=CC=C25,Inactive,1,,,0.6
286,56322526,24982133,CC(=O)C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,1,,,0.6
287,24793478,1507028,C1=CC(=CC(=C1)Cl)OCC2=NC(=NO2)C3=CC=NC=C3,Inactive,1,,,0.6
288,47194936,3125257,CCC1(CC2=C(CO1)C(=NC(=C2C#N)SC)N3CCOCC3)C,Inactive,1,,,0.6
289,49680855,4282382,C1=CC=C(C=C1)C(CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N)NC(=O)C3=CC=CC=C3Cl,Inactive,1,,,0.6
290,24782152,16187772,CC1=C(SC=C1)S(=O)(=O)N2CCC(CC2)(CC3=CC=C(C=C3)OC)CO,Inactive,1,,,0.6
291,49735870,3685908,COC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NC3=C(C=C(C=C3)F)F,Inactive,1,,,0.6
292,856289,657664,CCCCC(=O)C1CCN(CC1)CC2=CC=CC=C2,Inactive,1,,,0.6
293,47202655,1356290,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O)S(=O)(=O)NC3=CC=C(C=C3)OC,Inactive,1,,,0.6
294,4256585,1253646,CCN1C2=C(C=C(C(=C2)C)S(=O)(=O)N)N(C1=O)CC,Inactive,1,,,0.6
295,24797484,6468001,CCOC1=CC=C(C=C1)NC(=O)NC2=NC=C(C=C2)Br,Inactive,1,,,0.6
296,47198135,2978442,CC(C(=O)NCC1=CC=CC=C1Cl)N2C=C(C=N2)[N+](=O)[O-],Inactive,1,,,0.5
297,49649335,6324196,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)NC2=CC(=C(C=C2)F)Cl,Inactive,1,,,0.5
298,7971247,3241267,COC1=CC(=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,0.5
299,49642875,1231480,CC1=C(C(=CC=C1)N(CC(=O)N2CCCCCC2)S(=O)(=O)C)C,Inactive,0,,,0.5
300,24819727,3767269,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)CS(=O)(=O)CC(=O)O,Inactive,1,,,0.5
301,47203115,1087370,C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)Br,Inactive,0,,,0.5
302,49641545,2832608,COC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=C(C=C4)F,Inactive,0,,,0.5
303,17411137,3773226,C1=CC(=C(C(=C1)Cl)C(C2=C(C=C(C=N2)C(F)(F)F)Cl)C(=O)N)Cl,Inactive,0,,,0.5
304,47197171,2941804,COC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)C3=CC=C(C=C3)C4=CC=CC=C4,Inactive,0,,,0.5
305,49666888,1980240,COC1=CC=C(C=C1)C2=NN=C(N2C3=CC=C(C=C3)Cl)SCC(=O)NC4=CC=C(C=C4)C(=O)O,Inactive,1,,,0.5
306,49666280,5937184,C1=CC(=C(C=C1Cl)Cl)/C=C/C2=NC=CN2,Inactive,1,,,0.5
307,49644210,1442550,CCC1=CC(=C(S1)NC(=O)CN(CC)CC)C(=O)C2=CC=C(C=C2)Br,Inactive,0,,,0.5
308,85304771,650268,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=CC=CC(=C3NC2=O)C)N4CCCC4,Inactive,1,,,0.5
309,4245512,3239976,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC(C)C,Inactive,1,,,0.5
310,49642459,747288,CC1=CC(=C(C(=N1)NC2=CC=CC=C2OC)C#N)COC,Inactive,0,,,0.5
311,846752,649145,C1C(C(CS1(=O)=O)NC(=O)C2=CC=CC=C2)NCC3=CC=CC=C3,Inactive,1,,,0.5
312,4260284,846451,CC1=CC=CC=C1NC(=O)CN(C2=CC=C(C=C2)F)S(=O)(=O)C,Inactive,1,,,0.5
313,47203730,685828,CC1=CC(=NC(=N1)SCC2=CC=C(C=C2)Cl)C,Inactive,1,,,0.5
314,47201237,875700,C1CCCC(CC1)NC(=O)CC2=CC=C(C=C2)Cl,Inactive,1,,,0.5
315,26670991,364601,CN1C=NC(=C1SC2=NC3=CC=CC=C3N2)[N+](=O)[O-],Inactive,1,,,0.5
316,24799345,16191016,CCN1C=CN=C1CN2CCN(C(C2)CCO)CC=C(C)C,Inactive,0,,,0.5
317,49644936,3217973,CCCN1C2CCCC1CC(C2)NC(=O)C3=CC(=CC=C3)OC,Inactive,0,,,0.4
318,4255402,2966874,CCOC(=O)N1CCN(CC1)C(=O)C2=CC(=C(C=C2)C)S(=O)(=O)NC3=CC=CC=C3,Inactive,0,,,0.4
319,87338213,3182871,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=CC(=CC(=C3NC2=O)C)C)N4CCN(CC4)C(=O)C5=CC=CO5,Inactive,0,,,0.4
320,47201232,785142,CS(=O)(=O)N(CC(=O)N1CCOCC1)C2=CC=CC=C2,Inactive,0,,,0.4
321,17413859,2974087,CN(C1=C(C=CC(=C1)S(=O)(=O)N2CCCCCC2)OC)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,0.4
322,49734108,3222196,C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(CC3=CC=CC=C3)C(=O)C4=CSN=N4,Inactive,0,,,0.4
323,4263553,2212896,CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2C)CCCC3=CC=C(C=C3)OC,Inactive,0,,,0.4
324,7970549,4097145,COC1=C(C=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,0.4
325,47199387,2977742,C1CCN(C1)C(=O)CNC(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,0.4
326,17509641,3594855,CC1CCN(CC1)C(=O)C2=CC(=C(C=C2)S(=O)(=O)CC3=C(C=CC(=C3)F)F)[N+](=O)[O-],Inactive,0,,,0.4
327,24799817,16191487,CCCOC1CCCN(C1)CC2=NC(=NO2)C3=NC=CN=C3,Inactive,0,,,0.4
328,14732013,2947889,CC1CCC2=C(C1)SC3=C2C(=O)N4CCSC4=N3,Inactive,0,,,0.4
329,49676032,9204198,C1CN(CCN1C(=O)NCC2=CC(=CC=C2)Cl)S(=O)(=O)C3=CC=CC=C3F,Inactive,0,,,0.4
330,47203535,3158105,COC1=CC=C(C=C1)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl,Inactive,0,,,0.4
331,17411250,1474998,CSC1=NC(=CC(=N1)OC2=C(C=C(C=C2)F)F)C(F)(F)F,Inactive,0,,,0.4
332,26659286,1953445,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)N)C3=NC=CN=C3,Inactive,0,,,0.4
333,847265,649664,CC1=NN=C(S1)N(C2=CC=CC=C2)C(=O)C3=NC=CN=C3,Inactive,0,,,0.4
334,47203132,1087378,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)Cl,Inactive,0,,,0.4
335,4243028,3237808,C1COCCN1C2=C(C=C(S2)C(=O)O)C3=CC=CC=C3,Inactive,0,,,0.4
336,49641156,1433727,CC(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)OC,Inactive,0,,,0.4
337,4249104,3243100,C1CCC2=C(C1)C(=NO2)C(=O)NCC3=CC=CC=C3,Inactive,0,,,0.4
338,24828137,4833225,C1=CC=C2C=C(C=CC2=C1)NC(=O)CCN3C=CN=C3,Inactive,0,,,0.4
339,4255611,751934,C1C2=C(C3=CC=CC=C3N2)N(C(=O)CN1)C4=CC=CC=C4,Inactive,0,,,0.4
340,49733260,3189216,COC1=C(C=C(C=C1)N(C(C2=CC3=C(C=C2)N=CC=C3)C(=O)NCC4CCCO4)C(=O)C5=C(C(=NS5)C(=O)N)N)OC,Inactive,0,,,0.3
341,47197726,23723796,C1CN(CCC1(CCCC2=CC=CC=C2)CO)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F,Inactive,0,,,0.3
342,47201037,804712,CC(=O)NC1=CC=C(C=C1)OC2=CC3=C(C=C2)C(=O)NC3=O,Inactive,0,,,0.3
343,14722759,1167011,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)NCCC3=CC=CC(=C3)C,Inactive,0,,,0.3
344,47199655,6463578,CC(C(=O)N1CCCC1)NS(=O)(=O)C2=CC(=C(C=C2)OC)Cl,Inactive,0,,,0.3
345,49668695,684623,CC1=C(C(=CC=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)OC,Inactive,0,,,0.3
346,49714087,1520324,CC1=CC=C(C=C1)S(=O)(=O)C2=C(C(=CC(=C2)C)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)C,Inactive,0,,,0.3
347,17515116,5103515,COC1=CC=C(C=C1)C2=NC(=NC=C2)SCC(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,0.3
348,49722068,20900864,COC1=CC=C(C=C1)CNC(=O)CN2C(=O)COC3=C2C=C(C=C3)S(=O)(=O)N4CCCC4,Inactive,0,,,0.3
349,49644232,767452,CC1=C(C2=NC3=CC=CC=C3N2C(=C1)NC)C#N,Inactive,0,,,0.3
350,57265814,2450452,CCC1=CC=C(C=C1)C(=O)CN2C(=O)C3(CCCCCC3)NC2=O,Inactive,0,,,0.3
351,26728921,2813589,CCOC(=O)C1CCN(CC1)C(=O)NC2=CC=C(C=C2)OCC3=CC=CC=C3,Inactive,0,,,0.3
352,26667342,747958,C1CCC2=NN=C(N2CC1)C3=CC=CC=C3Cl,Inactive,0,,,0.3
353,49642182,54690421,CCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=C(C=CC=N3)C)O,Inactive,0,,,0.3
354,49730179,1442057,CC1=C(C=CC(=C1)S(=O)(=O)NC2CCCC2)N3C=NN=N3,Inactive,0,,,0.3
355,49726022,2996367,CC1=CC(=C(C(=C1NC(=O)C2CCCO2)C)NC(=O)C3CCCO3)C,Inactive,0,,,0.3
356,85304896,646526,CC1=C2C=C(C(=O)NC2=C(C=C1)C)C(C3=NN=NN3C4CCCC4)N5CCOCC5,Inactive,0,,,0.3
357,47204186,3158034,COC1=C(C=C(C=C1)Cl)NC(=O)C2CC(=NO2)C3=C(C=CC=C3Cl)F,Inactive,0,,,0.3
358,49672654,4024981,C1=CC(=CN=C1)CNC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)N,Inactive,0,,,0.3
359,47200239,6472430,CCS(=O)(=O)N1CCC(CC1)C(=O)OC2=CC=CC=C2,Inactive,0,,,0.3
360,22415291,2922788,C1CCN(CC1)CCCCOC2=CC(=CC=C2)Br.C(=O)(C(=O)O)O,Inactive,0,,,0.2
361,24805740,16192734,C1COCCN1CCC(=O)C2=CC=C(C=C2)Br.Cl,Inactive,0,,,0.2
362,49672679,4877671,C1CCC(C1)C(=O)NC2CCCC3=CC=CC=C23,Inactive,0,,,0.2
363,49728412,1078169,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl,Inactive,0,,,0.2
364,24795342,1508360,C1=CC2=CN=C(N2C=C1)C3=CC=C(C=C3)Br,Inactive,0,,,0.2
365,26669157,6602527,CC1=NC2=C(N1C3CCN(CC3)CC4=NN=NN4CCC5=CC=CC=C5)C=CC(=C2)F.Cl,Inactive,0,,,0.2
366,49646765,853396,CC1=CC=C(C=C1)C2=NN=C(O2)C3=CN=CC=C3,Inactive,0,,,0.2
367,14731974,9550196,CCCCN(C)C(=O)C1=CC2=C(S1)N=C3C=C(C=CC3=C2)OC,Inactive,0,,,0.2
368,26726414,2785858,CN1C2=NC3=CC=CC=C3C=C2C(=O)N(C1=O)C,Inactive,0,,,0.2
369,47198738,789625,C1C(=O)NC2=CC=CC=C2N1C(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-],Inactive,0,,,0.2
370,49646872,3084624,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.Cl,Inactive,0,,,0.2
371,14737930,7437457,COC1=CC(=CC(=C1OC)OC)NC(=O)CCC2=NC(=NO2)C3=CC=CS3,Inactive,0,,,0.2
372,56318693,24162519,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)SC2=NC=CN2C,Inactive,0,,,0.2
373,85302426,649411,CC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=C(C=C4)OC)N5CCOCC5,Inactive,0,,,0.2
