PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
28,174512157,71602943,CC(C)C1=NN=C(O1)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,>,200,ug.mL-1
29,174512158,71603056,CC(C)(C)C1=CC(=NO1)NC(=O)NC2C3CC4CC(C3)CC2C4,Unspecified,,,,MIC,>,200,ug.mL-1
30,174512159,73353501,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=CC=C(C=C5)N,Unspecified,,,,MIC,=,100,ug.mL-1
31,174512160,71602842,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=NC=CC=N4,Unspecified,,,,MIC,>,200,ug.mL-1
32,174512161,71602846,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=NC=CO4,Unspecified,,,,MIC,>,200,ug.mL-1
33,174512162,71602890,CC1=C(C(=NO1)NC(=O)NC23CC4CC(C2)CC(C4)C3)Br,Unspecified,,,,MIC,>,200,ug.mL-1
34,174517213,71602942,CC1=NN=C(O1)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,>,200,ug.mL-1
35,174517214,71602993,C1CC1C2=NN=C(O2)NC(=O)NC34CC5CC(C3)CC(C5)C4,Unspecified,,,,MIC,=,50,ug.mL-1
36,174517215,71602996,CCN1C=CC(=N1)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,=,100,ug.mL-1
37,174517216,71603055,C1C2CC3CC1CC(C2)C3NC(=O)NC4=NC=CO4,Unspecified,,,,MIC,>,200,ug.mL-1
38,174517217,25040232,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC34CC5CC(C3)CC(C5)C4,Unspecified,,,,MIC,=,100,ug.mL-1
39,174517218,71602843,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=NC=NC=C4,Unspecified,,,,MIC,>,200,ug.mL-1
40,174517219,71602844,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=NC=NC=N4,Unspecified,,,,MIC,>,200,ug.mL-1
41,174517220,71602892,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=CC(=NO4)C(F)(F)F,Unspecified,,,,MIC,>,200,ug.mL-1
42,174517221,71602893,CC1=NOC(=C1Cl)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,=,100,ug.mL-1
43,174517222,71602894,CC1=NOC(=C1C#N)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,>,200,ug.mL-1
44,174522403,71602995,C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=NN=C(O4)C5=CC=CS5,Unspecified,,,,MIC,>,200,ug.mL-1
45,174522404,71603058,CC1=CSC(=N1)NC(=O)NC2C3CC4CC(C3)CC2C4,Unspecified,,,,MIC,>,200,ug.mL-1
46,174522405,71602742,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC34CC5CC(C3)CC(C5)C4,Unspecified,,,,MIC,=,50,ug.mL-1
47,174522406,16340771,CC1=CC(=NO1)NC(=O)NC23CC4CC(C2)CC(C4)C3,Unspecified,,,,MIC,>,200,ug.mL-1
