PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,469813869,164619905,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)O)O,Inactive,,,Potential missing data,Activity,Not Active
2,469816085,164621543,CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@]3(C2=C[C@@]4([C@@]5([C@]3(C(=O)[C@@](C5=O)(O4)C)C(=O)OC)C)C)C)C=O,Inactive,,,Potential missing data,Activity,Not Active
3,469821463,164625411,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](CCC(=O)O1)O)OC(=O)CCC(=O)O,Inactive,,,Potential missing data,Activity,Not Active
4,469828794,164629066,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)OC(=O)CCC(=O)O)O,Inactive,,,Potential missing data,Activity,Not Active
