PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
1,103342764,23382,C1=CC=C2C(=C1)C=CC=C2C(=O)NO,Inactive,,,Potential missing data,Inhibition,%,Not Active
2,103402260,44369352,C1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)NO,Inactive,,,Potential missing data,Inhibition,%,Not Active
3,103548598,10192705,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)NO,Inactive,,,Potential missing data,Inhibition,%,Not Active
