PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
18,194166355,72735770,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)/C(=N\N)/N)C4=CC5=C(N4)C=C(C=C5)/C(=N\N)/N.Cl,Unspecified,,,,MIC,=,0.31,ug.mL-1
19,194166356,72735773,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)CN)C4=CC5=C(N4)C=C(C=C5)CN.C(=O)(C(F)(F)F)O,Unspecified,,,,MIC,=,1.25,ug.mL-1
20,194173180,72736179,C1C(CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC=C(C=C4)C5=CC6=C(N5)C=C(C=C6)C7=NCC(CN7)O)O.C(=O)(C(F)(F)F)O,Unspecified,,,,MIC,=,0.16,ug.mL-1
21,194173181,136245069,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)/C(=N\O)/N)C4=CC5=C(N4)C=C(C=C5)/C(=N/O)/N,Unspecified,,,,MIC,=,0.16,ug.mL-1
22,194173182,72735772,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=O)N)C4=CC5=C(N4)C=C(C=C5)C(=O)N,Unspecified,,,,MIC,>,80,ug.mL-1
23,194180071,72735965,CC(=O)O.C1CNC(=NC1)C2=CC3=C(C=C2)C=C(N3)C4=CC=C(S4)C5=CC6=C(N5)C=C(C=C6)C7=NCCCN7,Unspecified,,,,MIC,=,0.16,ug.mL-1
24,194180072,71516789,CC(=O)O.C1CNC(=NC1)C2=CC3=C(C=C2)C=C(N3)C4=CN=C(C=C4)C5=CC6=C(N5)C=C(C=C6)C7=NCCCN7,Unspecified,,,,MIC,=,0.16,ug.mL-1
25,194180073,72736526,C1CNC(=NC1)C2=CC3=C(C=C2)C=C(N3)CCCCC4=CC5=C(N4)C=C(C=C5)C6=NCCCN6,Unspecified,,,,MIC,=,1.25,ug.mL-1
26,194180074,76331841,C1CN=C(N1)C2=CC3=C(C=C2)C(=C(N3)C4=CC=C(C=C4)C5=C(C6=C(N5)C=C(C=C6)C7=NCCN7)Cl)Cl.C(=O)(C(F)(F)F)O,Unspecified,,,,MIC,=,0.08,ug.mL-1
27,194186841,72736177,CC1CNC(=NC1)C2=CC3=C(C=C2)C=C(N3)C4=CC=C(C=C4)C5=CC6=C(N5)C=C(C=C6)C7=NCC(CN7)C.C(=O)(C(F)(F)F)O,Unspecified,,,,MIC,=,0.08,ug.mL-1
28,194186842,72735768,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C4=CC5=C(N4)C=C(C=C5)C(=N)N.Cl,Unspecified,,,,MIC,=,0.08,ug.mL-1
29,194186843,72736358,C1CN=C(N1)C2=CC3=C(C=C2)C=C(N3)C4=CC=C(S4)C5=CC6=C(N5)C=C(C=C6)C7=NCCN7.C(=O)(C(F)(F)F)O,Unspecified,,,,MIC,=,0.16,ug.mL-1
