PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
23,440193341,155555028,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC(=C(C=C4)OC)OC)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
24,440193701,155555169,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,25,ug.mL-1
25,440194364,155555421,COC1=C2C=C(CCCCC(CCC3=CC(=C(O2)C=C3)OC)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,50,ug.mL-1
26,440196846,155556427,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC(=CC=C4)F)C=C1,Unspecified,,,,MIC,=,50,ug.mL-1
27,440197074,155556513,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC5=CC=CC=C5C=C4)C=C1,Unspecified,,,,MIC,=,12.5,ug.mL-1
28,440197200,155556570,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)OC(=O)NCCC4=CC=CC=C4)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
29,440199375,155557482,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC=CC=N4)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
30,440199539,155557551,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC=C(C=C4)Cl)C=C1,Unspecified,,,,MIC,=,12.5,ug.mL-1
31,440201465,155558287,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC5=C(C=C4)OCO5)C=C1,Unspecified,,,,MIC,=,50,ug.mL-1
32,440201969,155558490,COC1=C2C=C(CCC(CCC3=CC(=C(C=C3)OC)O2)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,100,ug.mL-1
33,440204076,155559326,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NC(=O)NCCC4=CC=CC=C4)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
34,440208937,155561222,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)OC(=O)CC4=CC=CC=C4)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
35,440209047,155561264,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)N(CCO)CCO)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
36,440209103,155561289,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NC(=O)CCC4=CC=CC=C4)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
37,440209672,155561518,CN(C)CCNC1CCCCC2=CC(=C(C=C2)OC)OC3=C(C=CC(=C3)CC1)OC,Unspecified,,,,MIC,>,100,ug.mL-1
38,440210339,155561800,CC(=CCC/C(=C/CNC1CCCCC2=CC(=C(C=C2)OC)OC3=C(C=CC(=C3)CC1)OC)/C)C,Unspecified,,,,MIC,=,12.5,ug.mL-1
39,440211846,155562375,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)OS(=O)(=O)C)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
40,440215798,155563984,COC1=C2C=C(CCC(CCC3=CC(=CC=C3)O2)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,50,ug.mL-1
41,440218556,155565082,CN1CCN(CC1)C2CCCCC3=CC(=C(C=C3)OC)OC4=C(C=CC(=C4)CC2)OC,Unspecified,,,,MIC,=,100,ug.mL-1
42,440219266,155565359,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NCC4=CC=C(C=C4)C(F)(F)F)C=C1,Unspecified,,,,MIC,=,12.5,ug.mL-1
43,440221821,155566334,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)NC4=CC=C(C=C4)Cl)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
44,440224342,155567323,COC1=C2C=C(CCCCC(CCC3=CC=C(O2)C=C3)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,12.5,ug.mL-1
45,440228084,155568805,COC1=C2C=C(CCCCC(CCC3=CC(=C(C=C3)OC)O2)OC(=O)NC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,>,100,ug.mL-1
46,440228113,155568816,COC1=C2C=C(CCC(CCCCC3=CC(=CC=C3)O2)NCCC4=CC=C(C=C4)F)C=C1,Unspecified,,,,MIC,=,25,ug.mL-1
