reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C=CCC=C1OC(=O)[C@H](C)[C@@H]1O,C=C[C@]1(O)C(=CC)OC(=O)[C@@H]1C,C=CCC=C1OC(=O)[C@H](C)[C@@H]1O >> C=C[C@]1(O)C(=CC)OC(=O)[C@@H]1C,rule0028_51,C=CCC=C1OC(=O)[C@H](C)[C@@H]1O>>C=C[C@]1(O)C(=CC)OC(=O)[C@@H]1C,0.04785593,0,0.11714338,0,0.15095147,0,0.013761788,0
C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC.O,C=CC[C@H]1C(O)OC(=CCO)[C@H]1OC,C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC.O >> C=CC[C@H]1C(O)OC(=CCO)[C@H]1OC,rule0070_6,C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC.O>>C=CC[C@H]1C(O)OC(=CCO)[C@H]1OC,0.001054261,0,0.10444441,0,0.011682627,0,0.0823636,0
C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O,C=CC=CC[C@]1(C)C(=O)OC(=C)[C@H]1O,C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O >> C=CC=CC[C@]1(C)C(=O)OC(=C)[C@H]1O,rule0028_51,C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O>>C=CC=CC[C@]1(C)C(=O)OC(=C)[C@H]1O,0.012259232,0,0.010453133,0,0.6163692,1,0.0067827096,0
C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O.C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O,C=C(O)C(C(=C)O)[C@H]1C(=O)OC(=CC)[C@H]1O.CC=C1OC(=O)[C@H](C)[C@@H]1O,C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O.C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O >> C=C(O)C(C(=C)O)[C@H]1C(=O)OC(=CC)[C@H]1O.CC=C1OC(=O)[C@H](C)[C@@H]1O,rule0126_2,C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O.C=C(O)C[C@H]1C(=O)OC(=CC)[C@H]1O>>C=C(O)C(C(=C)O)[C@H]1C(=O)OC(=CC)[C@H]1O.CC=C1OC(=O)[C@H](C)[C@@H]1O,0.00014251431,0,0.06712736,0,0.02464096,0,0.011449281,0
C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC(C)(O)[C@H]1C(=O)OC(=CC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC(C)(O)[C@H]1C(=O)OC(=CC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C=CC(C)(O)[C@H]1C(=O)OC(=CC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99359185,1,0.979817,1,0.5071329,0,0.37215912,0
C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O,C=C(C)C=CC[C@H]1C(=O)OC(=C)[C@H]1O,C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O >> C=C(C)C=CC[C@H]1C(=O)OC(=C)[C@H]1O,rule0028_51,C=CC=CC[C@H]1C(=O)OC(=CC)[C@H]1O>>C=C(C)C=CC[C@H]1C(=O)OC(=C)[C@H]1O,0.010770425,0,0.48195788,0,0.15226048,0,0.0580476,0
*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O,*c1c(*)c(O)c(*)c(*)c1O.C=CC(=O)[C@H]1C(=O)OC(=CC)[C@H]1O,*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O >> *c1c(*)c(O)c(*)c(*)c1O.C=CC(=O)[C@H]1C(=O)OC(=CC)[C@H]1O,rule0467_8,*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CC(O)[C@H]1C(=O)OC(=CC)[C@H]1O>>*c1c(*)c(O)c(*)c(*)c1O.C=CC(=O)[C@H]1C(=O)OC(=CC)[C@H]1O,0.10078673,0,0.42762098,0,0.22195911,0,0.8242184,1
C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(C)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(=O)OC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(C)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(=O)OC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(C)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=CC[C@H]1C(=O)OC(=CC)[C@H]1OC(=O)OC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.4101781,0,0.10600099,0,0.26322576,0,0.6130748,0
C=CC[C@H]1C(=O)OC(=CCC(=O)O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC[C@H]1C(=O)OC(=CCC(=O)OC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC[C@H]1C(=O)OC(=CCC(=O)O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC[C@H]1C(=O)OC(=CCC(=O)OC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_48,C=CC[C@H]1C(=O)OC(=CCC(=O)O)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C=CC[C@H]1C(=O)OC(=CCC(=O)OC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.97379106,1,0.9928827,1,0.099465884,0,0.77008384,1
C=CC(C=C)[C@H]1C(=O)OC(=CC)[C@H]1O.O,C=CC(O)(C=C)[C@H]1C(O)OC(=CC)[C@H]1O,C=CC(C=C)[C@H]1C(=O)OC(=CC)[C@H]1O.O >> C=CC(O)(C=C)[C@H]1C(O)OC(=CC)[C@H]1O,rule0070_6,C=CC(C=C)[C@H]1C(=O)OC(=CC)[C@H]1O.O>>C=CC(O)(C=C)[C@H]1C(O)OC(=CC)[C@H]1O,0.12470367,0,0.53359616,0,0.2981496,0,0.22256032,0
