reactants,products,reactionString,ruleName
CC1=CC(=C[C@@H](C)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC1=CC(=C[C@@H](C)OC(N)=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC1=CC(=C[C@@H](C)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC1=CC(=C[C@@H](C)OC(N)=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11
CCCC=C1C=C(C(N)=O)C(=O)O1,CC=C1OC(=O)C(C(N)=O)=C1CC,CCCC=C1C=C(C(N)=O)C(=O)O1 >> CC=C1OC(=O)C(C(N)=O)=C1CC,rule0028_51
CC[C@H](C=C1C=CC(=O)O1)C(=O)O,CCCC=C1OC(=O)C=C1C(=O)O,CC[C@H](C=C1C=CC(=O)O1)C(=O)O >> CCCC=C1OC(=O)C=C1C(=O)O,rule0028_50
CCC(=C1C=CC(=O)O1)[C@@H](CC)C(N)=O,CCCC(CC)=C1OC(=O)C=C1C(N)=O,CCC(=C1C=CC(=O)O1)[C@@H](CC)C(N)=O >> CCCC(CC)=C1OC(=O)C=C1C(N)=O,rule0028_51
CC(C)[C@H](C=C1C=CC(=O)O1)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(C)(C)[C@H](C=C1C=CC(=O)O1)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)[C@H](C=C1C=CC(=O)O1)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(C)(C)[C@H](C=C1C=CC(=O)O1)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O.CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O,CC(C)(C=C1C=CC(=O)O1)C(N)=O.CC(C)[C@@](C)(C=C1C=CC(=O)O1)C(N)=O,CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O.CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O >> CC(C)(C=C1C=CC(=O)O1)C(N)=O.CC(C)[C@@](C)(C=C1C=CC(=O)O1)C(N)=O,rule0126_2
CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC[C@@](C)(CC1C=CC(=O)O1)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC[C@@](C)(C=C1C=CC(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC[C@@](C)(CC1C=CC(=O)O1)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62
CC[C@H](CC1C=CC(=O)O1)C(N)=O.CC[C@H](CC1C=CC(=O)O1)C(N)=O,CCC(CC)(CC1C=CC(=O)O1)C(N)=O.NC(=O)CCC1C=CC(=O)O1,CC[C@H](CC1C=CC(=O)O1)C(N)=O.CC[C@H](CC1C=CC(=O)O1)C(N)=O >> CCC(CC)(CC1C=CC(=O)O1)C(N)=O.NC(=O)CCC1C=CC(=O)O1,rule0126_2
NC(O)[C@@H](C=C1C=CC(=O)O1)CCO,NC[C@@H](C=C1C=CC(=O)O1)CC=O.O,NC(O)[C@@H](C=C1C=CC(=O)O1)CCO >> NC[C@@H](C=C1C=CC(=O)O1)CC=O.O,rule0071_5
CCCC=C1C=C(C(N)=O)C(=O)O1.CCCC=C1C=C(C(N)=O)C(=O)O1,C=C1C=C(C(N)=O)C(=O)O1.CCCC(CCC)=C1C=C(C(N)=O)C(=O)O1,CCCC=C1C=C(C(N)=O)C(=O)O1.CCCC=C1C=C(C(N)=O)C(=O)O1 >> C=C1C=C(C(N)=O)C(=O)O1.CCCC(CCC)=C1C=C(C(N)=O)C(=O)O1,rule0126_2
CC[C@@H](C(N)=O)C(O)=C1C=CC(=O)O1,CCC1=CC(=C(O)CC(N)=O)OC1=O,CC[C@@H](C(N)=O)C(O)=C1C=CC(=O)O1 >> CCC1=CC(=C(O)CC(N)=O)OC1=O,rule0028_51
