reactants,products,reactionString,ruleName
CC(=C1OC(=O)CC1=O)C(C)C.O,CC(=C(O)C(=O)CC(=O)O)C(C)C,CC(=C1OC(=O)CC1=O)C(C)C.O >> CC(=C(O)C(=O)CC(=O)O)C(C)C,rule0035_7
CC(C)C=C1OC(=O)C(C)C1=O.CC(C)C=C1OC(=O)C(C)C1=O,C=C1OC(=O)C(C)C1=O.CC1C(=O)OC(=CC(C)(C)C(C)C)C1=O,CC(C)C=C1OC(=O)C(C)C1=O.CC(C)C=C1OC(=O)C(C)C1=O >> C=C1OC(=O)C(C)C1=O.CC1C(=O)OC(=CC(C)(C)C(C)C)C1=O,rule0126_2
CC(C)CC1OC(=O)CC1=O,CCC(C)C1OC(=O)CC1=O,CC(C)CC1OC(=O)CC1=O >> CCC(C)C1OC(=O)CC1=O,rule0028_51
CC(C)C(=C1OC(=O)CC1=O)C(C)C.O=C=O,CC(C)C(=C1OC(=O)CC1=O)C(C)CC(=O)O,CC(C)C(=C1OC(=O)CC1=O)C(C)C.O=C=O >> CC(C)C(=C1OC(=O)CC1=O)C(C)CC(=O)O,rule0023_17
CC(C)C(C(=O)O)=C1OC(=O)CC1=O.CC(C)C(C(=O)O)=C1OC(=O)CC1=O,CCC(C(=O)O)=C1OC(=O)CC1=O.CCC(C)C(C(=O)O)=C1OC(=O)CC1=O,CC(C)C(C(=O)O)=C1OC(=O)CC1=O.CC(C)C(C(=O)O)=C1OC(=O)CC1=O >> CCC(C(=O)O)=C1OC(=O)CC1=O.CCC(C)C(C(=O)O)=C1OC(=O)CC1=O,rule0126_2
CC(C)C(C)(C)C=C1OC(=O)CC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(C)(C=C1OC(=O)CC1=O)C(C)C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(C)C(C)(C)C=C1OC(=O)CC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(C)(C=C1OC(=O)CC1=O)C(C)C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(C)C(O)=C1OC(=O)CC1=O.CC(C)C(O)=C1OC(=O)CC1=O,CC(C)C(O)=C1OC(=O)C(C)C1=O.CCC(O)=C1OC(=O)CC1=O,CC(C)C(O)=C1OC(=O)CC1=O.CC(C)C(O)=C1OC(=O)CC1=O >> CC(C)C(O)=C1OC(=O)C(C)C1=O.CCC(O)=C1OC(=O)CC1=O,rule0126_2
CC(C)C(C)(C)C=C1OC(=O)CC1=O,CC(C)C(=C1OC(=O)CC1=O)C(C)C,CC(C)C(C)(C)C=C1OC(=O)CC1=O >> CC(C)C(=C1OC(=O)CC1=O)C(C)C,rule0028_51
C=C1OC(=O)C(C(C)C)C1=O,CC=C1OC(=O)C(CC)C1=O,C=C1OC(=O)C(C(C)C)C1=O >> CC=C1OC(=O)C(CC)C1=O,rule0028_51
CC(C)C=C1OC(=O)C(C(C)C)C1=O.CC(C)C=C1OC(=O)C(C(C)C)C1=O,CC(=C1OC(=O)C(C(C)C)C1=O)C(C)C.CCC1C(=O)OC(=CC(C)C)C1=O,CC(C)C=C1OC(=O)C(C(C)C)C1=O.CC(C)C=C1OC(=O)C(C(C)C)C1=O >> CC(=C1OC(=O)C(C(C)C)C1=O)C(C)C.CCC1C(=O)OC(=CC(C)C)C1=O,rule0126_2
CC(C)C=C1OC(=O)C(C)C1=O,CCC=C1OC(=O)C(C)(C)C1=O,CC(C)C=C1OC(=O)C(C)C1=O >> CCC=C1OC(=O)C(C)(C)C1=O,rule0028_51
CC(C)C(O)=C1OC(=O)CC1O.O,CC(CO)C(O)=C1OC(O)CC1O,CC(C)C(O)=C1OC(=O)CC1O.O >> CC(CO)C(O)=C1OC(O)CC1O,rule0070_6
CC(C)(C=C1OC(=O)CC1=O)C(=O)O.N.OO,CC(C)(C=C1OC(=O)CC1=O)C(N)O.O.O=O,CC(C)(C=C1OC(=O)CC1=O)C(=O)O.N.OO >> CC(C)(C=C1OC(=O)CC1=O)C(N)O.O.O=O,rule0091_14
CC(C=C1OC(=O)CC1=O)CC(=O)O.N,CC(C=C1OC(=O)CC1=O)CC(N)=O.O,CC(C=C1OC(=O)CC1=O)CC(=O)O.N >> CC(C=C1OC(=O)CC1=O)CC(N)=O.O,rule0055_2
CCC(C)C=C1OC(=O)CC1=O.O=C=O,CC(C=C1OC(=O)CC1=O)C(C)C(=O)O,CCC(C)C=C1OC(=O)CC1=O.O=C=O >> CC(C=C1OC(=O)CC1=O)C(C)C(=O)O,rule0023_17
CC(C)CC1(O)OC(=O)CC1=O,CCCCC1(O)OC(=O)CC1=O,CC(C)CC1(O)OC(=O)CC1=O >> CCCCC1(O)OC(=O)CC1=O,rule0028_51
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)CC1(O)OC(=O)CC1=O,CC(=O)OC1(CC(C)C)OC(=O)CC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)CC1(O)OC(=O)CC1=O >> CC(=O)OC1(CC(C)C)OC(=O)CC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_19
