reactants,products,reactionString,ruleName
CC=C1OC(=O)[C@](O)(CC)C1=O.O,CCC1(O)OC(=O)[C@](O)(CC)C1=O,CC=C1OC(=O)[C@](O)(CC)C1=O.O >> CCC1(O)OC(=O)[C@](O)(CC)C1=O,rule0020_19
CC(C)CC=C1OC(=O)[C@H](O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)C(O)C=C1OC(=O)[C@H](O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(C)CC=C1OC(=O)[C@H](O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(C)C(O)C=C1OC(=O)[C@H](O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCC(C)CC=C1OC(=O)[C@H](O)C1=O,CC(C)CC=C1OC(=O)[C@@](C)(O)C1=O,CCC(C)CC=C1OC(=O)[C@H](O)C1=O >> CC(C)CC=C1OC(=O)[C@@](C)(O)C1=O,rule0028_51
CCCCCCC=C1OC(=O)[C@H](O)C1=O.O,CCCCCC(O)C=C1OC(O)[C@H](O)C1=O,CCCCCCC=C1OC(=O)[C@H](O)C1=O.O >> CCCCCC(O)C=C1OC(O)[C@H](O)C1=O,rule0070_6
CCCC(CCC)=C1OC(=O)[C@H](O)C1=O.O,CCCC(=C1OC(=O)[C@H](O)C1O)C(O)CC,CCCC(CCC)=C1OC(=O)[C@H](O)C1=O.O >> CCCC(=C1OC(=O)[C@H](O)C1O)C(O)CC,rule0070_6
CCCC=C1OC(=O)[C@H](O)C1=O.CCCC=C1OC(=O)[C@H](O)C1=O,C=C1OC(=O)[C@H](O)C1=O.CCCC(C=C1OC(=O)[C@H](O)C1=O)CC,CCCC=C1OC(=O)[C@H](O)C1=O.CCCC=C1OC(=O)[C@H](O)C1=O >> C=C1OC(=O)[C@H](O)C1=O.CCCC(C=C1OC(=O)[C@H](O)C1=O)CC,rule0126_2
CC(C)CC=C1OC(=O)[C@H](O)C1=O.CC(C)CC=C1OC(=O)[C@H](O)C1=O,CC(C)CC=C1OC(=O)[C@](O)(C(C)C)C1=O.CC=C1OC(=O)[C@H](O)C1=O,CC(C)CC=C1OC(=O)[C@H](O)C1=O.CC(C)CC=C1OC(=O)[C@H](O)C1=O >> CC(C)CC=C1OC(=O)[C@](O)(C(C)C)C1=O.CC=C1OC(=O)[C@H](O)C1=O,rule0126_2
CC(C)C=C1OC(=O)[C@H](O)C1=O.CC(C)C=C1OC(=O)[C@H](O)C1=O,CC(C)(C)C=C1OC(=O)[C@H](O)C1=O.CCC=C1OC(=O)[C@H](O)C1=O,CC(C)C=C1OC(=O)[C@H](O)C1=O.CC(C)C=C1OC(=O)[C@H](O)C1=O >> CC(C)(C)C=C1OC(=O)[C@H](O)C1=O.CCC=C1OC(=O)[C@H](O)C1=O,rule0126_2
CCCC=C1OC(=O)[C@H](OC)C1=O.CCCC=C1OC(=O)[C@H](OC)C1=O,CC=C1OC(=O)[C@H](OC)C1=O.CCCC(CC)=C1OC(=O)[C@H](OC)C1=O,CCCC=C1OC(=O)[C@H](OC)C1=O.CCCC=C1OC(=O)[C@H](OC)C1=O >> CC=C1OC(=O)[C@H](OC)C1=O.CCCC(CC)=C1OC(=O)[C@H](OC)C1=O,rule0126_2
CCCCC1(O)OC(=O)[C@H](O)C1=O,CCCCC(=O)C=O.O=CC(=O)O,CCCCC1(O)OC(=O)[C@H](O)C1=O >> CCCCC(=O)C=O.O=CC(=O)O,rule0354_2
