"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2370790";"";"None";"1885.07";"None";"None";"102";"CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCO)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCNCc2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C";"MIC";"'='";"3.13";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL678063";"Antibacterial activity against Enterococcus faecalis ATCC 6569 at 0 % serum";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1136464";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"3.13"
"CHEMBL83021";"";"None";"328.82";"0";"4.62";"5s";"Oc1c2c(nn1-c1ccc(Cl)cc1)CC(c1ccccc1)S2";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL676534";"Minimum inhibitory activity against Enterococcus faecalis GC 4555 (ATCC)";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1136141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"128.0"
"CHEMBL83021";"";"None";"328.82";"0";"4.62";"5s";"Oc1c2c(nn1-c1ccc(Cl)cc1)CC(c1ccccc1)S2";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL676533";"Minimum inhibitory activity against Enterococcus faecalis GC 2242 (VRE)";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1136141";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"64.0"
"CHEMBL302526";"";"None";"522.61";"1";"1.99";"47";"Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCCN1CCCC1";"MIC";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL813262";"Antibacterial activity against Streptococcus faecalis NCTC 775 strain; na = not active";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1137088";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";""
"CHEMBL1077948";"";"None";"419.53";"0";"4.12";"6a";"O=S(=O)(c1ccccc1)c1ccc(C2=NN3C(c4ccccc4)=CSC3N2)cc1";"MIC";"'='";"512.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1100815";"Antimicrobial activity against Enterococcus faecalis ATCC 19433 after 18 to 24 hrs by liquid broth method";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1153792";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"512.0"
"CHEMBL1078243";"";"None";"514.43";"2";"5.04";"4c";"O=C(CSc1nnc(-c2ccc(S(=O)(=O)c3ccc(Br)cc3)cc2)[nH]1)c1ccccc1";"MIC";"'='";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1100815";"Antimicrobial activity against Enterococcus faecalis ATCC 19433 after 18 to 24 hrs by liquid broth method";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1153792";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"256.0"
"CHEMBL1078320";"";"None";"376.45";"0";"2.51";"16";"COC(=O)C1=C2C=C(C(C)C)COC2(O)[C@H]2OC(=O)[C@@]13CCCC(C)(C)[C@H]23";"MIC";"'>'";"40.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1106845";"Antibacterial activity against Enterococcus faecalis ATCC 29212 after 24 hrs by broth dilution assay";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1154249";"1";"Scientific Literature";"J Nat Prod";"2009";"None";"";"";"";"40.0"
"CHEMBL494659";"ISOROSMANOL";"None";"346.42";"0";"3.26";"12";"CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1[C@@H](O)[C@@H]2OC3=O";"MIC";"'>'";"40.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1106845";"Antibacterial activity against Enterococcus faecalis ATCC 29212 after 24 hrs by broth dilution assay";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1154249";"1";"Scientific Literature";"J Nat Prod";"2009";"None";"";"";"";"40.0"
"CHEMBL1163059";"";"None";"477.53";"1";"-2.51";"MetSA";"CSCC[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O";"IZ";"'='";"0.0";"mm2";"";"";"";"";"";"";"";"";"0";"CHEMBL1021371";"Antibacterial activity against Enterococcus faecalis ATCC 29212 at 30 nmol after 16 to 20 hrs";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1139342";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.0"
"CHEMBL1163080";"";"None";"556.60";"3";"-2.31";"15";"CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O";"IZ";"'='";"0.0";"mm2";"";"";"";"";"";"";"";"";"0";"CHEMBL1021371";"Antibacterial activity against Enterococcus faecalis ATCC 29212 at 30 nmol after 16 to 20 hrs";"F";"BAO_0000218";"organism-based format";"Enterococcus faecalis";"None";"None";"None";"None";"";"";"";"CHEMBL362";"Enterococcus faecalis";"Enterococcus faecalis";"ORGANISM";"CHEMBL1139342";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.0"
