reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C=CC[C@@H]1C(=O)OC(=CCCC)C1C(N)=O,C=CC(CCC)=C1OC(=O)[C@@H](C)C1C(N)=O,C=CC[C@@H]1C(=O)OC(=CCCC)C1C(N)=O >> C=CC(CCC)=C1OC(=O)[C@@H](C)C1C(N)=O,rule0028_51,C=CC[C@@H]1C(=O)OC(=CCCC)C1C(N)=O>>C=CC(CCC)=C1OC(=O)[C@@H](C)C1C(N)=O,0.22205013,0,0.16731775,0,0.28547928,0,0.053734485,0
CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC[C@H](C=C1C[C@H](CC2CO2)C(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.5320616,0,0.011146237,0,0.24233264,0,0.12767966,0
C=CC[C@H]1CC(=C[C@@H](CC)C(N)O)OC1=O.O,C=CC[C@H]1CC(=C(O)[C@@H](CC)C(N)O)OC1O,C=CC[C@H]1CC(=C[C@@H](CC)C(N)O)OC1=O.O >> C=CC[C@H]1CC(=C(O)[C@@H](CC)C(N)O)OC1O,rule0070_6,C=CC[C@H]1CC(=C[C@@H](CC)C(N)O)OC1=O.O>>C=CC[C@H]1CC(=C(O)[C@@H](CC)C(N)O)OC1O,0.1253737,0,0.0043295035,0,0.029047502,0,0.9293353,1
C=CC[C@H]1CC(=C[C@@H](CC)OC(N)=O)OC1=O,C=CC[C@H]1CC(=CCCCOC(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC)OC(N)=O)OC1=O >> C=CC[C@H]1CC(=CCCCOC(N)=O)OC1=O,rule0028_51,C=CC[C@H]1CC(=C[C@@H](CC)OC(N)=O)OC1=O>>C=CC[C@H]1CC(=CCCCOC(N)=O)OC1=O,0.024176909,0,0.088588595,0,0.05009186,0,0.2952696,0
C=CC[C@H]1CC(=C[C@@H](C(C)O)C(N)O)OC1=O,C=CC[C@H]1CC(=CC(N)(O)CC(C)O)OC1=O,C=CC[C@H]1CC(=C[C@@H](C(C)O)C(N)O)OC1=O >> C=CC[C@H]1CC(=CC(N)(O)CC(C)O)OC1=O,rule0028_51,C=CC[C@H]1CC(=C[C@@H](C(C)O)C(N)O)OC1=O>>C=CC[C@H]1CC(=CC(N)(O)CC(C)O)OC1=O,0.026565379,0,0.00029757805,0,0.31922466,0,0.08593088,0
C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O,C=C(N)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(=O)O)OC1O,C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O >> C=C(N)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(=O)O)OC1O,rule0361_1,C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O>>C=C(N)C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1O.C=C(O)C[C@H]1CC(=C[C@@H](CC)C(=O)O)OC1O,0.00030998097,0,2.975739e-05,0,0.00030802397,0,0.2822233,0
C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=C[C@H]1CC(=C[C@@H](C)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@H](C(N)=O)C(C)C)OC1=O,C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O >> C=C[C@H]1CC(=C[C@@H](C)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@H](C(N)=O)C(C)C)OC1=O,rule0126_2,C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O>>C=C[C@H]1CC(=C[C@@H](C)C(N)=O)OC1=O.C=C[C@H]1CC(=C[C@H](C(N)=O)C(C)C)OC1=O,0.0010985667,0,0.010877217,0,0.032337297,0,0.18500288,0
C=CC(C(N)=O)[C@H]1CC(=CCCC)OC1=O,C=CC(C(N)=O)[C@]1(CCC)CC(=C)OC1=O,C=CC(C(N)=O)[C@H]1CC(=CCCC)OC1=O >> C=CC(C(N)=O)[C@]1(CCC)CC(=C)OC1=O,rule0028_51,C=CC(C(N)=O)[C@H]1CC(=CCCC)OC1=O>>C=CC(C(N)=O)[C@]1(CCC)CC(=C)OC1=O,0.30024424,0,0.015762227,0,0.46534002,0,0.05680828,0
C=C[C@@]1(C)CC(=C[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C[C@@]1(C)CC(=C[C@@H](CCO)C(N)=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C[C@@]1(C)CC(=C[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C[C@@]1(C)CC(=C[C@@H](CCO)C(N)=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,C=C[C@@]1(C)CC(=C[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=C[C@@]1(C)CC(=C[C@@H](CCO)C(N)=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.6640989,1,0.21772197,0,0.4082821,0,0.5272007,0
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=CC(C)(C)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O >> C=CC[C@H]1CC(=CC(C)(C)C(N)=O)OC1=O,rule0028_51,C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O>>C=CC[C@H]1CC(=CC(C)(C)C(N)=O)OC1=O,0.080418296,0,0.01436727,0,0.28831035,0,0.14091125,0
