reactants,products,reactionString,ruleName
CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O,CC(C=C1OC(=O)[C@H](C)C1=O)C(C)(O)O.CCC(C)C=C1OC(=O)[C@H](C)C1=O,CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O >> CC(C=C1OC(=O)[C@H](C)C1=O)C(C)(O)O.CCC(C)C=C1OC(=O)[C@H](C)C1=O,rule0150_1
CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(=C1OC(=O)[C@H](C)C1=O)C(C)C(C)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(=C1OC(=O)[C@H](C)C1=O)C(C)C(C)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(=O)C(C)C=C1OC(=O)[C@H](C)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(O)C(C)C=C1OC(=O)[C@H](C)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> CC(=O)C(C)C=C1OC(=O)[C@H](C)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0002_146
CCC(C)C(C(=O)O)=C1OC(=O)[C@H](C)C1=O,CCC(C)[C@@]1(C)C(=O)OC(=CC(=O)O)C1=O,CCC(C)C(C(=O)O)=C1OC(=O)[C@H](C)C1=O >> CCC(C)[C@@]1(C)C(=O)OC(=CC(=O)O)C1=O,rule0028_47
CCC(C)C1OC12OC(=O)[C@H](C)C2=O,CC[C@H]1C(=O)OC2(OC2C(C)C)C1=O,CCC(C)C1OC12OC(=O)[C@H](C)C2=O >> CC[C@H]1C(=O)OC2(OC2C(C)C)C1=O,rule0028_51
CC(=C1OC(=O)[C@H](C)C1=O)C(C)C.O,CC(=C1OC(=O)[C@H](C)C1O)C(C)CO,CC(=C1OC(=O)[C@H](C)C1=O)C(C)C.O >> CC(=C1OC(=O)[C@H](C)C1O)C(C)CO,rule0070_6
CC[C@H]1C(=O)OC(=CC(C)C)C1=O.CC[C@H]1C(=O)OC(=CC(C)C)C1=O,CC(C)C=C1OC(=O)[C@H](C(C)C)C1=O.CCC=C1OC(=O)[C@H](CC)C1=O,CC[C@H]1C(=O)OC(=CC(C)C)C1=O.CC[C@H]1C(=O)OC(=CC(C)C)C1=O >> CC(C)C=C1OC(=O)[C@H](C(C)C)C1=O.CCC=C1OC(=O)[C@H](CC)C1=O,rule0126_2
CC(C=C1OC(=O)[C@H](C)C1O)CCO.CC(C=C1OC(=O)[C@H](C)C1O)CCO,CC(C=C1OC(=O)[C@H](C)C1(C)O)CCO.C[C@H]1C(=O)OC(=CCCCO)C1O,CC(C=C1OC(=O)[C@H](C)C1O)CCO.CC(C=C1OC(=O)[C@H](C)C1O)CCO >> CC(C=C1OC(=O)[C@H](C)C1(C)O)CCO.C[C@H]1C(=O)OC(=CCCCO)C1O,rule0126_2
CCC(C)CC1(O)OC(=O)[C@H](C)C1=O.CCC(C)CC1(O)OC(=O)[C@H](C)C1=O,CCC(C)C(C)C1(O)OC(=O)[C@H](C)C1=O.CCCCC1(O)OC(=O)[C@H](C)C1=O,CCC(C)CC1(O)OC(=O)[C@H](C)C1=O.CCC(C)CC1(O)OC(=O)[C@H](C)C1=O >> CCC(C)C(C)C1(O)OC(=O)[C@H](C)C1=O.CCCCC1(O)OC(=O)[C@H](C)C1=O,rule0126_2
CCCC(C=C1OC(=O)[C@H](C)C1=O)CC.O,CCC(C=C1OC(=O)[C@H](C)C1O)CCCO,CCCC(C=C1OC(=O)[C@H](C)C1=O)CC.O >> CCC(C=C1OC(=O)[C@H](C)C1O)CCCO,rule0070_6
