reactants,products,reactionString,ruleName
CCC1=CC(=Cc2csc(C)n2)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCCC1=CC(=Cc2csc(C)n2)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC1=CC(=Cc2csc(C)n2)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCCC1=CC(=Cc2csc(C)n2)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CCc1nc(C=C2C=C(C)C(=O)O2)cs1,CCc1scnc1C=C1C=C(C)C(=O)O1,CCc1nc(C=C2C=C(C)C(=O)O2)cs1 >> CCc1scnc1C=C1C=C(C)C(=O)O1,rule0028_51
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1,CCC1=C(C(=O)O)C(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1 >> CCC1=C(C(=O)O)C(=Cc2csc(C)n2)OC1=O,rule0028_50
CCc1sc(C)nc1C=C1C=CC(=O)O1.CCc1sc(C)nc1C=C1C=CC(=O)O1,CCCc1sc(C)nc1C=C1C=CC(=O)O1.Cc1nc(C=C2C=CC(=O)O2)c(C)s1,CCc1sc(C)nc1C=C1C=CC(=O)O1.CCc1sc(C)nc1C=C1C=CC(=O)O1 >> CCCc1sc(C)nc1C=C1C=CC(=O)O1.Cc1nc(C=C2C=CC(=O)O2)c(C)s1,rule0126_2
CCC(=CC(=O)Cc1csc(C)n1)C(=O)O.O=O,Cc1nc(CC(=O)C=C(C(=O)O)C(C)OO)cs1,CCC(=CC(=O)Cc1csc(C)n1)C(=O)O.O=O >> Cc1nc(CC(=O)C=C(C(=O)O)C(C)OO)cs1,rule0538_2
CCC1=CC(=C(C)c2csc(C)n2)OC1=O,CCC1=CC(=O)OC1=C(C)c1csc(C)n1,CCC1=CC(=C(C)c2csc(C)n2)OC1=O >> CCC1=CC(=O)OC1=C(C)c1csc(C)n1,rule0028_51
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCc1nc(C=C2C=C(C)C(=O)O2)c(C)s1,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCc1nc(C=C2C=C(C)C(=O)O2)c(C)s1,rule0028_51
Cc1nc(C=C2C=C(CCO)C(=O)O2)cs1,C=O.CC1=CC(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(CCO)C(=O)O2)cs1 >> C=O.CC1=CC(=Cc2csc(C)n2)OC1=O,rule0053_20
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.OO,Cc1nc(C=C2C=C(CCC(O)O)C(=O)O2)cs1.O=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.OO >> Cc1nc(C=C2C=C(CCC(O)O)C(=O)O2)cs1.O=O,rule0078_14
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCCC1=CC(=Cc2csc(C)n2)OC1=O,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCCC1=CC(=Cc2csc(C)n2)OC1=O,rule0028_51
Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1,CCC(O)C1=CC(=Cc2csc(C)n2)OC1=O.Cc1nc(C=C2C=C(CO)C(=O)O2)cs1,Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1 >> CCC(O)C1=CC(=Cc2csc(C)n2)OC1=O.Cc1nc(C=C2C=C(CO)C(=O)O2)cs1,rule0126_2
CCC1=CC(=Cc2nc(C)sc2C)OC1=O,CCC1=CC(=O)OC1=Cc1nc(C)sc1C,CCC1=CC(=Cc2nc(C)sc2C)OC1=O >> CCC1=CC(=O)OC1=Cc1nc(C)sc1C,rule0028_51
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1,CCC1=CC(=Cc2csc(CC(=O)O)n2)OC1=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1 >> CCC1=CC(=Cc2csc(CC(=O)O)n2)OC1=O,rule0028_50
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,Cc1nc(C=C2C=C(CCC(N)=O)C(=O)O2)cs1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> Cc1nc(C=C2C=C(CCC(N)=O)C(=O)O2)cs1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,rule0386_2
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCc1nc(C=C2OC(=O)C(C)=C2C)cs1,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCc1nc(C=C2OC(=O)C(C)=C2C)cs1,rule0028_51
CCC1=CC(=Cc2csc(C)n2)OC1=O.O=C=O,Cc1nc(C=C2C=C(C(C)C(=O)O)C(=O)O2)cs1,CCC1=CC(=Cc2csc(C)n2)OC1=O.O=C=O >> Cc1nc(C=C2C=C(C(C)C(=O)O)C(=O)O2)cs1,rule0023_20
Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1,CCC1=C(C)C(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1 >> CCC1=C(C)C(=Cc2csc(C)n2)OC1=O,rule0028_51
Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1,CCC1=CC(=Cc2nc(C)sc2C)OC1=O,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1 >> CCC1=CC(=Cc2nc(C)sc2C)OC1=O,rule0028_51
