reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CCC1=CC(=Cc2csc(C)n2)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCCC1=CC(=Cc2csc(C)n2)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC1=CC(=Cc2csc(C)n2)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCCC1=CC(=Cc2csc(C)n2)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,CCC1=CC(=Cc2csc(C)n2)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCCC1=CC(=Cc2csc(C)n2)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.9686092,1,0.86793786,1,0.2673573,0,0.5968207,0
CCc1nc(C=C2C=C(C)C(=O)O2)cs1,CCc1scnc1C=C1C=C(C)C(=O)O1,CCc1nc(C=C2C=C(C)C(=O)O2)cs1 >> CCc1scnc1C=C1C=C(C)C(=O)O1,rule0028_51,CCc1nc(C=C2C=C(C)C(=O)O2)cs1>>CCc1scnc1C=C1C=C(C)C(=O)O1,0.43477017,0,0.29847962,0,0.7178308,1,0.7808778,1
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1,CCC1=C(C(=O)O)C(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1 >> CCC1=C(C(=O)O)C(=Cc2csc(C)n2)OC1=O,rule0028_50,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1>>CCC1=C(C(=O)O)C(=Cc2csc(C)n2)OC1=O,0.691006,1,0.10166853,0,0.34743822,0,0.2108949,0
CCc1sc(C)nc1C=C1C=CC(=O)O1.CCc1sc(C)nc1C=C1C=CC(=O)O1,CCCc1sc(C)nc1C=C1C=CC(=O)O1.Cc1nc(C=C2C=CC(=O)O2)c(C)s1,CCc1sc(C)nc1C=C1C=CC(=O)O1.CCc1sc(C)nc1C=C1C=CC(=O)O1 >> CCCc1sc(C)nc1C=C1C=CC(=O)O1.Cc1nc(C=C2C=CC(=O)O2)c(C)s1,rule0126_2,CCc1sc(C)nc1C=C1C=CC(=O)O1.CCc1sc(C)nc1C=C1C=CC(=O)O1>>CCCc1sc(C)nc1C=C1C=CC(=O)O1.Cc1nc(C=C2C=CC(=O)O2)c(C)s1,0.14821252,0,0.5824026,1,0.39955512,0,0.7920842,1
CCC(=CC(=O)Cc1csc(C)n1)C(=O)O.O=O,Cc1nc(CC(=O)C=C(C(=O)O)C(C)OO)cs1,CCC(=CC(=O)Cc1csc(C)n1)C(=O)O.O=O >> Cc1nc(CC(=O)C=C(C(=O)O)C(C)OO)cs1,rule0538_2,CCC(=CC(=O)Cc1csc(C)n1)C(=O)O.O=O>>Cc1nc(CC(=O)C=C(C(=O)O)C(C)OO)cs1,0.8796224,1,0.3538679,0,0.02100898,0,0.09427847,0
CCC1=CC(=C(C)c2csc(C)n2)OC1=O,CCC1=CC(=O)OC1=C(C)c1csc(C)n1,CCC1=CC(=C(C)c2csc(C)n2)OC1=O >> CCC1=CC(=O)OC1=C(C)c1csc(C)n1,rule0028_51,CCC1=CC(=C(C)c2csc(C)n2)OC1=O>>CCC1=CC(=O)OC1=C(C)c1csc(C)n1,0.23073249,0,0.010800563,0,0.0839921,0,0.08311129,0
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCc1nc(C=C2C=C(C)C(=O)O2)c(C)s1,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCc1nc(C=C2C=C(C)C(=O)O2)c(C)s1,rule0028_51,CCC1=CC(=Cc2csc(CC)n2)OC1=O>>CCc1nc(C=C2C=C(C)C(=O)O2)c(C)s1,0.1648891,0,0.43575057,0,0.5013679,0,0.08938485,0
Cc1nc(C=C2C=C(CCO)C(=O)O2)cs1,C=O.CC1=CC(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(CCO)C(=O)O2)cs1 >> C=O.CC1=CC(=Cc2csc(C)n2)OC1=O,rule0053_20,Cc1nc(C=C2C=C(CCO)C(=O)O2)cs1>>C=O.CC1=CC(=Cc2csc(C)n2)OC1=O,0.8731626,1,0.95647436,1,0.8263126,1,0.9502027,1
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.OO,Cc1nc(C=C2C=C(CCC(O)O)C(=O)O2)cs1.O=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.OO >> Cc1nc(C=C2C=C(CCC(O)O)C(=O)O2)cs1.O=O,rule0078_14,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.OO>>Cc1nc(C=C2C=C(CCC(O)O)C(=O)O2)cs1.O=O,0.00015080535,0,9.387319e-05,0,0.0018216062,0,0.00073776173,0
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCCC1=CC(=Cc2csc(C)n2)OC1=O,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCCC1=CC(=Cc2csc(C)n2)OC1=O,rule0028_51,CCC1=CC(=Cc2csc(CC)n2)OC1=O>>CCCC1=CC(=Cc2csc(C)n2)OC1=O,0.39056957,0,0.3109004,0,0.31638092,0,0.59961855,0
Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1,CCC(O)C1=CC(=Cc2csc(C)n2)OC1=O.Cc1nc(C=C2C=C(CO)C(=O)O2)cs1,Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1 >> CCC(O)C1=CC(=Cc2csc(C)n2)OC1=O.Cc1nc(C=C2C=C(CO)C(=O)O2)cs1,rule0126_2,Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1>>CCC(O)C1=CC(=Cc2csc(C)n2)OC1=O.Cc1nc(C=C2C=C(CO)C(=O)O2)cs1,0.0040256777,0,0.034932315,0,0.22276022,0,0.89803463,1
CCC1=CC(=Cc2nc(C)sc2C)OC1=O,CCC1=CC(=O)OC1=Cc1nc(C)sc1C,CCC1=CC(=Cc2nc(C)sc2C)OC1=O >> CCC1=CC(=O)OC1=Cc1nc(C)sc1C,rule0028_51,CCC1=CC(=Cc2nc(C)sc2C)OC1=O>>CCC1=CC(=O)OC1=Cc1nc(C)sc1C,0.6619263,1,0.12830622,0,0.62191015,1,0.80747837,1
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1,CCC1=CC(=Cc2csc(CC(=O)O)n2)OC1=O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1 >> CCC1=CC(=Cc2csc(CC(=O)O)n2)OC1=O,rule0028_50,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1>>CCC1=CC(=Cc2csc(CC(=O)O)n2)OC1=O,0.46931556,0,0.20693769,0,0.7700929,1,0.03976577,0
Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,Cc1nc(C=C2C=C(CCC(N)=O)C(=O)O2)cs1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> Cc1nc(C=C2C=C(CCC(N)=O)C(=O)O2)cs1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,rule0386_2,Cc1nc(C=C2C=C(CCC(=O)O)C(=O)O2)cs1.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O>>Cc1nc(C=C2C=C(CCC(N)=O)C(=O)O2)cs1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,0.44893724,0,0.6881753,1,0.8960087,1,0.17766301,0
CCC1=CC(=Cc2csc(CC)n2)OC1=O,CCc1nc(C=C2OC(=O)C(C)=C2C)cs1,CCC1=CC(=Cc2csc(CC)n2)OC1=O >> CCc1nc(C=C2OC(=O)C(C)=C2C)cs1,rule0028_51,CCC1=CC(=Cc2csc(CC)n2)OC1=O>>CCc1nc(C=C2OC(=O)C(C)=C2C)cs1,0.8587334,1,0.8330713,1,0.93139344,1,0.88400537,1
CCC1=CC(=Cc2csc(C)n2)OC1=O.O=C=O,Cc1nc(C=C2C=C(C(C)C(=O)O)C(=O)O2)cs1,CCC1=CC(=Cc2csc(C)n2)OC1=O.O=C=O >> Cc1nc(C=C2C=C(C(C)C(=O)O)C(=O)O2)cs1,rule0023_20,CCC1=CC(=Cc2csc(C)n2)OC1=O.O=C=O>>Cc1nc(C=C2C=C(C(C)C(=O)O)C(=O)O2)cs1,0.00089973444,0,0.0021023182,0,0.0043165423,0,0.03645606,0
Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1,CCC1=C(C)C(=Cc2csc(C)n2)OC1=O,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1 >> CCC1=C(C)C(=Cc2csc(C)n2)OC1=O,rule0028_51,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1>>CCC1=C(C)C(=Cc2csc(C)n2)OC1=O,0.8399001,1,0.6419607,1,0.5834261,0,0.57023096,0
Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1,CCC1=CC(=Cc2nc(C)sc2C)OC1=O,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1 >> CCC1=CC(=Cc2nc(C)sc2C)OC1=O,rule0028_51,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1>>CCC1=CC(=Cc2nc(C)sc2C)OC1=O,0.26220086,0,0.93867815,1,0.4761246,0,0.24798757,0
Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,Cc1nc(C=C2C=C(C(C)(O)O)C(=O)O2)cs1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> Cc1nc(C=C2C=C(C(C)(O)O)C(=O)O2)cs1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,Cc1nc(C=C2C=C(C(C)O)C(=O)O2)cs1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>Cc1nc(C=C2C=C(C(C)(O)O)C(=O)O2)cs1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.028670417,0,0.5396614,0,0.6757856,1,0.24650034,0
