"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4758975";"";"None";"350.48";"0";"3.06";"13";"C[C@@H]1CC(C)(C)Nc2c(C(=O)N[C@@H](C)/C=C/S(C)(=O)=O)cccc21";"EC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4731363";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in mouse Neuro-2a cells pretreated with compound for 2 hrs followed by viral infection at MOI of 3.5 and measured after 7 hrs by immunostaining based confocal microscopic analysis";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"N2a";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL4725463";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 2.0 hr";"";"";"3.7"
"CHEMBL4641959";"";"None";"442.54";"0";"4.56";"16";"O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)Cc1ccccc1)c1cccc2cccnc12";"EC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4731363";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in mouse Neuro-2a cells pretreated with compound for 2 hrs followed by viral infection at MOI of 3.5 and measured after 7 hrs by immunostaining based confocal microscopic analysis";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"N2a";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL4725463";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 2.0 hr";"";"";"19.0"
"CHEMBL5092707";"";"None";"318.30";"1";"5.01";"11";"COc1ccc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc1";"EC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"0.88"
"CHEMBL5076438";"";"None";"332.28";"0";"4.73";"14";"FC(F)(F)c1ccc2nccc(Nc3ccc4c(c3)OCO4)c2c1";"EC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"1.5"
"CHEMBL5091062";"";"None";"322.72";"1";"5.65";"24";"FC(F)(F)c1ccc2nccc(Nc3ccccc3Cl)c2c1";"EC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"6.4"
"CHEMBL5077190";"";"None";"357.16";"1";"6.30";"27";"FC(F)(F)c1ccc2nccc(Nc3ccc(Cl)c(Cl)c3)c2c1";"EC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"0.5"
"CHEMBL5089967";"";"None";"322.36";"0";"4.20";"43";"COc1cc2nccc(Nc3cccc(C(C)=O)c3)c2cc1OC";"EC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"1.3"
"CHEMBL304929";"";"None";"305.34";"0";"3.37";"46";"C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1";"EC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
"CHEMBL4440586";"";"None";"329.36";"0";"3.85";"49";"C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
"CHEMBL553";"ERLOTINIB";"4.0";"393.44";"0";"3.41";"1";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"EC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"20.0"
"CHEMBL5086104";"";"None";"395.42";"0";"2.50";"7a";"COc1ccc(N2C(=O)c3cc([N+](=O)[O-])ccc3N=C3C2N(C)CCN3C)cc1";"EC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5038558";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero 76 cells assessed as virus induced cytopathic effect measured after 48 hrs";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"Vero 76";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036385";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"CHEMBL3885981";"TIME = 48.0 hr";"";"";"0.040999999999999995"
"CHEMBL535429";"";"None";"378.35";"1";"5.02";"3";"COc1cc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC";"EC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"1.6"
"CHEMBL4446630";"";"None";"379.34";"0";"4.42";"16";"COc1cc(Nc2ncnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
"CHEMBL1092250";"";"None";"304.35";"0";"3.98";"40";"C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1";"EC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"7.5"
"CHEMBL5071184";"";"None";"274.32";"0";"3.97";"44";"C#Cc1cccc(Nc2ccnc3ccc(OC)cc23)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
"CHEMBL5078636";"";"None";"323.33";"0";"3.51";"52";"C#Cc1ccc(F)c(Nc2ncnc3cc(OC)c(OC)cc23)c1";"EC50";"'='";"7800.0";"nM";"5.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"7.8"
"CHEMBL5415289";"";"None";"364.35";"0";"-1.14";"Beta-2b";"O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1COCc1ccccc1";"Inhibition";"'='";"25.52";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5366317";"Antiviral activity against Venezuelan equine encephalitis virus infected in human MRC5 cells assessed as inhibition of viral infection at 100 uM relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"MRC5";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5365426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 100.0 microM";"";"";"25.52"
"CHEMBL5427966";"";"None";"391.42";"0";"-0.06";"5e";"CCC(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=N)c1ccccc1";"Activity";"'='";"8.31";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5366318";"Antiviral activity against Venezuelan equine encephalitis virus infected in human MRC5 cells assessed as virus induced cell death at 100 uM relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"MRC5";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5365426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 100.0 microM";"";"";"8.31"
"CHEMBL5419211";"";"None";"435.48";"0";"0.38";"6h";"CC(C)(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1";"Activity";"'='";"20.09";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5366318";"Antiviral activity against Venezuelan equine encephalitis virus infected in human MRC5 cells assessed as virus induced cell death at 100 uM relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"MRC5";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5365426";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 100.0 microM";"";"";"20.09"
"CHEMBL4080961";"";"None";"232.24";"0";"-0.15";"1; DHCDA";"Nc1nccc2c1ncn2[C@H]1C=C[C@H](O)[C@@H]1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4046246";"Antiviral activity against Venezuelan equine encephalitis virus";"F";"BAO_0000019";"assay format";"Venezuelan equine encephalitis virus";"None";"None";"None";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL4043174";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";""
"CHEMBL5178162";"";"None";"430.89";"0";"4.64";"58";"O=C(NCc1ccco1)c1ccc2c(c1)N(Cc1c(F)cccc1Cl)C(=O)CS2";"IC90";"'='";"24570.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5096708";"Antiviral activity against venezuelan encephalitis virus infected in fibroblast expressing human telomerase reverse transcriptase assessed as reduction in viral replication incubated for 48 hrs luminescence based analysis";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"Fibroblast";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5096152";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 48.0 hr";"";"";"24.57"
"CHEMBL5077770";"";"None";"342.24";"1";"5.41";"17";"Fc1cc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc(F)c1F";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
"CHEMBL5093936";"";"None";"306.26";"1";"5.14";"19";"Fc1ccc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5037908";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"F";"BAO_0000218";"organism-based format";"Venezuelan equine encephalitis virus";"None";"None";"U-87 MG";"None";"";"";"";"CHEMBL613726";"Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"ORGANISM";"CHEMBL5036348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 18.0 hr";"";"";"10.0"
