reactants,products,reactionString,ruleName
CC[C@H]1C(=O)OC(=C[C@@H](CCO)C(N)=O)C1=O,CCC(O)C[C@H](C=C1OC(=O)CC1=O)C(N)=O,CC[C@H]1C(=O)OC(=C[C@@H](CCO)C(N)=O)C1=O >> CCC(O)C[C@H](C=C1OC(=O)CC1=O)C(N)=O,rule0028_51
CC[C@H](C=C1OC(=O)[C@H](C(C)O)C1O)C(N)=O,CC[C@]1(C(N)O)C=C2OC(=O)[C@H](C(C)O1)C2O,CC[C@H](C=C1OC(=O)[C@H](C(C)O)C1O)C(N)=O >> CC[C@]1(C(N)O)C=C2OC(=O)[C@H](C(C)O1)C2O,rule0169_1
CC[C@H](C=C1OC(=O)[C@H](C(C)C)C1=O)C(N)=O,C[C@H](C=C1OC(=O)[C@H](C(C)(C)C)C1=O)C(N)=O,CC[C@H](C=C1OC(=O)[C@H](C(C)C)C1=O)C(N)=O >> C[C@H](C=C1OC(=O)[C@H](C(C)(C)C)C1=O)C(N)=O,rule0028_51
CC[C@H]1C(=O)OC(=C[C@H](C(N)=O)C(C)C)C1=O.O,CC[C@@H]1C(=O)C(=C[C@H](C(N)=O)C(C)CO)OC1O,CC[C@H]1C(=O)OC(=C[C@H](C(N)=O)C(C)C)C1=O.O >> CC[C@@H]1C(=O)C(=C[C@H](C(N)=O)C(C)CO)OC1O,rule0070_6
CC[C@H](C=C1OC(=O)[C@H](C(C)O)C1O)C(N)=O,CC[C@H](C=C1OC(=O)[C@]2(C(C)O)OC12)C(N)O,CC[C@H](C=C1OC(=O)[C@H](C(C)O)C1O)C(N)=O >> CC[C@H](C=C1OC(=O)[C@]2(C(C)O)OC12)C(N)O,rule0169_1
CCC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O.CCC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O,CCC[C@H]1C(=O)OC(=C(C)[C@@H](C)C(N)=O)C1=O.CC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O,CCC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O.CCC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O >> CCC[C@H]1C(=O)OC(=C(C)[C@@H](C)C(N)=O)C1=O.CC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O,rule0126_2
CC[C@H]1C(=O)OC(=C(C)[C@@H](CC)C(N)=O)C1=O,CCC1(CC)C(=O)OC(=C(C)CC(N)=O)C1=O,CC[C@H]1C(=O)OC(=C(C)[C@@H](CC)C(N)=O)C1=O >> CCC1(CC)C(=O)OC(=C(C)CC(N)=O)C1=O,rule0028_51
CC[C@H]1C(=O)OC(=C[C@@H](CC)C(=O)NC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@H]1C(=O)OC(=C[C@@H](CCO)C(=O)NC)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H]1C(=O)OC(=C[C@@H](CC)C(=O)NC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@H]1C(=O)OC(=C[C@@H](CCO)C(=O)NC)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CC[C@H]1C(=O)OC(=C[C@](O)(CC)C(N)O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC[C@H]1C(=O)OC(=C[C@](O)(C(C)C)C(N)O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@H]1C(=O)OC(=C[C@](O)(CC)C(N)O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC[C@H]1C(=O)OC(=C[C@](O)(C(C)C)C(N)O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O,C[C@H]1C(=O)OC(=CC(C)(C)C(N)=O)C1=O,CC[C@H]1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O >> C[C@H]1C(=O)OC(=CC(C)(C)C(N)=O)C1=O,rule0028_51
