Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",332.23
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CO[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
CO[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",262.09
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
O=C1O[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",264.06
O=C1C[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)O1,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",248.06
CCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CO[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
C[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",262.09
CC(C)[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
CO[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",276.08
C=CC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
CCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CO[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
O=C1O[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",438.14
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
C[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",262.09
CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",276.12
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",332.23
CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",276.12
O=C1O[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",438.14
CO[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",276.08
O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",262.05
O=C1O[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",438.14
O=C1O[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",264.06
O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)C1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",262.05
CO[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
C=CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
C[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",262.09
CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",276.12
O=C1O[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",264.06
O=C1O[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",438.14
O=C1O[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",264.06
CCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",332.23
O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",248.06
