"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1760728";"";"None";"260.44";"0";"4.73";"12-thioethyldodecanoic acid";"CCSCCCCCCCCCCCC(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5033673";"Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL5032526";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 25.0 hr";"";"";"50.0"
"CHEMBL5084473";"";"None";"825.90";"3";"7.07";"4c";"CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1";"IC50";"'='";"830.0";"nM";"6.08";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5033675";"Antiviral activity against wild type Ebola virus infected in human HeLa cells assessed as reduction in viral infection measured after 24 hrs by Hoechst 33342 staining based microscopic analysis";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL5032526";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 24.0 hr";"";"";"0.83"
"CHEMBL2323050";"";"None";"434.58";"0";"2.93";"10w";"N#Cc1ccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"8.0"
"CHEMBL2323047";"";"None";"439.60";"0";"3.06";"10t";"COc1ccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"5.4"
"CHEMBL2323043";"";"None";"423.60";"0";"3.36";"10o";"Cc1cccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"1.1"
"CHEMBL2323263";"";"None";"444.02";"0";"3.71";"10c";"O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2Cl)CC1";"IC50";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"3.2"
"CHEMBL2323283";"";"None";"423.60";"0";"3.44";"5b";"O=C(CC12CC3CC(CC(C3)C1)C2)NCCC(=O)N1CCN(Cc2ccccc2)CC1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"17.0"
"CHEMBL2323281";"";"None";"395.55";"0";"2.66";"4g";"O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCN(Cc2ccccc2)CC1";"IC50";"'='";"29000.0";"nM";"4.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"29.0"
"CHEMBL2323035";"";"None";"572.75";"1";"3.99";"11i";"CNC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"2.1"
"CHEMBL2323053";"";"None";"467.61";"0";"2.84";"10z";"COC(=O)c1ccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"15.0"
"CHEMBL2323249";"";"None";"573.73";"1";"4.42";"11e";"COC(=O)c1cccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328533";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Ebola virus sp.";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL2321771";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"2.4"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"Activity";"'='";"148.0";"U/L";"";"";"";"";"";"";"";"";"0";"CHEMBL1268594";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as serum alanine aminotransferase at 10 mg/kg, ip after 24 hrs measured on 2 days postinfection";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3638229";"Serum";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"148.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1268611";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse liver assessed as viral antigen at 10 mg/kg, ip single dose measured after 6 days";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3559723";"Liver";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";""
"CHEMBL5290974";"";"None";"437.44";"1";"-3.11";"24";"COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC";"IC50";"'<'";"60.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5233385";"Antiviral activity against envelope pseudotyped Ebola virus in human Jurkat cells expressing DC-SIGN assessed as inhibition of viral infection";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL5233207";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"";"";"";"60.0"
"CHEMBL1773160";"";"None";"523.17";"1";"6.06";"11";"CCN(CC)CCNc1cc(C)nc2c1ccc1c2ccc2c(NCCN(CC)CC)cc(C)nc21.Cl";"Inhibition";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1775560";"Antiviral activity against Zaire ebolavirus expressing enhanced GFP in Vero 76 cells at 20 uM after 48 hrs by standard Plaque assay";"F";"BAO_0000219";"cell-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1773055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307520";"";"";"";"97.0"
"CHEMBL1773160";"";"None";"523.17";"1";"6.06";"11";"CCN(CC)CCNc1cc(C)nc2c1ccc1c2ccc2c(NCCN(CC)CC)cc(C)nc21.Cl";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1775561";"Antiviral activity against Zaire ebolavirus expressing enhanced GFP in Vero 76 cells after 48 hrs by standard Plaque assay";"F";"BAO_0000219";"cell-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1773055";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307520";"";"";"";"5.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1268612";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse spleen assessed as viral antigen at 10 mg/kg, ip single dose measured after 6 days";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3559722";"Spleen";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";""
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"EC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1268491";"Antiviral activity against Zaire ebolavirus expressing GFP in african green monkey Vero E6 cells after 48 hrs by standard plaque assay";"F";"BAO_0000219";"cell-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"CHEMBL3307520";"";"";"";"100.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"Activity";"'='";"23.0";"U/L";"";"";"";"";"";"";"";"";"0";"CHEMBL1268597";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as serum alanine aminotransferase at 10 mg/kg, ip after 24 hrs measured on 4 days postinfection";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3638229";"Serum";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"23.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"Activity";"'='";"207.0";"U/L";"";"";"";"";"";"";"";"";"0";"CHEMBL1268601";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as serum aspartate aminotransferase at 10 mg/kg, ip after 24 hrs measured on 6 days postinfection";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3638229";"Serum";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"207.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"log10cfu";"'='";"1.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1268603";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse kidney assessed as reduction in viral burden at 10 mg/kg, ip single dose";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3638241";"Kidney";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"1.0"
"CHEMBL1256768";"";"None";"344.38";"0";"3.05";"FGI-103";"N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1";"log10cfu";"'='";"1.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1268605";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse spleen assessed as reduction in viral burden at 10 mg/kg, ip single dose";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"CHEMBL3559722";"Spleen";"None";"None";"DOSE = 10.0 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL1255462";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"1.0"
"CHEMBL3753637";"";"None";"262.27";"0";"-0.80";"4a";"Nc1nccc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O";"EC90";"'='";"74.1";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL3756554";"Antiviral activity against Zaire ebolavirus infected in human HepG2 cells";"F";"BAO_0000219";"cell-based format";"Zaire ebolavirus";"None";"None";"HepG2";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL3751697";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307718";"";"";"";"74.1"
"CHEMBL4065821";"";"None";"572.51";"2";"1.43";"4h";"C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCC1";"EC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4008247";"Antiviral activity against Ebolavirus Kikwit infected in human HeLa cells assessed as reduction in viral glycoprotein levels preincubated with cells for 2 hrs followed by viral infection measured after 48 hrs by immunostaining based assay";"F";"BAO_0000219";"cell-based format";"Ebolavirus";"None";"None";"HeLa";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL4007399";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308376";"";"";"";"420.0"
"CHEMBL4086934";"";"None";"601.60";"2";"2.42";"9a";"C#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)[C@@H](O)[C@H]1O";"EC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4008248";"Antiviral activity against GFP-fused Ebolavirus infected in TERT-immortalized HMVEC assessed as reduction in viral replication preincubated with cells followed by viral infection measured after 3 to 4 days by fluorescence assay";"F";"BAO_0000019";"assay format";"Ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL4007399";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"3.9"
"CHEMBL1650595";"AR-12";"1.0";"460.46";"1";"5.76";"63; OSU-03012, AR-12";"NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1";"EC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131694";"Antiviral activity against GFP-tagged EBOV infected in human Huh-7 cells assessed as inhibition of viral replication";"F";"BAO_0000218";"organism-based format";"Ebolavirus";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL4434621";"Ebolavirus";"Ebolavirus";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"0.3"
