"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL226327";"";"None";"445.58";"1";"6.93";"15";"Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.3"
"CHEMBL4751659";"";"None";"554.51";"2";"7.66";"17";"COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)[s+]([O-])c2c1";"IC50";"'='";"2140.0";"nM";"5.67";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"2.14"
"CHEMBL46740";"BAZEDOXIFENE";"4.0";"470.61";"1";"6.33";"22";"Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12";"IC50";"'='";"2240.0";"nM";"5.65";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"2.24"
"CHEMBL4745844";"";"None";"412.58";"1";"6.11";"27";"CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.13"
"CHEMBL4796723";"";"None";"620.88";"2";"7.28";"33";"CC/C(=C(/c1ccc(NC(=O)C2CCN(C3CCN(C)CC3)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.18"
"CHEMBL4751531";"";"None";"551.78";"2";"7.20";"35";"CC/C(=C(/c1ccc(NC(=O)CC2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.006"
"CHEMBL221722";"FAVIPIRAVIR";"4.0";"157.10";"0";"-0.58";"4; FPV";"NC(=O)c1nc(F)cnc1O";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4723124";"Antiviral activity against Zaire Ebola virus infected in IFNAR-/- C57BL/6 mouse assessed as mouse survival at 300 mg/kg, po administered twice daily starting from day 6 post infection until day 13 post infection and measured at the end of 3 weeks";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4715853";"1";"Scientific Literature";"J Med Chem";"2020";"None";"DOSE = 300.0 mg.kg-1 | TIME = 504.0 hr";"";"";"100.0"
"CHEMBL4445585";"";"None";"660.52";"1";"4.20";"ZSML08; 2";"Cl.Cl.Cl.Cl.c1cc(NCCCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4330385";"Antiviral activity against VSV pseudotyped Ebolavirus Mayinga expressing GFP infected in human HeLa cells assessed as inhibition of viral infection up to 50 uM pre-incubated for 2 hrs followed by viral infection and measured after 8 hrs by high content imaging analysis";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4330057";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";""
"CHEMBL5613813";"";"None";"406.55";"0";"4.52";"49";"O=C(NCCc1ccccc1)c1ccc(-c2ccccc2OC2CCNCC2)s1";"EC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5611045";"Antiviral activity against wild type Zaire EBOV Mayinga 1976 infected in Vero E6 cells pretreated with virus followed by compound addition and measured after 3 days";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"Vero E6";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL5608238";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 72.0 hr";"";"";"0.79"
"CHEMBL5612525";"";"None";"362.43";"0";"4.33";"103";"O=C(Nc1ccccc1)c1ccc(-c2cccc(OC3CCNCC3)c2)o1";"EC50";"'='";"9260.0";"nM";"5.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5611045";"Antiviral activity against wild type Zaire EBOV Mayinga 1976 infected in Vero E6 cells pretreated with virus followed by compound addition and measured after 3 days";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"Vero E6";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL5608238";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 72.0 hr";"";"";"9.26"
"CHEMBL4448515";"";"None";"378.35";"1";"5.30";"3j; DABMA";"COc1ccc(Br)cc1CNC12CC3CC(C)(CC(C)(C3)C1)C2";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4307406";"Antiviral activity against Zaire EBOV-mayinga expressing GFP infected in human HeLa cells preincubated for 1 hr followed by viral infection after 24 hrs by DAPI-staining based fluorescence assay relative to control";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"None";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4304791";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";"";"50.0"
"CHEMBL28211";"NAFOXIDINE";"2.0";"425.57";"1";"6.08";"6";"COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.1"
"CHEMBL4754864";"";"None";"405.54";"0";"4.76";"7";"CCC(c1ccccc1)C(O)(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1";"IC50";"'='";"1740.0";"nM";"5.76";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"1.74"
"CHEMBL2105395";"OSPEMIFENE";"4.0";"378.90";"1";"5.65";"8";"OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"3.8"
"CHEMBL4747864";"";"None";"441.57";"1";"6.32";"10";"CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"1.5"
"CHEMBL4532671";"";"None";"491.58";"1";"6.22";"19";"Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1";"IC50";"'='";"1020.0";"nM";"5.99";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"1.02"
"CHEMBL4754810";"";"None";"537.75";"2";"6.81";"30";"CC/C(=C(/c1ccc(NC(=O)C2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.01"
"CHEMBL4760524";"";"None";"555.72";"2";"5.04";"37";"CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.74"
"CHEMBL4648334";"";"None";"352.43";"0";"3.71";"5; CBS1118";"COC(=O)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1";"EC50";"'='";"2830.0";"nM";"5.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621284";"Antiviral activity against Ebola virus 1976 Mayinga infected in African green monkey Vero cells pretreated for 1 hr followed by virus infection measured after 24 hrs by Hoechst staining-based immunofluorescence assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4619772";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307520";"";"";"";"2.83"
"CHEMBL4634276";"";"None";"428.91";"1";"6.19";"20";"O=C(Nc1ccc(SC(F)(F)F)c(Cl)c1)c1ccc(CN2CCCCC2)cc1";"EC50";"'='";"1120.0";"nM";"5.95";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621283";"Antiviral activity against Ebola virus 1976 Mayinga infected in human HeLa cells pretreated for 1 hr followed by virus infection measured after 24 hrs by Hoechst staining-based immunofluorescence assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"HeLa";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4619772";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308376";"";"";"";"1.12"
"CHEMBL4648334";"";"None";"352.43";"0";"3.71";"5; CBS1118";"COC(=O)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1";"EC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621296";"Antiviral activity against Ebola virus 1976 Mayinga infected in African green monkey Vero cells";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4619772";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307520";"";"";"";"10.0"
"CHEMBL226269";"";"None";"463.57";"1";"7.07";"13";"Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1";"IC50";"'='";"980.0";"nM";"6.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.98"
"CHEMBL4757636";"";"None";"538.74";"2";"6.31";"31";"CC/C(=C(/c1ccc(NC(=O)N2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"0.03"
"CHEMBL81";"RALOXIFENE";"4.0";"473.59";"1";"6.08";"11";"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"IC50";"'='";"1240.0";"nM";"5.91";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4670542";"Antiviral activity against pseudotyped Ebola virus - Mayinga, Zaire infected in human A549 cells assessed as reduction in viral infection incubated for 48 hrs by luciferase reporter gene assay";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"A549";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 48.0 hr";"";"";"1.24"
"CHEMBL4759028";"";"None";"329.91";"0";"3.62";"3b.HCl";"CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CCN1CCCCC1)C2.Cl";"IC50";"'='";"9100.0";"nM";"5.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4710518";"Antiviral activity against Zaire ebolavirus infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in cell survival incubated for 10 days by neutral red dye based colorimetric analysis";"F";"BAO_0000218";"organism-based format";"Zaire ebolavirus";"None";"None";"Vero";"None";"";"";"";"CHEMBL4513181";"Zaire ebolavirus";"Zaire ebolavirus";"ORGANISM";"CHEMBL4706564";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 240.0 hr";"";"";"9.1"
