Starter_Name,Starter_Canonical_SMILES,Target_Canonical_SMILES,DORAnet_gen,feasibilityScore_rule3
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(=C1\OC(O)C=C1N)C(O)(O)C#N,3.0,0.6685917377471924
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)NC/C=C1/OC(=O)C=C1N,3.0,0.7597749829292297
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC/C(O)=C1/OC(=O)C=C1N,3.0,0.9867636561393738
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C(\O)CN,3.0,0.9685804843902588
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)NC1=CC(=O)O/C1=C/CN,3.0,0.8598366975784302
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)(C#N)/C(O)=C1/OC(O)C=C1N,3.0,0.934136688709259
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC/C=C1/OC(=O)C=C1NC(=O)CO,3.0,0.8127478361129761
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NCC1OC12OC(=O)C=C2N,3.0,0.7424731850624084
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C/C(C)O,3.0,0.9906483292579651
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC/C(C)=C1/OC(=O)C=C1N,3.0,0.968024492263794
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)N(C)C1=CC(=O)OC1CC=O,3.0,0.709618091583252
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC(C)/C=C1/OC(=O)C=C1N,3.0,0.9331210255622864
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC/C=C1/OC(=O)C=C1NC(C)=O,3.0,0.9914421439170837
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)CC1OC(=O)C=C1NC(C)=O,3.0,0.8945754766464233
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=C(C)C(=O)O/C1=C/CO,3.0,0.8708495497703552
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C(\C)CO,3.0,0.9933277368545532
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=C(C)C(=O)OC1CC=O,3.0,0.8480278849601746
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1C(C)C=O,3.0,0.8775317668914795
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)NC/C=C1/OC(=O)C=C1N,3.0,0.890979528427124
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C(\C)CN,3.0,0.9785233736038208
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)NC1=CC(=O)O/C1=C/CN,3.0,0.7864489555358887
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC/C(C)=C1/OC(=O)C=C1N,3.0,0.9722113609313965
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC(C)/C=C1/OC(=O)C=C1N,3.0,0.957346498966217
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)N(C)C/C=C1/OC(=O)C=C1N,3.0,0.7875375151634216
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C/C(C)N,3.0,0.9508019685745239
Basidalin,NC1=CC(=O)O/C1=C/C=O,CNC/C=C1/OC(=O)C=C1NC(C)=O,3.0,0.979339063167572
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(O)C(CO)=C1OC(=O)C=C1N,3.0,0.9371684789657593
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(O)C(O)/C=C1/OC(=O)C=C1N,3.0,0.8516964912414551
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=C(C)C(=O)O/C1=C/C=O,2.0,0.9791401624679565
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C)=C1NC(=O)CC=O,3.0,0.8476382493972778
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C(C)=O)=C1NC(C)=O,3.0,0.9291104078292847
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C(\C)C=O,2.0,0.9731772541999817
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C=C1/OC(=O)C=C1NC(C)=O,2.0,0.9672145247459412
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC=C1OC(=O)C(C=O)=C1NC(C)=O,3.0,0.904853105545044
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(=O)/C(C)=C1/OC(=O)C=C1N,3.0,0.8895082473754883
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/C)C(O)C#N)OC1=O,3.0,0.7416694164276123
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C\C(C)(O)C#N)OC1=O,3.0,0.8146235346794128
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC1=C(N)/C(=C\C(=O)CO)OC1=O,3.0,0.724557101726532
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC1OC1(O)/C=C1/OC(=O)C=C1N,3.0,0.6026031970977783
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC1O/C(=C2\OC(=O)C=C2N)C1O,3.0,0.8735608458518982
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C(=O)C(O)C#N)=C1N,3.0,0.906527578830719
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#C/C(C(=O)CO)=C1\OC(=O)C=C1N,3.0,0.7574801445007324
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC1OC2=C(N)C(=CC1O)OC2=O,3.0,0.9207478761672974
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(O)C(=O)/C=C1/OC(=O)C=C1N,2.0,0.9321506023406982
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=C(C)C(=O)OC1=C=C=O,3.0,0.8348065614700317
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(=O)C(=O)/C=C1/OC(=O)C=C1N,3.0,0.9910945892333984
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(O)O/C1=C(\O)C(=O)Cl,3.0,0.9309354424476624
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C(\O)C(O)Cl,3.0,0.6719184517860413
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(Cl)/C(O)=C1/OC(=O)C=C1N,3.0,0.7509351968765259
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(Cl)=C1/OC(O)C=C1N,3.0,0.8835341334342957
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(O)CCl,3.0,0.7561980485916138
Basidalin,NC1=CC(=O)O/C1=C/C=O,CO/C(CCl)=C1\OC(=O)C=C1N,3.0,0.930310070514679
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(C(=O)Cl)=C1\OC(O)C=C1N,3.0,0.975925087928772
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C(\O)C(=O)Cl,3.0,0.8014248013496399
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C(=O)O)C1(N)OC(O)C=C1N,3.0,0.8024818897247314
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1=C(C=O)CCl,3.0,0.6561574339866638
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(C(=O)Cl)=C1\OC(=O)C=C1N,3.0,0.7573490142822266
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(=O)CCl,3.0,0.6425259113311768
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(O)C(N)O,3.0,0.9098466038703918
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C(=O)O)C1(N)OC(=O)C=C1N,3.0,0.9956731200218201
Basidalin,NC1=CC(=O)O/C1=C/C=O,NCC(=O)/C(O)=C1/OC(O)C=C1N,3.0,0.9309667348861694
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/O)C(C)O)OC1=O,3.0,0.8955633044242859
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)C(O)/C=C1/OC(=O)C=C1N,3.0,0.6761084198951721
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)OC/C=C1/OC(=O)C=C1N,3.0,0.881558358669281
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC1C=C(N)/C(=C(/O)C(C)=O)O1,3.0,0.7025672793388367
Basidalin,NC1=CC(=O)O/C1=C/C=O,CO/C(C(C)=O)=C1\OC(O)C=C1N,3.0,0.9415448307991028
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/C)C(=O)O)OC1O,3.0,0.9922182559967041
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC/C(OC)=C1/OC(=O)C=C1N,3.0,0.7959373593330383
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)NC1=CC(=O)O/C1=C/CO,3.0,0.9713469743728638
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)/C(O)=C1/OC(O)C=C1N,3.0,0.9505512118339539
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OCCC1OC(=O)C=C1N,3.0,0.9856724739074707
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)/C(C)=C1/OC(O)C=C1N,3.0,0.7716008424758911
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C)(O)/C(O)=C1/OC(=O)C=C1N,3.0,0.6568476557731628
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)C(=C(CO)CO)OC1=O,3.0,0.8753929734230042
Basidalin,NC1=CC(=O)O/C1=C/C=O,CO/C(=C1\OC(=O)C=C1N)C(C)O,3.0,0.8821379542350769
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(O)=C1/OC(O)C(C)=C1N,3.0,0.9723514318466187
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1CCO,3.0,0.8048281073570251
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC1C=C(N)/C(=C(/C)C(=O)O)O1,3.0,0.6650785803794861
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)CC1(N)OC(=O)C(C)=C1N,3.0,0.8053479194641113
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NCCC1OC(=O)C=C1N,3.0,0.9849919676780701
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)NC/C=C1/OC(=O)C=C1N,3.0,0.9688146114349365
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)NC1=CC(=O)O/C1=C/CN,3.0,0.784568190574646
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1CCN,3.0,0.9257103204727173
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)C(N)(C(C)C=O)OC1=O,3.0,0.9438513517379761
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(C)C1(N)OC(=O)C=C1N,3.0,0.607540488243103
Basidalin,NC1=CC(=O)O/C1=C/C=O,NCC(=O)/C(O)=C1/OC(=O)C=C1N,3.0,0.8045814633369446
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C/CO,2.0,0.9901729822158813
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(=O)CCO,3.0,0.6411502361297607
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)CC=C1OC(=O)C=C1N,3.0,0.6227642297744751
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1CC=O,2.0,0.9655322432518005
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)/C(C)=C1/OC(=O)C=C1N,3.0,0.7297917604446411
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCOC(=O)/C=C1/OC(=O)C=C1N,3.0,0.821036696434021
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC(C)=C1OC(=O)C=C1N,3.0,0.5954834818840027
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C\COC=O)OC1=O,3.0,0.9810174703598022
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC/C=C1/OC(=O)C=C1N,2.0,0.9904244542121887
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(/C=C1/OC(=O)C=C1N)OC=O,3.0,0.609791100025177
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(O)=C1/OC(=O)C(C)=C1N,3.0,0.9330081343650818
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(O)/C=C1/OC(=O)C=C1N,3.0,0.8869101405143738
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(=O)CC1OC(=O)C=C1N,3.0,0.7228937745094299
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(C(=O)CO)=C1\OC(=O)C=C1N,3.0,0.9896124005317688
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/C)C(=O)O)OC1=O,3.0,0.9976528286933899
Basidalin,NC1=CC(=O)O/C1=C/C=O,CO/C(C(C)=O)=C1\OC(=O)C=C1N,3.0,0.9150822162628174
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(CO)=C1NC(C)=O,3.0,0.9460102915763855
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(COC=O)=C1\OC(=O)C=C1N,3.0,0.8862568140029907
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)/C=C1/OC(=O)C(C)=C1N,3.0,0.8318572044372559
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(CO)=C1/OC(=O)C=C1N,3.0,0.6099778413772583
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)C(=O)/C=C1/OC(=O)C=C1N,3.0,0.9929649829864502
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)C2(OC1=O)OC2(C)C=O,3.0,0.9325090646743774
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=C(C=O)C(=O)OC1C,3.0,0.8336347341537476
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(NC=O)C(CC=O)OC1=O,3.0,0.9687877297401428
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C\C(=O)CO)OC1=O,3.0,0.681280791759491
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)/C(O)=C1/OC(=O)C=C1N,3.0,0.921592116355896
Basidalin,NC1=CC(=O)O/C1=C/C=O,COCC(=O)/C=C1/OC(=O)C=C1N,3.0,0.6353679895401001
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(COC(C)=O)=C1N,3.0,0.9870440363883972
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC=C1OC(=O)C(C)=C1N,3.0,0.6104231476783752
Basidalin,NC1=CC(=O)O/C1=C/C=O,CNCC(=O)/C=C1/OC(=O)C=C1N,3.0,0.6422364711761475
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C/CN,2.0,0.9913485646247864
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(/C=C1/OC(=O)C=C1N)NC=O,3.0,0.7574384212493896
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C\CNC=O)OC1=O,3.0,0.982366681098938
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC/C=C1/OC(=O)C=C1N,2.0,0.9779216647148132
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(N)C(=O)/C=C1/OC(=O)C=C1N,3.0,0.9209860563278198
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(N)/C=C1/OC(=O)C=C1NC=O,3.0,0.7544275522232056
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(CNC(C)=O)=C1N,3.0,0.8793968558311462
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)/C(C)=C1/OC(=O)C=C1N,3.0,0.7734353542327881
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(C)=C1/OC(=O)C(C)=C1N,3.0,0.9667354226112366
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C)C(=O)/C=C1/OC(=O)C=C1N,3.0,0.6544382572174072
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C(=O)C(C)=O)=C1N,3.0,0.9258593320846558
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C=O)=C1NC(C)=O,2.0,0.974919855594635
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)O/C1=C/C=O,1.0,0.9956556558609009
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1=CC=O,3.0,0.9956556558609009
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(=O)/C=C1/OC(=O)C=C1N,2.0,0.9178574085235596
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C(C)(O)C#N)=C1N,3.0,0.8618204593658447
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC=C1OC(=O)C(C(O)C#N)=C1N,3.0,0.8389948010444641
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)NC1=CC(=O)OC1=C=C=O,2.0,0.9835098385810852
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OC(=O)/C=c1/oc2cc1n2,3.0,0.8265153169631958
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)[N+]1=CC(C)=C2OC(=O)C=C21,3.0,0.9509447813034058
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CCC(=O)/C=C1/OC(=O)C=C1N,3.0,0.9407736659049988
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(O)C1=NC2=CC(=O)OC2=C1,3.0,0.9202949404716492
Basidalin,NC1=CC(=O)O/C1=C/C=O,N#CC(O)C(=O)/C=c1/oc2cc1n2,3.0,0.9801580309867859
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C(\O)CCl,2.0,0.9419215321540833
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(O)Cl,3.0,0.9263436794281006
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(N)Cl,3.0,0.6629485487937927
Basidalin,NC1=CC(=O)O/C1=C/C=O,NCCC(=O)C1(N)OC1C(=O)O,3.0,0.608860194683075
Basidalin,NC1=CC(=O)O/C1=C/C=O,NCCC(=O)C(N)=C(O)C(=O)O,3.0,0.7045199871063232
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(CCl)=C1\OC(=O)C=C1N,3.0,0.8966943621635437
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(Cl)/C=C1/OC(=O)C=C1N,3.0,0.8591703176498413
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(=O)Cl,2.0,0.6250286102294922
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(=O)C(C(=O)Cl)=C1N,3.0,0.669021725654602
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1C(CO)CO,3.0,0.9349603056907654
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)CC(=O)C(N)=CC(=O)O,3.0,0.9629465937614441
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1CC(O)CO,3.0,0.9206724166870117
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(CO)C(=O)C(N)=CC(=O)O,3.0,0.9643731117248535
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C(=O)O)C1OC(O)C=C1N,3.0,0.8952193260192871
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)/C(O)=C1/OC(O)C=C1N,3.0,0.9704899191856384
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(N)/C(O)=C1/OC(O)C=C1N,3.0,0.9824417233467102
Basidalin,NC1=CC(=O)O/C1=C/C=O,CNCCC(=O)C(N)=CC(=O)O,3.0,0.9230085611343384
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(CO)C1(N)OC(=O)C=C1N,3.0,0.9777393937110901
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(=C1\OC(O)C=C1N)C(N)O,3.0,0.7867960929870605
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC(=O)C=C(N)C(=O)CCN,3.0,0.8872461318969727
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C(=O)O)=C(N)C(=O)CCN,3.0,0.976214587688446
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(N)CC(=O)C(N)=CC(=O)O,3.0,0.7804559469223022
Basidalin,NC1=CC(=O)O/C1=C/C=O,CNC(=CC(=O)O)C(=O)CCN,3.0,0.9120252728462219
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(CN)C(=O)C(N)=CC(=O)O,3.0,0.9517244696617126
Basidalin,NC1=CC(=O)O/C1=C/C=O,NCC1(O)OC12OC(=O)C=C2N,3.0,0.6623691320419312
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)/C(O)=C1/OC(O)C=C1N,2.0,0.9237444400787354
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/O)CO)OC1=O,3.0,0.9459986686706543
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1C(=O)OC(=O)C=C(N)C1O,3.0,0.6619393825531006
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)CC(=O)C(N)=CC(=O)O,2.0,0.6863329410552979
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(O)OC1=CCC(=O)O,3.0,0.8526554703712463
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(C(=O)O)=C1/OC(O)C=C1N,3.0,0.9574400186538696
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C1OC(O)C(C(=O)OC)=C1N,3.0,0.9347173571586609
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1C(=O)OC(O)C=C(N)C1=O,3.0,0.9672900438308716
Basidalin,NC1=CC(=O)O/C1=C/C=O,COC/C(O)=C1/OC(=O)C=C1N,2.0,0.8925320506095886
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)O/C1=C/C(O)CO,2.0,0.9707221388816833
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)OCC1OC(=O)C=C1N,3.0,0.837611734867096
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(=O)C(N)=C(C(C)=O)C(=O)O,3.0,0.9966548681259155
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1=C(CO)CO,2.0,0.9815187454223633
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1=C(N)/C(=C(/O)C=O)OC1O,3.0,0.8885565400123596
Basidalin,NC1=CC(=O)O/C1=C/C=O,C/C(C(=O)O)=C1\OC(O)C=C1N,2.0,0.9696614146232605
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C(=O)O)C1OC(=O)C=C1N,3.0,0.9354434609413147
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)(O)/C=C1/OC(=O)C=C1N,3.0,0.6226099133491516
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)CC(=O)C(N)=C1OC1=O,3.0,0.9710316061973572
Basidalin,NC1=CC(=O)O/C1=C/C=O,CCC(=O)C(=O)C(N)=CC(=O)O,3.0,0.9853494763374329
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1CC(=O)CO,3.0,0.8204784989356995
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=C(CO)C(=O)O/C1=C/CO,2.0,0.9618043899536133
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC=C1OC(O)C(C(=O)O)=C1N,3.0,0.9778905510902405
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC1(CO)OC12OC(=O)C=C2N,3.0,0.9584371447563171
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(O)/C(O)=C1/OC(=O)C=C1N,2.0,0.8608576655387878
Basidalin,NC1=CC(=O)O/C1=C/C=O,C=C(N)C(=O)C(C)C(=O)C(=O)O,3.0,0.9467114806175232
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OCC(CO)C1=O,3.0,0.8424087762832642
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=C(CO)C(=O)OC1=CCO,3.0,0.7383182048797607
Basidalin,NC1=CC(=O)O/C1=C/C=O,CC(C=O)C(=O)C(N)=CC(=O)O,2.0,0.7336435914039612
Basidalin,NC1=CC(=O)O/C1=C/C=O,NC1=CC(=O)OC1C(C=O)CO,3.0,0.8005168437957764
