ATC_code,Drug_Type,Canonical_SMILES,MACAW_1,MACAW_2,MACAW_3,MACAW_4,MACAW_5,MACAW_6,MACAW_7,MACAW_8,MACAW_9,MACAW_10,MACAW_11,MACAW_12,MACAW_13,MACAW_14,MACAW_15,MACAW_16,MACAW_17,MACAW_18,MACAW_19,MACAW_20,MACAW_21,MACAW_22,MACAW_23,MACAW_24,MACAW_25,MACAW_26,MACAW_27,MACAW_28,MACAW_29,MACAW_30,MACAW_31,MACAW_32,MACAW_33,MACAW_34,MACAW_35,MACAW_36,MACAW_37,MACAW_38,MACAW_39,MACAW_40,MACAW_41,MACAW_42,MACAW_43,MACAW_44,MACAW_45,MACAW_46,MACAW_47,MACAW_48,MACAW_49,MACAW_50,MACAW_51,MACAW_52,MACAW_53,MACAW_54,MACAW_55,MACAW_56,MACAW_57,MACAW_58,MACAW_59,MACAW_60,MACAW_61,MACAW_62,MACAW_63,MACAW_64,MACAW_65,MACAW_66,MACAW_67,MACAW_68,MACAW_69,MACAW_70,MACAW_71,MACAW_72,MACAW_73,MACAW_74,MACAW_75,MACAW_76,MACAW_77,MACAW_78,MACAW_79,MACAW_80,MACAW_81,MACAW_82,MACAW_83,MACAW_84,MACAW_85,MACAW_86,MACAW_87,MACAW_88,MACAW_89,MACAW_90
J01DC,antibiotic,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.05981544151335921,-0.06853793187174179,-0.08147389204658237,-0.014915999137730165,0.0073466787474061965,0.00748818466920219,-0.012032517408623551,0.06671899366207494,0.008967174766933003,-0.04732249598267867,-0.038978024021990125,-0.062057142993779686,0.02668039974003058,0.04351188158225658,-0.012857061668147186,0.0596475987423544,-0.020290108083009267,0.01236068618016601,0.0021983565304951724,0.044764808914631346,0.011403453091074968,-0.0005954272597685512,-0.025166383775185465,0.020388396684873227,0.016324754185771975,0.013776509161115929,-0.030326630794962877,-0.012477272836415525,0.026169893005887485,-0.020206698687831842,-0.02236421463065392,-0.045934065530786175,0.014116928803392551,-0.009472866978524945,0.012431338943059533,-0.010995787984671185,-0.008401947027905617,-0.011847957585556297,0.02702170235384291,0.012516248192214583,-0.025862042015857834,-0.024730646866538298,-0.015104588868513378,-0.0004951164567545858,-0.010401465742258887,0.013299691618515581,0.00978976186652402,0.004784533911900354,0.011303998111213591,0.020416317719581623,-0.00236762615910608,0.0003693923870197492,0.009314257239171522,-0.0038985078669370905,-0.007357871952950084,-0.005191191722648439,0.0027157720852351644,-0.054782584225513895,-0.009602807726903011,-0.03964996314099309,-0.017113186716223885,-0.01588031722727066,0.017276396748264398,0.01882413851268224,-0.028626547260095378,0.027217367619561103,-0.02248185099178715,-0.021573232344559386,0.005258272918278352,-0.01728061533027317,0.015287050416500518,-0.00688952779732894,0.025818893475795773,-0.02343751818237597,0.021278219119401975,-0.018923660381656958,-0.0344236749890079,-0.012404563342730612,-0.007940858511550634,0.030234607281658214,-0.004932289442329001,0.02547129946049053,-0.008086369480469919,0.009044694485806701,0.007797185221737136,-0.04857244989110911,-0.004648470280208336,0.030759784846868664,-0.029453096319641672,-0.003954056915454339
J01DC,antibiotic,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0.07993687002689309,-0.053579053569598065,-0.0587004525378095,-0.0069875990368559356,0.036041228421341415,-0.021702217594879135,-0.007687139438956932,0.049627623944600255,-0.02901687255492052,-0.029406179140706177,-0.046713101049077464,-0.051573374976877674,0.020510534162589335,0.0518120070883493,0.04172482889992079,0.014363083124318114,-0.016621825536482362,0.006271535502031213,-0.005087615450536309,0.028570913096030093,-0.0014123674786630583,-0.006991259326016993,-0.006983781128340842,0.010806893358367655,0.008827244103160586,0.04396838643495389,-0.03542653591888426,-0.026043638369639525,0.013918174203064276,-0.02491119095526843,-0.01748563226565665,-0.04318373732840052,0.0035176189901524844,-0.0008732378967545133,-0.0054285733822422005,-0.018993839502923507,0.0066594191521867595,0.008798095935864373,0.02402167420350362,0.0015786928744286376,-0.015905720663046456,-0.009841867652191126,-0.0009285786276534121,0.04972056588105042,-0.0009049011023957582,-0.00014354053217177642,-0.02303038567140629,-0.001222981387514109,0.02750772955156997,0.019385320032534445,0.012168210418726127,0.0006197740834953669,0.027578637699151802,-0.004236578956922671,-0.0038195749597246054,-0.0013152367048139138,-0.0020001381351107735,-0.036002084782246896,-0.0361621904330736,-0.010353029689020788,-0.008615710544599621,-0.017592916839420707,0.0035985954846039616,0.005886764845751263,-0.03719519932893848,0.0301145410874199,-0.010532599590860276,-0.009818867951569298,0.013470231389294048,0.017320286995682162,0.019761540823982286,-0.006227066522027598,0.021559281755154466,0.009551579229079052,0.020213462028685864,-0.013258146520324447,-0.021694607721352163,-0.017495800549273344,-0.011028534533214956,0.01565594875816706,-0.00965232615373211,0.01480122740497544,-0.015223067427319152,0.014346847380780637,-0.014083818014634696,-0.03845689590594139,-0.020556171843057743,0.03182502867626767,-0.04098201441054865,-0.004693278147824073
J01DC,antibiotic,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.009387207602472141,-0.04856054644419852,-0.01891844811397319,-0.061323741179766335,0.034643887131040094,0.05485135017995452,-0.011060599030858681,0.08681557379760316,-0.004840404545140232,-0.059101620875609745,-0.0075948897397562125,-0.029348115995969343,-0.010154488293971201,0.0005336223655209808,0.006944688859732446,0.031692145483747214,-0.01874973555220906,0.03335458509716131,-0.006919378319056899,0.030809852441133673,0.005131206838966981,-0.0017177800805643715,-0.006427365796147208,0.015246214678811201,0.029641490833836305,0.03808755853972048,0.016801249242659147,-0.026866830363321062,-0.007360490799535803,-0.026860084142076142,-0.047349744797650084,-0.07296781861051642,0.021763939164460573,0.01957672882114355,0.015992714115434285,-0.0021122035261724494,-0.014558022362465384,0.0013781390125233738,0.03538820747064627,0.006411307664697647,-0.01089524831596693,-0.03850361071652745,0.0034670089495951384,0.004003589749502101,-0.010280112786595127,0.01784639753048338,-0.021565007894782013,0.017439342063766065,-0.023512506058332286,0.018508467628172938,0.024113888651336773,-0.03271992229386668,-0.0062992952234106475,0.008376297099422829,-0.0037396719681119317,0.02884551400792264,0.0013592233014136298,-0.03463981003353208,0.022410375217722225,-0.006851101994397652,-0.03888454631896172,-0.01845060499631904,0.02074665993463834,0.012684820941325118,-0.03601587979640852,0.010530892890642383,-0.0025441344965727673,-0.031001763202478425,0.0006060012695630595,0.01105413115829785,0.02275868014975989,-0.009819560541903314,0.005939147147113924,-0.007609902327867303,0.0157402612222833,0.000532258711564133,-0.0018385691869571563,-0.06021629786944989,-0.021592153527116652,0.03273180927313571,-0.01048918835347446,-0.006530083631199019,-0.019248232996754294,0.01147231104263557,-0.014431556045710026,-0.033561071427623795,-0.013529441339375194,-0.0017323307631111722,-0.0009014176075125371,0.004850125157611092
J01DD,antibiotic,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0.12912337770489923,-0.03147061224075086,-0.13071730791021052,-0.02148365839380593,-0.0157051856494956,0.044643273141068224,-0.006187750510803287,0.01889449433285652,-0.03667486877282006,-0.003475501552436021,-0.027632372448522378,-0.045190280476963225,0.03387498126589919,0.05028020238814892,-0.010532600798466664,0.012189255404350535,0.0038842030297304457,0.02059707941716417,-0.019149494969311263,0.028490802306216596,-0.001502111076858697,0.026423567491630114,-0.0027708258986896854,0.02091518149080776,0.00904601239077052,0.05327971579728093,-0.0026905826649057775,-0.01673824825609584,0.023924705805411353,-0.028541418332358855,-0.0038366556891386815,0.0039930478500822646,0.03958761814501659,0.008073549184500874,-0.021095362377904124,0.009556418137379766,-0.008405014902430438,0.0031164985653629844,0.050137179674953056,0.012258736223010273,-0.019921320547795194,-0.03882725159796976,0.011123465376449662,0.021398538276347724,-0.013719035658326849,0.004883426745693288,0.0018345458438361675,-0.014076988193528036,0.0021666454199411184,0.01799068425455282,0.00502174263284114,-0.005419725592234956,0.0344488267703805,0.0011408637902555196,-0.009582484736388243,-0.019781890290440342,-0.01363071398050246,-0.04087604896528261,-0.02642944527184731,-0.05681601546893443,-0.004689459182361831,-0.03525278958858838,-0.0024850083058748224,0.03178699520499964,-0.02271529857065903,0.03595832624116885,0.013586921499200936,-0.026357571440921206,-0.006422206516808925,0.018905037820724307,-0.0030328644636739115,0.023906196887074613,0.024236197247188826,0.019194929724991903,0.027219591152495008,0.012593742241979955,-0.02165900541098198,-0.036587166102208024,0.0033251249736435257,0.010815838982086224,0.012108822655393472,0.02231824454574071,0.002781766887902195,0.023899355929874657,-0.0002331507540861838,-0.07670038583392036,0.017195324221459526,0.022160824906966525,3.884207603360387e-05,-0.017122562862174975
J01DE,antibiotic,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0.11850599312290666,-0.014758997124216817,-0.07010410905037531,-0.04413999719652055,0.060354539996632754,0.01064609893815427,0.009480530161619465,0.03718969653098682,-0.07043032288334793,-0.023576753121800208,-0.01796831353958909,-0.025396952086538152,0.02534035910732884,0.05362598815054954,0.024790206701802445,-0.004678255154364215,0.011619047132147134,0.016711743129580695,-0.007863477849048764,0.04288691252790824,-0.0029776495758305523,-0.01018531559658122,0.005218865571811658,-0.012935603870459965,0.01612092691583543,0.05200603970113595,-0.028795737029423056,-0.04504246048530037,0.03280479489962025,-0.01939704109662085,-0.002212096329592704,-0.036199856497744445,0.01906531018674921,0.0060545961860122045,0.011656861210807036,-0.011249527024381426,0.00598862907104236,-0.0037551980464648957,0.06847197305142666,0.009655886808962257,-0.0180248291254837,-0.01317136016243946,-0.007536937686376328,0.03446321148194054,0.01713460716506021,0.02488714604473223,-0.0219373108575511,-0.009053906130480016,0.008232523809601829,0.016781517874831973,0.011356285391413416,-0.019258110700872612,0.026375464676252645,0.023372463576688454,0.0072915172714969854,0.00863297345805911,-0.021203884825220377,-0.023520474915799183,-0.03397610530589079,-0.05207370123265536,-0.018579926810918922,-0.02496856813479788,0.014853669041985894,-0.017009980208083902,-0.03377969558738675,0.0048258524833722505,-0.008701506644072626,-0.011408725629963874,-0.002216601190325747,-0.001207038664491119,0.0069362038395649524,0.009903795551421374,0.03560090005911658,-0.0006444224054318777,0.006161866091580102,0.0048396095405331945,-0.017823525993512102,-0.026757924828304875,-0.009221632657821204,0.0034396831013667004,0.0014462956983160372,0.014523470917081508,-0.017676910245485525,-0.0013873198418185295,-0.03203283640394454,-0.04093103311544524,0.0020474444429278843,0.001113711891808946,-0.03611241329284007,-0.010887387427635582
J01DD,antibiotic,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.025246503554679476,-0.00024546157809302027,-0.050805026903309396,-0.07607943210406218,0.07767091535620685,-0.004388299735383506,-0.04070929449428571,0.07618621973301111,-0.0099279738651791,-0.0682482399290161,-0.01803390208026499,-0.05432236721590374,0.02178854901926876,0.02099307472189492,0.01574927047977142,0.01398131136212169,0.022194549338117688,0.024578096124016652,0.017400125636799393,0.02406171885009334,-0.03312073019631109,0.008571080566788057,-0.003400032905106676,0.006109835022565633,0.0032537550599041065,0.028858562857075623,-0.0450351885983373,-0.04595869760983605,0.007677033461423078,-0.014110045901968956,-0.01590649140340382,-0.03372936589784858,0.03016457798321174,-0.0005005172550470887,0.03248688462737163,-0.018290937531546477,0.015211444032892967,-0.018773455639714495,0.06864707891738209,0.006261206708783475,-0.01723085099985481,-0.022777858173506742,0.00043689003280427373,0.033254282311833284,0.0035323017671830097,0.03257823065588465,-0.019911812683886164,0.018847785617410854,0.0165017771982182,-0.00794587572293666,0.024429869796780364,-0.02628048454607309,0.014571106846097838,0.014686978971733398,0.021134466168531953,0.030377652060655132,-0.017431553893090958,0.00419114592731757,-0.014970158752237391,-0.059127272530694844,-0.02422426034327286,0.00018593823828140163,0.016905987215041954,-0.016026184893959194,-0.041421723766369926,0.011442542586852254,-0.0024642808633729835,-0.01812807593754434,0.016055388204209643,-0.0052390788336696935,0.022013728052002586,0.012805559054152222,0.017613478958868303,0.026158153284996332,0.010325371624274594,0.0062396988972918035,0.012688154862522097,-0.006497948285961754,0.0005315922757014313,-0.010869859940347814,0.000979937568907071,0.0032998962267515204,-0.03371232456470893,0.001471388811680888,-0.02007723502012545,-0.022436144676769715,-0.014181669172918902,-0.013463472813998244,-0.00653048010639675,0.02084719165475385
J01DC,antibiotic,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.0072648749403336176,0.020808162856869834,0.022757150715216418,-0.0881402789752842,-0.02277071340816699,0.13358966382492304,-0.04223714831871346,0.026270382352828376,-0.004506455632322484,-0.015763414239592974,-0.044477990849949876,-0.04312203142809522,0.0016735261930604615,0.002934710937724856,-0.01576037877813429,0.018384124013477866,0.038155736200321005,-0.028453535966692426,0.010448050890548437,-0.0032136105940634976,0.022477928080801377,0.016232898316418422,0.025953306806326876,0.04873100889084124,0.010675927551208674,0.03303187992955779,0.0009776996407993904,-0.06605281723385983,-0.012966541339169094,-0.018197301658304525,0.013078751573500597,-0.03512217484613314,0.05284055592260917,0.03222262944128273,0.012697480275012118,0.05288420167126241,-0.021463475833941998,-0.01096464748544226,0.07412516055990054,-0.0070100029247372984,0.006416519306412221,-0.028730438072696603,0.0177352349455687,0.042112100892057906,0.002440122043794358,0.022545992997501423,-0.054389005420808746,0.0012671214814994128,-0.03130224499251299,0.020389642323892242,0.029564011025122024,-0.050349924711017985,0.017401955456294874,0.013439512765965802,0.02707764227906993,0.00983236236926116,-0.02959049151401081,-0.002132742805859477,-0.0276686407715273,-0.020494938025293563,-0.04855422881041099,-0.03988265265024585,0.0021210483531237823,0.004108860127031714,-0.03997652173769334,0.053277288300993306,0.013521482593113096,-0.06173870965006815,0.04052653882941558,0.011836836381424631,0.02805444869576805,0.03150984544538814,0.022658871781326133,0.0064494930820256135,0.025541749956428952,-0.006773185288966281,-0.03494489129769927,-0.04827114630698552,0.017798260094413203,-0.01290733517544412,0.017440455915808218,-0.029303725769939545,-0.04650921500025814,-0.00398389920116031,0.012737029134289772,-0.08497792201039665,-0.03465382926861845,0.014718436723521182,-0.022621653532870347,0.00995786687309612
J01DB,antibiotic,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,-0.028973291960480825,-0.02215821035886979,0.027784623681156608,-0.09825456455242788,0.03157974525456284,0.10315153257128656,-0.02640352054238834,0.05867431804495703,0.01201806295793972,-0.05335635099927472,-0.033953248915799636,-0.04032639760885086,-0.019479346160607567,0.015844678094423092,0.0039953266811433436,0.04057323758083435,0.035268001242530926,0.0012989525283383192,0.029076394745261625,0.021375686632223483,0.011256508104764683,-0.02801834443509719,0.014105128767235124,0.026933070774863885,0.03485678265975009,0.03497321125958024,-0.04054685434944855,-0.07898052875831839,-0.03116984767708918,-0.012634624043395486,0.006139448633096064,-0.03999090863368923,0.03948272041914169,0.030560569080161033,-0.00937016284681509,0.062386528129229527,-0.009029245889430302,-0.030345738465035695,0.05151878886328998,0.014470801723651772,-0.01799567611496279,-0.029884903943362424,-0.00673306009542329,0.055932185760940965,-0.006563653767360171,0.030942242219422572,-0.06344322809433457,0.005866438160125035,-0.030541827198657428,0.020967292610412303,0.03767725493444175,-0.08342384288861143,0.015482368393607653,0.014470180929024086,0.044629050763921506,0.009051090799528283,-0.03528098720202229,0.021030838921646772,-0.0047739541257755085,0.0034380641852499276,-0.0713204432617567,-0.02648397139175782,0.0347026830727556,-0.01648839139405176,-0.030229474021109475,0.0511227148026659,0.025155948113817907,-0.06660980625367852,0.038648075698514,0.023555390618247525,0.03913580369329541,0.012472289752926373,0.024585487868653368,0.013167810514749079,0.00570411828088167,-0.007388390610914675,-0.008752066706329775,-0.018446722279366556,-0.0026943159970423645,-0.05580075032434347,0.01548518447725565,-0.012275558348165867,-0.04209889112838282,-0.006566875223217451,-0.009692328700002287,-0.05462737324744883,-0.020920843189257292,-0.02319536231657865,-0.0420680421969204,0.005446150112307294
J01DI,antibiotic,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,0.11631032463015009,-0.05014332858492693,-0.15275559403939343,-0.008370600592098537,-0.02203711754443493,0.024397160662736256,-0.018844572573439543,0.04115036857936214,-0.0488066894916592,-0.025890404401207493,-0.04720630282228456,-0.029417571721904106,0.02387320651545696,0.03785577526865224,-0.012627642740264927,0.006778140294409901,-0.004196841409056151,0.010284053229620498,-0.0038293654701359228,0.0181402571294676,-0.002918177824226419,0.026724242883254284,-0.02957041046434646,0.026752240271048874,0.004852823541873212,0.04487957152894389,-0.016610321413639845,0.010631383538442674,0.01801021161784533,-0.0265010440135854,-0.034723754959739374,-0.013053131081117846,0.014162997529590198,-0.005129128273269057,-0.008086006761691798,-0.02060382214602288,0.00022483402539698002,-0.0012732012847574208,0.061294761210092294,0.00825059443306287,-0.025287609464644922,-0.018567694826310002,0.002142717418854998,8.174160249933143e-05,-0.017839753912598847,0.02248392070743934,0.0167416231376077,0.012422194321411634,-0.005179579716167268,0.020506752992195953,-0.007157096362265091,-0.010128990206575907,0.028355063765994268,-0.006394875197038904,-0.020691620582566343,-0.02538671339592334,-0.010087645389638002,-0.025843663410842814,-0.029296615702732995,-0.07230924928007956,0.0019961734577955744,-0.021637255335752222,0.0056258174384357824,0.00017412968811807497,-0.035616737809901516,0.00967781883978474,0.0003673866014500173,-0.002003895103994246,-0.0074356194358303485,8.257663055103327e-05,0.012449479620032095,0.0064132029235257765,0.02874462037666665,0.02037587840047638,0.008948446308362886,0.011457540248955903,-0.013015137345985386,-0.019652746596103894,0.002346577967712725,0.008865029025701847,-0.00203423683904935,0.013628812415897586,0.0029878251666738374,0.02608114662857698,-0.00902331085007007,-0.050399933275004034,0.021211061182642977,0.013056306600981414,0.012670295860590822,-0.012530571289707896
J01DD,antibiotic,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0.10873424569475146,-0.015191664501628864,-0.10290199863084924,-0.05286491159201825,0.028343340992110784,0.04273956760220636,-0.026315586223057616,0.00839724584194396,-0.04654779496321554,-0.03264063878563335,-0.023719257927916074,-0.04527908308502167,-0.0005283115884017805,0.022098806280348503,-0.007475726387890909,0.027298280683393558,9.464610016406139e-05,0.02536006255736378,-0.0260610616980421,0.03597313694400517,-0.012308632445837171,-0.002035475075590326,0.0018606088841688342,0.003242736963441179,0.002302898523834279,0.05072713176904342,-0.007015340228307795,-0.04195935121408667,0.05750211924958723,-0.02683416414193298,-0.0312127403854965,-0.02981802504711259,0.02995366611921724,0.01227891563365148,0.01177790831775243,-0.001865073590179166,-0.026713552767220393,-0.0026571480702922735,0.043638908994406936,0.005815906407526626,-0.018744048819946405,-0.022247452765270376,-0.007655858149543608,0.013170493187421958,-0.020689346174697965,0.020358846345562252,-0.014520469973472956,0.006716661794328321,0.00014676499517957825,0.02853524834951286,0.019082073593246124,-0.002942552833747558,0.01868669901538463,0.004688288711102155,-0.00511789627894978,0.0034454579770926176,-0.02985580102326752,-0.021317133379812878,-0.016001896989200938,-0.054860213606753014,-0.021537210527541283,-0.028419113184313945,0.026308357522998198,0.0137562231998757,-0.04550112567246379,0.012293012632129154,-0.002671760630005071,0.013144118302710433,0.009856410079200177,0.0049855051356461795,0.018677021040600705,0.013131870378948328,0.02502743965828284,0.011815048074662961,0.027793634131785188,0.00626606568563489,-0.0042590750215831105,-0.017982932315209383,0.004736582728943945,0.01660177120032664,0.02018602574325865,0.011425685878635152,0.0003328618224200594,0.01979065902866822,-0.028332111600565976,-0.02249876919644893,0.026900464350099396,0.0008171763525038553,0.008442743056390384,-0.004942066532696468
J01DD,antibiotic,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,0.02459992347248897,-0.004782082221606334,0.015753789246113523,-0.03466326716384681,0.06007040811981987,0.08694314252515625,-0.013081825878663477,0.03904644392620913,-0.03074698508709451,-0.05625896309852439,-0.05598499658109762,-0.03185378991039968,-0.0027074835758849787,0.014625865542454344,0.03750225387268592,-0.008649575409731727,0.01790378645181425,0.016580340744000124,0.010123642731031501,0.004706744989644079,0.011114925719053401,0.011888694355330253,0.014950720353409951,0.04403248277291867,-0.002373480249873633,0.015245265734456412,-0.03364587158976732,-0.06021700446893036,0.003920708903241973,0.01599306261028547,-0.004657187640336184,-0.04506739146403914,0.04189978333395008,0.005565327386867222,0.02525961524161346,0.0022294475477015185,-0.007281643649334698,-0.003358767512358118,0.03713531142444851,0.003874002658492785,-0.00840370564213182,-0.041449958260310615,-0.002032162623925471,0.0389765940968268,-0.016690685692396328,-0.002539891863562349,-0.02614390605681557,0.014885340474816232,-0.0007395488164987987,0.01392570621999324,0.0340923195348245,-0.040221920732955926,0.0062028044721099415,-0.00198155072588143,-0.00017548854647871787,0.028096337021587647,-0.017475466775138192,0.014178822618177711,-0.023906504698882555,-0.04008278190243268,-0.04652563038686956,0.005926918011635571,0.03402274471133837,0.005421765183065579,-0.009767320555664118,0.022217322328679845,-0.016060318094060864,-0.013861787586074443,0.025968526906111546,-0.0013655195856363406,-0.014115323583650747,0.002742117180162592,0.0303692770957222,0.013449844717041073,-0.010384319116380603,0.00891189464108786,-0.018588207936691796,-0.004849851387950195,-0.010759962817605852,-0.004486494573390852,0.004654824347412614,-0.007720863092891283,-0.018574652436551896,-0.006972914393458825,-0.005570988041680916,-0.02154041723902301,-0.008751518958875208,-0.007670508058937757,-0.045398429819333924,0.004703271460873926
J01DD,antibiotic,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,-0.02086424276512947,0.03588721277599172,-0.024512588238769846,-0.06044401812349772,0.0629560175420838,0.03180481309287629,-0.044247983073161,0.0690089787092991,-0.0025544246156362976,-0.05482379558781237,-0.05490657523638609,-0.05777946875100866,0.02862928429711785,0.007274631714195522,0.022395166486033246,0.006307940896619513,0.017593980279579473,0.015300762323230908,0.022308399397344,0.010997613076366725,-0.015640090410099276,-0.0057833471089659555,0.008165840894934374,0.022433398775428163,0.0014323422652271142,0.020303178674798965,-0.03256334549071841,-0.06450293003845761,-0.015912129210991693,-0.008414465855100556,0.006977395596921673,-0.015396375967895459,0.052740983611543085,-0.014321914006800166,0.04075888203706447,-0.0010348742455270794,0.026954055732413846,-0.03452065481429328,0.06458527827166732,0.006814235904626598,-0.015594740442525836,-0.019359288325785415,-0.012347736127072715,0.03657694423856409,-0.008744933851364321,0.0262325169358546,-0.030119851405248522,0.0029176071415378674,0.00019558322502031406,0.00022918870533603086,0.0250755387373762,-0.022072629953741815,-0.0015949302593290526,0.011446955932030323,0.02533784225404338,0.03279666643809636,-0.022638946372902955,0.01719518217683402,-0.017843104619937992,-0.05424374946521094,-0.04107174442404547,-0.004429093379179891,0.04458643685041849,-0.02559935945257912,-0.0225313467800285,0.02994658875517841,-0.013839210261839017,-0.04129569117450819,0.03238290907265633,-0.015834227913537554,0.03234979759835338,-0.002773490452390691,0.022851937009307717,0.023658881536913156,0.0030585275053189726,0.019061406493388833,-0.008101266952956002,-0.0065715372777136755,-0.019735166871663195,-0.005709055599798897,-0.0016897354999525684,0.0052468487702297464,-0.03303530677639846,-0.016004326944882605,0.00014348254938309143,-0.00268913288424575,-0.03191627936676928,-0.0142586987409597,-0.02813035241022298,0.01877496909722999
J01DI,antibiotic,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,0.11606944774451261,-0.1098427569645118,-0.13592947386710058,0.03131175938690339,-0.03872203997301849,0.02156632960354269,0.0169141812955503,0.04127977769779045,-0.014117602857554697,-0.04683525333237864,-0.029180963627725764,0.0016854429706402371,0.007703158029638521,0.04175355967270721,0.0378718205186594,0.018291239587352917,-0.02293521919966973,0.020366671015449325,-0.024094128533407005,0.012403161357973059,-0.00868830614403377,-0.006757959751155891,-0.03535602944041378,-0.0034487116569347845,0.027435600879905542,0.03217912788784828,-0.0345214773183435,0.010443667673665696,0.02282623909546598,-0.033757116755264924,-0.027317460890702805,-0.021532896761721355,1.0742896337720409e-05,0.0026408937075894133,-0.01152884906161622,-0.03691345398187145,0.004914341638856842,0.006558232297644128,0.04172987959797811,0.01844565191984962,-0.0028773876080909824,-0.040339071759662726,-0.004485695689323945,0.02212724417737181,-0.013923122371670312,0.009699896790090631,0.014374213532122405,0.017675389045297165,0.011092988698885104,0.015975609334136866,-0.006661838608780339,-0.026760526084961066,0.014682523435031992,-0.0037989894390958226,-0.024218652929376985,0.00391927743307789,-0.023975286094199348,-0.03432572601089376,-0.013593191568974218,-0.018994475034296684,-0.001387538086706691,-0.016033260720438532,-0.007808748452020488,0.0030787346530653896,-0.00044225126357041143,-0.025441839323490298,-0.00812422128421177,0.003247009970756923,0.012086553984267327,0.009281906835913192,0.014700214742182645,0.0056937608241659846,0.042322194998887085,-0.009897274951143098,0.009622327812581035,-0.0036888484334242737,-0.015483793183369642,-0.003982429215670595,-0.028262061028479217,0.02289637628977148,-0.0014698666034262623,0.018650668212244127,-0.01815206205366543,0.022340152046676793,-0.0006912049646933503,-0.03605093600509876,0.015873817386653985,0.02121242674959295,-0.03755710488774425,-0.007085407230675023
