compound_id,Canonical_SMILES,pPotency,Bacteria
145975108,Cc1nc(N)cc(OC2CCN(C(=O)c3ccc(S(=O)(=O)F)cc3)CC2)n1,4.0,BacillusAnthracis
145975991,Nc1ncnc2c1ncn2CCOC(=O)c1ccc(S(=O)(=O)F)cc1,4.0,BacillusAnthracis
145977396,Cc1nc(N)c2ccn(C3CCN(C(=O)c4ccc(S(=O)(=O)F)cc4)CC3)c2n1,4.0,BacillusAnthracis
145977577,Nc1cc(OCc2ccc(S(=O)(=O)F)cc2)ccn1,4.0655015487564325,BacillusAnthracis
145978141,Nc1cc(OCCCNCc2ccc(S(=O)(=O)F)cc2)ccn1,4.0,BacillusAnthracis
145978254,Cc1nc(N)c2cnn(CCCNC(=O)c3ccc(S(=O)(=O)F)cc3)c2n1,4.0,BacillusAnthracis
145978321,Cc1nc(N)cc(OCCNC(=O)c2ccc(S(=O)(=O)F)cc2)n1,4.0,BacillusAnthracis
145978739,Cc1cc(OC2CCN(Cc3ccc(S(=O)(=O)F)cc3)CC2)cc(N)n1,4.0,BacillusAnthracis
145964588,Cc1nc(N)c2cnn(C3CCN(Cc4ccc(S(=O)(=O)F)cc4)CC3)c2n1,7.221848749616356,BacillusAnthracis
145968929,Cc1nc(N)c2cnn(C3CCN(C(=O)c4ccc(S(=O)(=O)F)cc4)CC3)c2n1,6.980468315468745,BacillusAnthracis
145968930,Nc1ncnc2c1ccn2C1CCN(C(=O)c2ccc(S(=O)(=O)F)cc2)CC1,7.920818753952375,BacillusAnthracis
145973096,Nc1ncnc2c1cnn2C1CCN(C(=O)c2ccc(S(=O)(=O)F)cc2)CC1,7.625251653989896,BacillusAnthracis
145975108,Cc1nc(N)cc(OC2CCN(C(=O)c3ccc(S(=O)(=O)F)cc3)CC2)n1,7.498940737782249,BacillusAnthracis
145964548,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.012780770091995,BacillusAnthracis
145966256,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,5.0,BacillusAnthracis
145966625,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.012780770091995,BacillusAnthracis
16198696,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.391473966422806,BacillusAnthracis
145976619,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,5.921543181946707,BacillusAnthracis
145964548,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.024108863598207,BacillusAnthracis
145966625,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CS)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.024108863598207,BacillusAnthracis
16198696,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,6.419075024324381,BacillusAnthracis
145976619,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,5.930701987884471,BacillusAnthracis
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,6.0,BacillusAnthracis
46700805,CCCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
193582,CCN(CC)C(=S)SSC,5.3979400086720375,BacillusAnthracis
145968618,CCCCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
145969447,CCCCCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
19838565,CCN(CC)C(=S)SSCc1ccccc1,5.3979400086720375,BacillusAnthracis
145970412,CCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
145989273,CCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
46700805,CCCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
193582,CCN(CC)C(=S)SSC,5.3979400086720375,BacillusAnthracis
145968618,CCCCCCCSSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
145969447,CCCCCCCCSSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
19838565,CCN(CC)C(=S)SSCc1ccccc1,5.3979400086720375,BacillusAnthracis
145970412,CCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
145989273,CCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,6.0,BacillusAnthracis
46700805,CCCCCCSSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
193582,CCN(CC)C(=S)SSC,5.698970004336019,BacillusAnthracis
145968618,CCCCCCCSSC(=S)N(CC)CC,6.0,BacillusAnthracis
145969447,CCCCCCCCSSC(=S)N(CC)CC,6.0,BacillusAnthracis
19838565,CCN(CC)C(=S)SSCc1ccccc1,5.698970004336019,BacillusAnthracis
145970412,CCCCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
145989273,CCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
46700805,CCCCCCSSC(=S)N(CC)CC,5.096910013008056,BacillusAnthracis
193582,CCN(CC)C(=S)SSC,5.3979400086720375,BacillusAnthracis
145968618,CCCCCCCSSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
145969447,CCCCCCCCSSC(=S)N(CC)CC,5.698970004336019,BacillusAnthracis
19838565,CCN(CC)C(=S)SSCc1ccccc1,5.3979400086720375,BacillusAnthracis
145970412,CCCCCSSC(=S)N(CC)CC,5.096910013008056,BacillusAnthracis
145989273,CCCSSC(=S)N(CC)CC,5.3979400086720375,BacillusAnthracis
44463966,Nc1ncnc2c1ncn2[C@@H]1O[C@H](Cn2cc(CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)[C@@H](O)[C@H]1O,3.785156151952302,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,5.096910013008056,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.903089986991944,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.494850021680094,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.096910013008056,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.698970004336019,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.903089986991944,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.3010299956639813,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.903089986991944,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,3.6020599913279625,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.096910013008056,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.903089986991944,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.0,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.0,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.1938200260161125,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.795880017344075,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.494850021680094,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.0,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.1938200260161125,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.494850021680094,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.0,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,3.0,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,3.6020599913279625,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.1938200260161125,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.795880017344075,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.6020599913279625,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,4.1938200260161125,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
135337991,C[C@@H]1CC(O)CCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.1938200260161125,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.795880017344075,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.096910013008056,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.494850021680094,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.698970004336019,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.494850021680094,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.3979400086720375,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.795880017344075,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.698970004336019,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.795880017344075,BacillusAnthracis
145981428,O=C(O)CCOC(=O)O[C@H]1CCCCCCCCC[C@@H](CO)OC(=O)/C=C/[C@H]1O,3.6020599913279625,BacillusAnthracis
145987305,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](OC(=O)OCCC(=O)O)CCCCCCCC[C@@H]1O,3.903089986991944,BacillusAnthracis
145987442,C[C@@H]1CCCCCCCCC[C@H](OC(=O)OCCC(=O)O)[C@H](O)/C=C/C(=O)O1,3.6020599913279625,BacillusAnthracis
132967550,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.795880017344075,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,5.698970004336019,BacillusAnthracis
11143436,C[C@@H]1CCCCCCCCC[C@H](OC(=O)CCC(=O)O)C(=O)/C=C/C(=O)O1,4.301029995663981,BacillusAnthracis
132967551,C[C@H]1OC(=O)/C=C/C(=O)[C@@H](OC(=O)CCC(=O)O)CCCCCCCC[C@@H]1O,5.0,BacillusAnthracis
132967554,C[C@H]1OC(=O)/C=C/[C@@H](O)[C@@H](O)CCCCCCCC[C@@H]1O,3.823908740944319,BacillusAnthracis
132967549,C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1,4.0,BacillusAnthracis
137631861,CC(C)C[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N3)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,6.688246138944246,BacillusAnthracis
137633040,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,6.581698708680254,BacillusAnthracis
137635814,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,6.705533773838408,BacillusAnthracis
137638628,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N3)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N2,7.080921907623926,BacillusAnthracis
16130642,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,6.437707135543525,BacillusAnthracis
