drugName,Canonical_SMILES,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
Ciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,6.740000000000001,0.2999999999999998,6.152000000000001,7.328000000000001,331.34700000000004,1.5833,4,2,4.0,0.8932298763507216,0,74.57,0,0,0,0.53307486,0.46846637,0.8467957,0.015062556,0.012601471,0.07342901,0.009488304,0.0337063,0.02568225,0.12995167,0.002587508,0.18548366,0.31041422,0.7824693,0.7576048,0.034957223,0.09463592,0.029404532,0.004383563,0.012306505,0.13227506,0.003824301,0.075984314,0.008596496,0.037662663,0.017003987,0.0028850762,0.0037585087,0.043503992,0.37624937,0.090573,-5.2444944,-6.810727,-13.121701,3.6790314,-16.359726,2.4301326,-1.1607056,57.50141,-3.1275537,-1.3554261,49.42003514938489,39.015817223198596,48.55887521968366,61.37082601054482,63.44463971880493,98.73462214411249,22.601054481546576,49.5079086115993,47.59226713532514,25.869947275922673,37.188049209138846,81.37082601054482,30.544815465729354,62.425307557117755,34.55184534270651,19.226713532513184,28.892794376098422,30.755711775043938,24.463971880492092,39.26186291739895,19.472759226713535,24.007029876977153,55.149384885764505,80.14059753954307,71.07205623901582,21.265377855887525,77.78558875219684,90.43936731107206,55.18453427065027,28.365553602811953,41.40597539543058,69.98242530755712,40.597539543058,15.85237258347979,31.880492091388405,20.738137082601057,61.61687170474517,19.086115992970125,25.483304042179263,57.71528998242531,30.896309314586997,30.333919156414765,33.708260105448154,10.790861159929703,12.688927943760985,28.717047451669597,27.768014059753956,49.068541300527244,15.817223198594027,33.88400702987698,49.84182776801406,22.987697715289986
Doxycycline,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,6.57,0.30000000000000027,5.981999999999999,7.158000000000001,444.44000000000017,-0.3475999999999985,9,6,3.0,0.33221748790379735,6,181.62,0,1,0,0.3318624,0.17241524,0.8684403,0.0035957948,0.00880785,0.038877882,0.006830576,0.00985096,0.0028205826,0.21739142,0.0035887943,0.02693839,0.21502337,0.8392172,0.83021575,0.009688842,0.06672183,0.02664819,0.0034833408,0.009992497,0.085008815,0.0017602649,0.058068007,0.008381347,0.016006237,0.013502421,0.0005080961,0.009571943,0.029355843,0.20476691,0.10277405,-5.9902716,6.740926,15.772716,7.1509843,-24.19245,2.3465602,-0.1044992,59.036194,-2.7099288,1.6413734,74.60456942003516,18.840070298769774,88.08435852372584,93.69068541300528,20.0,24.323374340949037,88.10193321616873,90.15817223198594,47.59226713532514,66.52021089630932,37.188049209138846,63.47978910369069,11.95079086115993,68.18980667838314,22.24956063268893,14.094903339191566,18.875219683655537,26.39718804920914,12.79437609841828,8.822495606326891,28.822495606326893,26.748681898066785,11.56414762741652,71.66959578207381,75.71177504393674,23.550087873462218,46.57293497363796,84.78031634446398,53.53251318101934,25.20210896309315,35.606326889279444,47.94376098418278,25.940246045694202,14.446397188049211,31.739894551845346,7.275922671353252,57.29349736379614,6.256590509666081,35.430579964850615,50.4042179261863,11.880492091388401,31.845342706502638,14.200351493848858,21.86291739894552,40.07029876977153,34.833040421792624,10.158172231985942,43.690685413005276,28.927943760984185,35.430579964850615,57.25834797891037,52.5834797891037
