SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CCCCCCC1=CC(=CCN(C)C(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCNC(=[NH2+])NCC=C1C=CC(=O)O1,False,C12H20N3O2+,238.155,17
CCCCNC(=[NH2+])NCC=C1C=C(C)C(=O)O1,False,C12H20N3O2+,238.155,17
CCCNC(=[NH2+])NCC=C1C=C(CC)C(=O)O1,False,C12H20N3O2+,238.155,17
CCCC1=CC(=CCNC(=[NH2+])NCC)OC1=O,False,C12H20N3O2+,238.155,17
CCCCc1cc2oc1=[N+]=C(NC)NCC=2,False,C12H18N3O+,220.1444,16
CCCCC1=CC(=CCNC(=[NH2+])N(C)C)OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CC(C)NC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=C(C)CNC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)C1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCC(C)CC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CNC(=[NH2+])NCC=C1C=C(CCC(C)C)C(=O)O1,False,C13H22N3O2+,252.1707,18
CCCCCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CCN(C(=[NH2+])NC)C(C)=O)OC1=O,False,C14H22N3O3+,280.1656,20
CCCCC1=CC(=CCN(C(=[NH2+])NC)C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CCCCC1=CC(=CC(O)NC(=[NH2+])NC)OC1=O,False,C12H20N3O3+,254.1499,18
CCCCC1=CC(=C(O)CNC(=[NH2+])NC)OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(O)C1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C12H20N3O3+,254.1499,18
CCC(O)CC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C12H20N3O3+,254.1499,18
CNC(=[NH2+])NCC=C1C=C(CCC(C)O)C(=O)O1,False,C12H20N3O3+,254.1499,18
CNC(=[NH2+])NCC=C1C=C(CCCCO)C(=O)O1,False,C12H20N3O3+,254.1499,18
CCCCC1=CC2(OC1=O)OC2CNC(=[NH2+])NC,False,C12H20N3O3+,254.1499,18
CCCCC1=CC(O)(CCNC(=[NH2+])NC)OC1=O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=CC(O)NC(=[NH2+])NC)OC1O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=C(O)CNC(=[NH2+])NC)OC1O,False,C12H22N3O3+,256.1656,18
CCCC(O)C1=CC(=CCNC(=[NH2+])NC)OC1O,False,C12H22N3O3+,256.1656,18
CCC(O)CC1=CC(=CCNC(=[NH2+])NC)OC1O,False,C12H22N3O3+,256.1656,18
CNC(=[NH2+])NCC=C1C=C(CCC(C)O)C(O)O1,False,C12H22N3O3+,256.1656,18
CNC(=[NH2+])NCC=C1C=C(CCCCO)C(O)O1,False,C12H22N3O3+,256.1656,18
CCCCC(=CC(=O)CCNC(=[NH2+])NC)C(=O)O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=CCNC(=O)NC)OC1=O,False,C12H18N2O3,238.1317,17
CNC(=[NH2+])NCC=C1C=C(C)C(=O)O1,False,C9H14N3O2+,196.1081,14
CCCCNC(=[NH2+])NCC=C1C=C(CCCC)C(=O)O1,False,C15H26N3O2+,280.202,20
CCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C10H16N3O2+,210.1237,15
CCCCC1=CC(=CCNC(=[NH2+])NCCC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C11H18N3O2+,224.1394,16
CCCCC1=CC(=CCNC(=[NH2+])NCC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=CC(CCC)NC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=CC(=CC(CC)NC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=CC(=C(CCC)CNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=CC(=C(CC)CNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=C(CCC)C(=CCNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=C(CC)C(=CCNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=C(C)C(=CCNC(=[NH2+])NC)OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(CCC)C1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCCC(CC)C1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CC)CC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCC(CC)CC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)CCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCC(C)CCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCCCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C15H26N3O2+,280.202,20
CCCCCCC1=CC(=CCNC(=[NH2+])NC)OC1=O,False,C14H24N3O2+,266.1863,19
C=C1C=C(CCCCCCNC(N)=[NH2+])C(=O)O1,False,C12H20N3O2+,238.155,17
CC(C)CCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCCC1=CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H22N3O3+,280.1656,20
CCCCCC1=CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CC(O)CCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
NC(=[NH2+])NCC=C1C=C(CCCCCO)C(=O)O1,False,C12H20N3O3+,254.1499,18
CCC(O)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(O)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCC(O)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCCC1=CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCCC1=CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCCC1=CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCCC1=CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(O)CCCC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
NC(=[NH2+])NCC=C1C=C(CCCCCO)C(O)O1,False,C12H22N3O3+,256.1656,18
CCC(O)CCC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(O)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCC(O)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCCC1=CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCCC1=CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCCC(=CC(=O)CCNC(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CCCCCC1=CC(=CCNC(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
CCCCCC1=CC(=CC=O)OC1=O,False,C11H14O3,194.0943,14
CCC(C)CCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)CCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC(C)CCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCCCCCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCCCCCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC(CC)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CC)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC(CC)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCC(CCC)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC(CCC)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCCC(CC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC(CCC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC(CCCC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCCCC1=C(CC)C(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCC1=C(CCC)C(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCC1=C(CCCC)C(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCCCC1=CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCC1=CC(=C(CCC)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCC1=CC(=C(CCCC)CNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCCCCC1=CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCC1=CC(=CC(CCC)NC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCC1=CC(=CC(CCCC)NC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CC(C)(C)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CC(C)C(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CC(C)CC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CC(CNC(N)=[NH2+])=C1C=C(CCC(C)C)C(=O)O1,False,C13H22N3O2+,252.1707,18
CC(C)CCC1=CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CC(=O)N(CC=C1C=C(CCC(C)C)C(=O)O1)C(N)=[NH2+],False,C14H22N3O3+,280.1656,20
CC(C)CCC1=CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CC(C)(O)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(CO)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(C)C(O)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(C)CC(O)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(C)CCC1=CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(C)CCC1=CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(C)CCC1=CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CC(C)CCC1=CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(C)(O)CCC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(CO)CCC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(C)C(O)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(C)CC(O)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(C)CCC1=CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(C)CCC1=CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(C)CCC(=CC(=O)CCNC(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CC(C)CCC1=CC(=CCNC(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
CC(C)CCC1=CC(=CC=O)OC1=O,False,C11H14O3,194.0943,14
CC(C)C(C)(C)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CC(C)CC(C)(C)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CC(C)CC(C)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CC(C)CCC(C)CCC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CC(C)C(CC1=CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C15H26N3O2+,280.202,20
CC(C)CC(CC1=CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C16H28N3O2+,294.2176,21
CC(C)CC(C1=CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C15H26N3O2+,280.202,20
CC(C)CC(CC(C)C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CC1=C(CCC(C)C)C(=O)OC1=CCNC(N)=[NH2+],False,C13H22N3O2+,252.1707,18
CC(C)CCC1=C(C(C)C)C(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CC(C)CCC1=C(CC(C)C)C(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CC(C)CCC1=CC(=C(CNC(N)=[NH2+])C(C)C)OC1=O,False,C15H26N3O2+,280.202,20
CC(C)CCC1=CC(=C(CNC(N)=[NH2+])CC(C)C)OC1=O,False,C16H28N3O2+,294.2176,21
CC(C)CCC1=CC(=CC(NC(N)=[NH2+])C(C)C)OC1=O,False,C15H26N3O2+,280.202,20
CC(C)CCC1=CC(=CC(CC(C)C)NC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
C=C1C=C(CC(CC)CCNC(N)=[NH2+])C(=O)O1,False,C12H20N3O2+,238.155,17
CCC(C)(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCC(C)CC1=CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H22N3O3+,280.1656,20
CCC(C)CC1=CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CCC(C)(O)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(CO)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(O)C(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(C)C(O)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(CCO)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(C)CC1=CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(C)CC1=CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(C)CC1=CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCC(C)CC1=CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(C)(O)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(CO)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(O)C(C)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(C)C(O)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(CCO)CC1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(C)CC1=CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(C)CC1=CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(C)CC(=CC(=O)CCNC(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CCC(C)CC1=CC(=CCNC(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
CCC(C)CC1=CC(=CC=O)OC1=O,False,C11H14O3,194.0943,14
CCC(C)(CC)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCC(C)C(C)(CC)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC(C)CC(CC)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC(C)C(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCC(C)C(C)C(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC(C)C(CC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCC(C)C(C1=CC(=CCNC(N)=[NH2+])OC1=O)C(C)CC,False,C16H28N3O2+,294.2176,21
CCCCC(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCC(C)CCC(C)CC1=CC(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC1=C(CC(C)CC)C(=O)OC1=CCNC(N)=[NH2+],False,C14H24N3O2+,266.1863,19
CCC(C)CC1=C(C(C)CC)C(=CCNC(N)=[NH2+])OC1=O,False,C16H28N3O2+,294.2176,21
CCC(CNC(N)=[NH2+])=C1C=C(CC(C)CC)C(=O)O1,False,C14H24N3O2+,266.1863,19
CCC(C)CC1=CC(=C(CNC(N)=[NH2+])C(C)CC)OC1=O,False,C16H28N3O2+,294.2176,21
CCC(C)CC1=CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCC(C)CC1=CC(=CC(NC(N)=[NH2+])C(C)CC)OC1=O,False,C16H28N3O2+,294.2176,21
C=C1C=C(C(CCC)CCNC(N)=[NH2+])C(=O)O1,False,C12H20N3O2+,238.155,17
CCCC(C)(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)C1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)C1=CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC(C)C1=CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H22N3O3+,280.1656,20
CCCC(C)C1=CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CCCC(C)(O)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(CO)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(O)C(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(O)CC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(CCCO)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(C)C1=CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(C)C1=CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(C)C1=CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCC(C)C1=CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(C)(O)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(CO)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(O)C(C)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(O)CC(C)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(CCCO)C1=CC(=CCNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(C)C1=CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(C)C1=CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(C)C(=CC(=O)CCNC(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CCCC(C)C1=CC(=CCNC(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
CCCC(C)C1=CC(=CC=O)OC1=O,False,C11H14O3,194.0943,14
CCCC(C)(CCC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCC(C)(CC)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CC)C(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(CC)C(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)CC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(C)CC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)C1=C(C)C(=CCNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCC1=C(C(C)CCC)C(=O)OC1=CCNC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCC(C)C1=C(CC)C(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCCC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CNC(N)=[NH2+])=C1C=C(C(C)CCC)C(=O)O1,False,C15H26N3O2+,280.202,20
CCCC(C)C1=CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C=C1C=C(C(C)CCC)C(=O)O1)NC(N)=[NH2+],False,C15H26N3O2+,280.202,20
CCCC(C)C1=CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=CC(=CCCNC(N)=[NH2+])OC1=O,False,C12H20N3O2+,238.155,17
CC=C1C=C(CCCCCNC(N)=[NH2+])C(=O)O1,False,C12H20N3O2+,238.155,17
CCCCC1=CC(C(C)CNC(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CCCCC1=CC(=C(C)C(C)NC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=CC(=C(C)CN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H22N3O3+,280.1656,20
CCCCC1=CC(=C(C)CN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H21N4O3+,281.1608,20
CCCCC1=CC(=C(CO)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCCC1=CC(=C(C)C(O)NC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCCC(O)C1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CCC(O)CC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(CNC(N)=[NH2+])=C1C=C(CCC(C)O)C(=O)O1,False,C12H20N3O3+,254.1499,18
CC(CNC(N)=[NH2+])=C1C=C(CCCCO)C(=O)O1,False,C12H20N3O3+,254.1499,18
CCCCC1=CC2(OC1=O)OC2(C)CNC(N)=[NH2+],False,C12H20N3O3+,254.1499,18
CCCCC1=CC(O)(C(C)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=C(CO)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=C(C)C(O)NC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCCC(O)C1=CC(=C(C)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CCC(O)CC1=CC(=C(C)CNC(N)=[NH2+])OC1O,False,C12H22N3O3+,256.1656,18
CC(CNC(N)=[NH2+])=C1C=C(CCC(C)O)C(O)O1,False,C12H22N3O3+,256.1656,18
CC(CNC(N)=[NH2+])=C1C=C(CCCCO)C(O)O1,False,C12H22N3O3+,256.1656,18
CCCCC(=CC(=O)C(C)CNC(N)=[NH2+])C(=O)O,False,C12H22N3O3+,256.1656,18
CCCCC1=CC(=C(C)CNC(N)=O)OC1=O,False,C12H18N2O3,238.1317,17
CCCCC1=CC(=C(C)C=O)OC1=O,False,C11H14O3,194.0943,14
CCCCC1=CC(=C(C)CN(C(N)=[NH2+])C(N)=[NH2+])OC1=O,False,C13H23N5O2+2,281.1841,20
CCCCC1=CC(=C(C)CN)OC1=O,False,C11H17NO2,195.1259,14
CCCCC1=CC(=C(C)C(CCC)NC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=CC(=C(C)C(CC)NC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCC1=C(C)C(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H22N3O2+,252.1707,18
CCCCC1=C(CCC)C(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCC1=C(CC)C(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CCC)C1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCC(CC)C1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(CC)CC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(CC)CC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCC(C)CCC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCC(C)CCC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
CCCCCCCC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H26N3O2+,280.202,20
CCCCCCC1=CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H24N3O2+,266.1863,19
