reactants,products,reactionString,ruleName
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C1OC(=CC2CCCC2)[C@@H](O)[C@H]1O,CC(=O)O[C@@H]1C(=CC2CCCC2)OC(=O)[C@@H]1O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C1OC(=CC2CCCC2)[C@@H](O)[C@H]1O >> CC(=O)O[C@@H]1C(=CC2CCCC2)OC(=O)[C@@H]1O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_19
O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O,O=C1OC(=CC2CCCC2)[C@@](O)(CO)[C@H]1O,O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O >> O=C1OC(=CC2CCCC2)[C@@](O)(CO)[C@H]1O,rule0028_50
O.O=C1OC(=CC2CCCC2)[C@@H](O)[C@H]1O,O=C(O)[C@H](O)[C@H](O)C(O)=CC1CCCC1,O.O=C1OC(=CC2CCCC2)[C@@H](O)[C@H]1O >> O=C(O)[C@H](O)[C@H](O)C(O)=CC1CCCC1,rule0035_7
N.O=C1OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@@H](O)[C@H]1O,NC(=O)[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O.O,N.O=C1OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@@H](O)[C@H]1O >> NC(=O)[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O.O,rule0055_2
O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O,O=C1OC(=C(CO)C2CCCC2)[C@@H](O)[C@H]1O,O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O >> O=C1OC(=C(CO)C2CCCC2)[C@@H](O)[C@H]1O,rule0028_50
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,rule0002_154
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@@H](O)[C@H]1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@@H](O)[C@H]1O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,rule0025_41
NC(=O)[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,NC(O)[C@@H]1CCC2O[C@@H]3C(=C[C@H]21)OC(=O)[C@@H]3O,NC(=O)[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O >> NC(O)[C@@H]1CCC2O[C@@H]3C(=C[C@H]21)OC(=O)[C@@H]3O,rule0169_1
O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,O=C1OC2=C[C@@H]3C(CC[C@H]3CO)O[C@H]2[C@H]1O,O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O >> O=C1OC2=C[C@@H]3C(CC[C@H]3CO)O[C@H]2[C@H]1O,rule0169_1
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H]1CCC[C@H]1C=C1OC(=O)[C@H](O)[C@@H]1O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@@H]2CCC[C@H]2CO)[C@@H](O)[C@H]1O,rule0003_177
