reactants,products,reactionString,ruleName
CC[C@]1(C(N)O)C=C2OC(=O)[C@H](O)[C@H]2O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@]1(C(N)=O)C=C2OC(=O)[C@H](O)[C@H]2O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,CC[C@]1(C(N)O)C=C2OC(=O)[C@H](O)[C@H]2O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@]1(C(N)=O)C=C2OC(=O)[C@H](O)[C@H]2O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,rule0073_5
NC(=O)CCCC=C1OC(=O)[C@H](O)[C@H]1O.OO,NC(O)CCCC=C1OC(=O)[C@H](O)[C@H]1O.O=O,NC(=O)CCCC=C1OC(=O)[C@H](O)[C@H]1O.OO >> NC(O)CCCC=C1OC(=O)[C@H](O)[C@H]1O.O=O,rule0078_14
N.NC(=O)O,NC(N)=O.O,N.NC(=O)O >> NC(N)=O.O,rule0055_2
CC(CC=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O,CC(=C1OC(=O)[C@H](O)[C@H]1O)C(C)C(N)=O,CC(CC=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O >> CC(=C1OC(=O)[C@H](O)[C@H]1O)C(C)C(N)=O,rule0028_51
C#N.C=C1OC(=O)[C@](O)([C@@H](CC)C(N)=O)[C@H]1O,C=C1OC(=O)[C@](O)([C@@H](CC)C(N)(O)C#N)[C@H]1O,C#N.C=C1OC(=O)[C@](O)([C@@H](CC)C(N)=O)[C@H]1O >> C=C1OC(=O)[C@](O)([C@@H](CC)C(N)(O)C#N)[C@H]1O,rule0393_6
CCC(C)[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O,CC(CC=C1OC(=O)[C@H](O)[C@H]1O)CCC(N)=O,CCC(C)[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O >> CC(CC=C1OC(=O)[C@H](O)[C@H]1O)CCC(N)=O,rule0028_51
C[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O.O,CCC=C1OC(=O)[C@H](O)[C@H]1O.NC(=O)O,C[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O.O >> CCC=C1OC(=O)[C@H](O)[C@H]1O.NC(=O)O,rule0085_2
CC[C@]1(C(N)O)C=C2OC(=O)[C@H](O)[C@H]2O1,C[C@]1(C(N)O)C=C2OC(=O)[C@@](C)(O)[C@H]2O1,CC[C@]1(C(N)O)C=C2OC(=O)[C@H](O)[C@H]2O1 >> C[C@]1(C(N)O)C=C2OC(=O)[C@@](C)(O)[C@H]2O1,rule0028_51
C[C@H](C=C1OC(=O)[C@H](O)[C@]1(C)O)C(N)=O,C[C@@]12OC[C@@H](C(N)O)C=C1OC(=O)[C@@H]2O,C[C@H](C=C1OC(=O)[C@H](O)[C@]1(C)O)C(N)=O >> C[C@@]12OC[C@@H](C(N)O)C=C1OC(=O)[C@@H]2O,rule0169_1
CCC[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O,CCC[C@H](C=C1OC(=O)[C@]2(O)O[C@@H]12)C(N)O,CCC[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O >> CCC[C@H](C=C1OC(=O)[C@]2(O)O[C@@H]12)C(N)O,rule0169_1
