reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CC=C1C[C@H](CCCC)C(=O)O1.O=C=O,CC=C1C[C@H](CCC(C)C(=O)O)C(=O)O1,CC=C1C[C@H](CCCC)C(=O)O1.O=C=O >> CC=C1C[C@H](CCC(C)C(=O)O)C(=O)O1,rule0023_17,CC=C1C[C@H](CCCC)C(=O)O1.O=C=O>>CC=C1C[C@H](CCC(C)C(=O)O)C(=O)O1,0.038138196,0,0.0015767058,0,0.0010614748,0,0.011382616,0
CC=C1C[C@H](CCCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC=C1C[C@H](CCCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,CC=C1C[C@H](CCCC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.37685707,0,0.031879365,0,0.01998986,0,0.15979801,0
CC=C1C[C@H](CCCC)C(=O)O1,C=C1OC(=O)[C@@H](CCCC)C1C,CC=C1C[C@H](CCCC)C(=O)O1 >> C=C1OC(=O)[C@@H](CCCC)C1C,rule0028_51,CC=C1C[C@H](CCCC)C(=O)O1>>C=C1OC(=O)[C@@H](CCCC)C1C,0.15253559,0,0.03435176,0,0.14666168,0,0.1944142,0
CC=C1C[C@H](CCCC)C(=O)O1.O,CCCC[C@H]1CC(O)(CC)OC1=O,CC=C1C[C@H](CCCC)C(=O)O1.O >> CCCC[C@H]1CC(O)(CC)OC1=O,rule0020_19,CC=C1C[C@H](CCCC)C(=O)O1.O>>CCCC[C@H]1CC(O)(CC)OC1=O,0.01702984,0,0.020138158,0,0.061315708,0,0.005092998,0
CC=C1C[C@H](CCCC)C(=O)O1.O=C=O,CCCC[C@H]1CC(=C(C)C(=O)O)OC1=O,CC=C1C[C@H](CCCC)C(=O)O1.O=C=O >> CCCC[C@H]1CC(=C(C)C(=O)O)OC1=O,rule0023_20,CC=C1C[C@H](CCCC)C(=O)O1.O=C=O>>CCCC[C@H]1CC(=C(C)C(=O)O)OC1=O,0.0015464327,0,0.0010448353,0,0.00086987123,0,0.05125543,0
O=C=O.Oc1ccccc1,O=C(O)c1ccc(O)cc1,O=C=O.Oc1ccccc1 >> O=C(O)c1ccc(O)cc1,rule0023_09,O=C=O.Oc1ccccc1>>O=C(O)c1ccc(O)cc1,0.0065451288,0,0.0040108534,0,0.013098784,0,0.018593771,0
CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1,CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1 >> CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,rule0110_5,CC(C)=CCOP(=O)(O)OP(=O)(O)O.Oc1ccccc1>>CC(C)=CCc1ccc(O)cc1.O=P(O)(O)OP(=O)(O)O,0.59585184,1,0.572647,1,0.71964574,1,0.24882771,0
CC=C1C[C@H](CCCC)C(=O)O1.O,CCCC[C@H]1CC(=CCO)OC1O,CC=C1C[C@H](CCCC)C(=O)O1.O >> CCCC[C@H]1CC(=CCO)OC1O,rule0070_6,CC=C1C[C@H](CCCC)C(=O)O1.O>>CCCC[C@H]1CC(=CCO)OC1O,0.0024090516,0,0.051024325,0,0.07881258,0,0.282031,0
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1 >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,rule0187_1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O.Oc1ccccc1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)c1ccccc1.O=O,5.0635204e-05,0,0.00020367074,0,0.0019701761,0,1.7870121e-05,0
CC=C1C[C@H](CCCC)C(=O)O1,CCCCC=C1C[C@H](C)C(=O)O1,CC=C1C[C@H](CCCC)C(=O)O1 >> CCCCC=C1C[C@H](C)C(=O)O1,rule0028_51,CC=C1C[C@H](CCCC)C(=O)O1>>CCCCC=C1C[C@H](C)C(=O)O1,0.53301805,0,0.111128494,0,0.44317722,0,0.16929024,0
