reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
O=C1OC(=C[C@H]2CCCC2C(=O)O)C=C1O,O=C1OC(=C[C@H]2C3CCC2C(O)O3)C=C1O,O=C1OC(=C[C@H]2CCCC2C(=O)O)C=C1O >> O=C1OC(=C[C@H]2C3CCC2C(O)O3)C=C1O,rule0169_1,O=C1OC(=C[C@H]2CCCC2C(=O)O)C=C1O>>O=C1OC(=C[C@H]2C3CCC2C(O)O3)C=C1O,0.0005749204,0,0.092905104,0,0.118377134,0,0.30058342,0
O=C1OC2=C[C@@H]3C(CC[C@H]3C(O)O)OC1=C2,O=C1OC2=C[C@H]3CCCC3(C(O)O)OC1=C2,O=C1OC2=C[C@@H]3C(CC[C@H]3C(O)O)OC1=C2 >> O=C1OC2=C[C@H]3CCCC3(C(O)O)OC1=C2,rule0028_50,O=C1OC2=C[C@@H]3C(CC[C@H]3C(O)O)OC1=C2>>O=C1OC2=C[C@H]3CCCC3(C(O)O)OC1=C2,0.0027863267,0,0.006204437,0,0.04354589,0,0.003937845,0
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O.O=O,rule0072_6,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O.O=O,3.7545103e-06,0,1.2551108e-06,0,3.4697066e-05,0,7.335984e-05,0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O,rule0003_177,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C1OC(=C[C@H]2CCC(C(O)O)C2)C=C1O,0.035353776,0,0.11666656,0,0.12702502,0,0.10958128,0
O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O,O=C1OC(=C[C@]23CCC(C2)C(O)O3)C=C1O,O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O >> O=C1OC(=C[C@]23CCC(C2)C(O)O3)C=C1O,rule0169_1,O=C1OC(=C[C@H]2CCC(C(=O)O)C2)C=C1O>>O=C1OC(=C[C@]23CCC(C2)C(O)O3)C=C1O,0.00018884805,0,0.01863033,0,0.031046305,0,0.011856059,0
COC(=O)[C@@H]1CCC[C@H]1C=C1C=C(O)C(=O)O1,COC(O)[C@@H]1CCC[C@H]1c1oc2cc1OC2=O,COC(=O)[C@@H]1CCC[C@H]1C=C1C=C(O)C(=O)O1 >> COC(O)[C@@H]1CCC[C@H]1c1oc2cc1OC2=O,rule0169_1,COC(=O)[C@@H]1CCC[C@H]1C=C1C=C(O)C(=O)O1>>COC(O)[C@@H]1CCC[C@H]1c1oc2cc1OC2=O,0.16996685,0,0.1586736,0,0.43631637,0,0.008524677,0
COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COC1=CC(=C[C@@H]2CCC[C@H]2C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> COC1=CC(=C[C@@H]2CCC[C@H]2C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_62,COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>COC1=CC(=C[C@@H]2CCC[C@H]2C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,0.00019835038,0,1.8259361e-07,0,4.669361e-06,0,0.0009635909,0
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC2=C[C@]3(CCC[C@H]3C(O)O)OC1=C2,COC(O)[C@@H]1CCC[C@]12C=C1C=C(O2)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC2=C[C@]3(CCC[C@H]3C(O)O)OC1=C2 >> COC(O)[C@@H]1CCC[C@]12C=C1C=C(O2)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_50,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC2=C[C@]3(CCC[C@H]3C(O)O)OC1=C2>>COC(O)[C@@H]1CCC[C@]12C=C1C=C(O2)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.060885746,0,0.9764925,1,0.05095214,0,0.42041987,0
C#N.O=C(O)C1=C(O)C(=O)OC1=CC1CCCC1,N#CC(O)(O)C1=C(O)C(=O)OC1=CC1CCCC1,C#N.O=C(O)C1=C(O)C(=O)OC1=CC1CCCC1 >> N#CC(O)(O)C1=C(O)C(=O)OC1=CC1CCCC1,rule0393_8,C#N.O=C(O)C1=C(O)C(=O)OC1=CC1CCCC1>>N#CC(O)(O)C1=C(O)C(=O)OC1=CC1CCCC1,0.02802963,0,0.08197383,0,0.16462086,0,0.005071561,0
COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O,COC1=CC(=CC2(C(=O)O)CCCC2)OC1=O,COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O >> COC1=CC(=CC2(C(=O)O)CCCC2)OC1=O,rule0028_50,COC1=CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O>>COC1=CC(=CC2(C(=O)O)CCCC2)OC1=O,0.3909742,0,0.2657033,0,0.7120135,1,0.2820555,0
