reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O.CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O,CCC(CC=C1C[C@H](CC)C(=O)O1)C(N)=O.CC[C@H]1CC(=CCCC(N)=O)OC1=O,CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O.CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O >> CCC(CC=C1C[C@H](CC)C(=O)O1)C(N)=O.CC[C@H]1CC(=CCCC(N)=O)OC1=O,rule0126_2,CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O.CC[C@H]1CC(=CCC(C)C(N)=O)OC1=O>>CCC(CC=C1C[C@H](CC)C(=O)O1)C(N)=O.CC[C@H]1CC(=CCCC(N)=O)OC1=O,0.00546866,0,0.022436712,0,0.034966484,0,0.42875606,0
CC[C@H](C=C1C[C@H](CCC(N)=O)C(=O)O1)C(N)=O,CC[C@@H]1C=C2C[C@H](CCC(N)=O)C(=NC1=O)O2.O,CC[C@H](C=C1C[C@H](CCC(N)=O)C(=O)O1)C(N)=O >> CC[C@@H]1C=C2C[C@H](CCC(N)=O)C(=NC1=O)O2.O,rule0146_1,CC[C@H](C=C1C[C@H](CCC(N)=O)C(=O)O1)C(N)=O>>CC[C@@H]1C=C2C[C@H](CCC(N)=O)C(=NC1=O)O2.O,0.04667975,0,0.10467702,0,0.16110292,0,0.054965604,0
CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O,CCC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@@H](C)C#N)OC1=O,CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O >> CCC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@@H](C)C#N)OC1=O,rule0126_2,CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@H](C#N)CC)OC1=O>>CCC[C@H]1CC(=C[C@H](C#N)CC)OC1=O.CC[C@H]1CC(=C[C@@H](C)C#N)OC1=O,0.2803899,0,0.59568465,1,0.018399773,0,0.725087,1
CCC(C)[C@H](C=C1CCC(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC(C)[C@H](C=C1CCC(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC(C)[C@H](C=C1CCC(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC(C)[C@H](C=C1CCC(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,CCC(C)[C@H](C=C1CCC(=O)O1)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CCC(C)[C@H](C=C1CCC(=O)O1)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.7326462,1,0.49613637,0,0.14222986,0,0.04081071,0
CC[C@H]1CC(=C(C(N)=O)[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@H]1CC2(OC1=O)OC2(C(N)=O)[C@@H](CC)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H]1CC(=C(C(N)=O)[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@H]1CC2(OC1=O)OC2(C(N)=O)[C@@H](CC)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,CC[C@H]1CC(=C(C(N)=O)[C@@H](CC)C(N)=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC[C@H]1CC2(OC1=O)OC2(C(N)=O)[C@@H](CC)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.5313011,0,0.0007016366,0,0.2102306,0,0.43782985,0
CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O.CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O,CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O,CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O.CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O >> CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O,rule0126_2,CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O.CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O>>CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.C[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O,0.0017870179,0,0.019445611,0,0.003274621,0,0.02830398,0
CCC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.O,CCC[C@H]1CC(=C(O)[C@@H](CC)C(N)=O)OC1O,CCC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.O >> CCC[C@H]1CC(=C(O)[C@@H](CC)C(N)=O)OC1O,rule0070_6,CCC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O.O>>CCC[C@H]1CC(=C(O)[C@@H](CC)C(N)=O)OC1O,0.045275956,0,0.011923019,0,0.3447087,0,0.6323188,0
CC[C@H]1CC(=C(C(=O)O)[C@@H](CC)C(N)=O)OC1=O,CC[C@H]1CC(=C(C)[C@@H](CC(=O)O)C(N)=O)OC1=O,CC[C@H]1CC(=C(C(=O)O)[C@@H](CC)C(N)=O)OC1=O >> CC[C@H]1CC(=C(C)[C@@H](CC(=O)O)C(N)=O)OC1=O,rule0449_1,CC[C@H]1CC(=C(C(=O)O)[C@@H](CC)C(N)=O)OC1=O>>CC[C@H]1CC(=C(C)[C@@H](CC(=O)O)C(N)=O)OC1=O,0.009127582,0,0.40712792,0,0.41350764,0,0.75055367,1
CCCC[C@H](C=C1CCC(=O)O1)C(N)=O,CCCC(=C1CCC(=O)O1)[C@@H](C)C(N)=O,CCCC[C@H](C=C1CCC(=O)O1)C(N)=O >> CCCC(=C1CCC(=O)O1)[C@@H](C)C(N)=O,rule0028_51,CCCC[C@H](C=C1CCC(=O)O1)C(N)=O>>CCCC(=C1CCC(=O)O1)[C@@H](C)C(N)=O,0.6150319,1,0.58010274,1,0.5459888,0,0.35858825,0
CCC(CC(N)=O)=C1C[C@H](CC)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC[C@H]1CC(=C(CC)CC(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(CC(N)=O)=C1C[C@H](CC)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC[C@H]1CC(=C(CC)CC(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,CCC(CC(N)=O)=C1C[C@H](CC)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC[C@H]1CC(=C(CC)CC(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.84955597,1,0.92508155,1,0.16525188,0,0.7252972,1
