reactants,products,reactionString,ruleName
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](C(O)O)[C@H]1OC(c2c[nH]c(Cl)c2Cl)=C1O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@H](C(O)O)[C@H]1OC(c2c[nH]c(Cl)c2Cl)=C1O,rule0169_1
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,OC(O)[C@H]1COC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> OC(O)[C@H]1COC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,rule0169_1
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@]1(C(O)O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@]1(C(O)O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,rule0169_1
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)[C@H](CO)CC(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(O)[C@H](CO)CC(O)=Cc1c[nH]c(Cl)c1Cl,rule0028_46
CC(=O)O[C@H]1C(=Cc2c[nH]c(Cl)c2Cl)OC(=O)[C@H]1C,CC(=C1OC(=O)[C@@H](C)[C@H]1OC=O)c1c[nH]c(Cl)c1Cl,CC(=O)O[C@H]1C(=Cc2c[nH]c(Cl)c2Cl)OC(=O)[C@H]1C >> CC(=C1OC(=O)[C@@H](C)[C@H]1OC=O)c1c[nH]c(Cl)c1Cl,rule0028_51
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl.O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl.O,rule0032_01
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O.O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O.O,rule0032_01
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,CC[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=C=O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> CC[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=C=O,rule0024_49
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(C)(C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(C)(C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C1C[C@H]1[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O.O=C1C[C@H]1[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,rule0245_1
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,CCC(=O)O.O=CC(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> CCC(=O)O.O=CC(O)=Cc1c[nH]c(Cl)c1Cl,rule0053_14
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@]1(C(O)O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@]1(C(O)O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,rule0169_1
