reactants,products,reactionString,ruleName
C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O,C=C1C=C(CC=C[C@@H](C)CNC(=O)O)C(=O)O1,C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O >> C=C1C=C(CC=C[C@@H](C)CNC(=O)O)C(=O)O1,rule0028_51
C=CCC1=CC(=C[C@@H](C)CN)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC(C)C1=CC(=C[C@@H](C)CN)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CCC1=CC(=C[C@@H](C)CN)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC(C)C1=CC(=C[C@@H](C)CN)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C[C@H](N)C(N)=O,C[C@@H]1[NH+]=C1N.O,C[C@H](N)C(N)=O >> C[C@@H]1[NH+]=C1N.O,rule0339_1
C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CCC1=CC(=C[C@@](C)(O)CNC(=O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CCC1=CC(=C[C@@](C)(O)CNC(=O)O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C[C@H](NC(O)(O)[C@H](C)N)C(=O)O,rule0483_3
C=CCC1=CC(=C[C@@H](C)C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C(O)CC1=CC(=C[C@@H](C)C=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC1=CC(=C[C@@H](C)C=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C(O)CC1=CC(=C[C@@H](C)C=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCN.CCN,C.NCCCN,CCN.CCN >> C.NCCCN,rule0126_2
C[C@H](N)C(=O)O,N[C@H]1CC1=O.O,C[C@H](N)C(=O)O >> N[C@H]1CC1=O.O,rule0245_1
C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O,C=C1CC2=CC(=C[C@@H](C)CNC(O)O1)OC2=O,C=CCC1=CC(=C[C@@H](C)CNC(=O)O)OC1=O >> C=C1CC2=CC(=C[C@@H](C)CNC(O)O1)OC2=O,rule0169_1
C[C@H](N)C(=O)O.C[C@H](N)C(=O)O,C.C[C@@](N)(C(=O)O)[C@H](N)C(=O)O,C[C@H](N)C(=O)O.C[C@H](N)C(=O)O >> C.C[C@@](N)(C(=O)O)[C@H](N)C(=O)O,rule0126_2
