reactants,products,reactionString,ruleName
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CC2CCC(O)CC2)C(=O)[C@@H]1O,COC1CCC(C=C2OC(=O)[C@@H](O)C2=O)CC1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CC2CCC(O)CC2)C(=O)[C@@H]1O >> COC1CCC(C=C2OC(=O)[C@@H](O)C2=O)CC1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
CO[C@@H]1C(=O)OC(=CC2CCCCC2)C1=O.O,CO.O=C1OC(=CC2CCCCC2)C(=O)[C@@H]1O,CO[C@@H]1C(=O)OC(=CC2CCCCC2)C1=O.O >> CO.O=C1OC(=CC2CCCCC2)C(=O)[C@@H]1O,rule0007_203
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O=C(O)[C@@H](O)C(=O)C1(C=CO)CCCCC1,O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O=C(O)[C@@H](O)C(=O)C1(C=CO)CCCCC1,rule0028_47
O.O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O=C(O)C(O)=CC1CCCCC1.O=C(O)CO,O.O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O=C(O)C(O)=CC1CCCCC1.O=C(O)CO,rule0085_2
Cl.O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O.O=C(Cl)[C@@H](O)C(=O)C(O)=CC1CCCCC1,Cl.O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O.O=C(Cl)[C@@H](O)C(=O)C(O)=CC1CCCCC1,rule0183_6
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=CC2CCCCC2)C(=O)[C@@H]1O.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CC2CCCCC2O)C(=O)[C@@H]1O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1OC(=CC2CCCCC2)C(=O)[C@@H]1O.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1OC(=CC2CCCCC2O)C(=O)[C@@H]1O,rule0004_12
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O=C(C1=CC2CCC(CC2)O1)[C@H](O)C(O)O,O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O=C(C1=CC2CCC(CC2)O1)[C@H](O)C(O)O,rule0169_1
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O=C(O)[C@@H](O)C(=O)C1CCCCC1C=CO,O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O=C(O)[C@@H](O)C(=O)C1CCCCC1C=CO,rule0028_47
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,O=C(O)[C@H]1OC(C2CCCCC2)=C(O)C1O,O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1 >> O=C(O)[C@H]1OC(C2CCCCC2)=C(O)C1O,rule0169_1
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1.OO,O=C(C(O)=CC1CCCCC1)[C@H](O)C(O)O.O=O,O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1.OO >> O=C(C(O)=CC1CCCCC1)[C@H](O)C(O)O.O=O,rule0078_14
