reactants,products,reactionString,ruleName
CC[C@H]1CC(=C(O)CO)OC1=O.CC[C@H]1CC(=C(O)CO)OC1=O,CC[C@@H]1C(=O)OC(=C(O)CO)C1CO.CC[C@H]1CC(=CO)OC1=O,CC[C@H]1CC(=C(O)CO)OC1=O.CC[C@H]1CC(=C(O)CO)OC1=O >> CC[C@@H]1C(=O)OC(=C(O)CO)C1CO.CC[C@H]1CC(=CO)OC1=O,rule0126_2
CC[C@H]1CC(=CCOC(C)=O)OC1=O,C=C1C[C@H](CCCOC(C)=O)C(=O)O1,CC[C@H]1CC(=CCOC(C)=O)OC1=O >> C=C1C[C@H](CCCOC(C)=O)C(=O)O1,rule0028_50
CC[C@H]1CC(=C(CO)C(=O)O)OC1=O,CC[C@H]1CC(=CCO)OC1=O.O=C=O,CC[C@H]1CC(=C(CO)C(=O)O)OC1=O >> CC[C@H]1CC(=CCO)OC1=O.O=C=O,rule0024_52
CC[C@@H](CC(O)=CCO)C(=O)O,CC[C@@H](CC(O)C=CO)C(=O)O,CC[C@@H](CC(O)=CCO)C(=O)O >> CC[C@@H](CC(O)C=CO)C(=O)O,rule0028_47
CC[C@H]1CC(=CCOC(C)=O)OC1=O,CCCC(=O)OCC=C1CCC(=O)O1,CC[C@H]1CC(=CCOC(C)=O)OC1=O >> CCCC(=O)OCC=C1CCC(=O)O1,rule0028_51
CC(O)[C@H]1CC(=CCO)OC1O,CC=O.OCC=C1CCC(O)O1,CC(O)[C@H]1CC(=CCO)OC1O >> CC=O.OCC=C1CCC(O)O1,rule0053_20
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC[C@@H]1C(=O)OC(=CCO)C1C,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CC[C@@H]1C(=O)OC(=CCOC(C)=O)C1C,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC[C@@H]1C(=O)OC(=CCO)C1C >> CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CC[C@@H]1C(=O)OC(=CCOC(C)=O)C1C,rule0062_17
CC[C@H]1CC(=CC=O)OC1=O,CC1(C)CC(=CC=O)OC1=O,CC[C@H]1CC(=CC=O)OC1=O >> CC1(C)CC(=CC=O)OC1=O,rule0028_51
CC[C@H]1CC(=CC(C)O)OC1=O,CC[C@@H]1C(=O)OC(=CCO)C1C,CC[C@H]1CC(=CC(C)O)OC1=O >> CC[C@@H]1C(=O)OC(=CCO)C1C,rule0028_51
CC[C@H]1CC(=CCOC)OC1=O.CC[C@H]1CC(=CCOC)OC1=O,C=C1C[C@H](CC)C(=O)O1.COCC=C1C[C@H](CCCOC)C(=O)O1,CC[C@H]1CC(=CCOC)OC1=O.CC[C@H]1CC(=CCOC)OC1=O >> C=C1C[C@H](CC)C(=O)O1.COCC=C1C[C@H](CCCOC)C(=O)O1,rule0126_2
