reactants,products,reactionString,ruleName
C=CC[C@@H]1C(=O)OC(CCC(C)C)C1=O,C=C[C@]1(C)C(=O)OC(CCC(C)C)C1=O,C=CC[C@@H]1C(=O)OC(CCC(C)C)C1=O >> C=C[C@]1(C)C(=O)OC(CCC(C)C)C1=O,rule0028_51
C=CC[C@@]1(C)C(=O)OC(=CCCC)C1=O.O,C=C(O)C[C@@]1(C)C(=O)OC(=CCCC)C1O,C=CC[C@@]1(C)C(=O)OC(=CCCC)C1=O.O >> C=C(O)C[C@@]1(C)C(=O)OC(=CCCC)C1O,rule0070_6
C=CCC(CC(C)C)=C1OC(=O)CC1=O.O,C=CCC(CC(C)CO)=C1OC(=O)CC1O,C=CCC(CC(C)C)=C1OC(=O)CC1=O.O >> C=CCC(CC(C)CO)=C1OC(=O)CC1O,rule0070_6
CC=C1OC(=O)[C@@H](CC=CC(C)C)C1=O,CC(CC=CC(C)C)=C1OC(=O)CC1=O,CC=C1OC(=O)[C@@H](CC=CC(C)C)C1=O >> CC(CC=CC(C)C)=C1OC(=O)CC1=O,rule0028_51
C=CC(C(C)C)[C@@H]1C(=O)OC(=CC)C1=O,CC=C1OC(=O)[C@@H](CC=CC(C)C)C1=O,C=CC(C(C)C)[C@@H]1C(=O)OC(=CC)C1=O >> CC=C1OC(=O)[C@@H](CC=CC(C)C)C1=O,rule0028_51
C=CC(CC(C)C)=C1OC(=O)[C@@H](C)C1=O.O,C=CC(CC(C)CO)=C1OC(=O)[C@@H](C)C1O,C=CC(CC(C)C)=C1OC(=O)[C@@H](C)C1=O.O >> C=CC(CC(C)CO)=C1OC(=O)[C@@H](C)C1O,rule0070_6
C=CC(O)[C@@H]1C(=O)OC(=CCC(C)C)C1=O.O=O,C=CC(=O)[C@@H]1C(=O)OC(=CCC(C)C)C1=O.OO,C=CC(O)[C@@H]1C(=O)OC(=CCC(C)C)C1=O.O=O >> C=CC(=O)[C@@H]1C(=O)OC(=CCC(C)C)C1=O.OO,rule0074_18
C=CC[C@@H]1C(=O)OC(=CCC(C)(C)O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(C)(O)CC=C1OC(=O)[C@@H](CC2CO2)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@@H]1C(=O)OC(=CCC(C)(C)O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(C)(O)CC=C1OC(=O)[C@@H](CC2CO2)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4
C=C(CC(C)C)C[C@@H]1C(=O)OC(=C)C1=O,C=C1OC(=O)[C@@H](CC(=CC)CCC)C1=O,C=C(CC(C)C)C[C@@H]1C(=O)OC(=C)C1=O >> C=C1OC(=O)[C@@H](CC(=CC)CCC)C1=O,rule0028_51
C=CC[C@@H]1C(=O)OC(=CC(O)C(C)C)C1=O,C=CC(C)(C)C(O)C=C1OC(=O)[C@@H](C)C1=O,C=CC[C@@H]1C(=O)OC(=CC(O)C(C)C)C1=O >> C=CC(C)(C)C(O)C=C1OC(=O)[C@@H](C)C1=O,rule0028_51
