Name	Reactants	SMARTS	Products	Comments
rule0101_6	Any;WATER	[#6;$([#6&R]1:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@[#6&R]:&@[#6&R]:&@1);!$([#6&R]1:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@2-&!@[#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#8&R]-&@1);!$([#6&R]1:&@[#6&R]:&@[#6&R]:&@[#7&R](:&@[#6&R](:&@[#7&R]:&@1)=&!@[#8&!R])-&!@[#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#8&R]-&@1)-&!@[#6&!R]);!$([#6&R]1:&@[#6&R]:&@[#6&R]:&@[#7&R]:&@[#6&R](:&@[#7&R]:&@1)=&!@[#8&!R]):1]-[#7:2].[#8:3]>>[#6:1]=[#8:3].[#7:2]	Any;NH3	A0AJJ5;A0B6I9;A0LFB5;A0RZ37;A1AHK5;A1B5X6;A1VGE5;A3CVR8;A3DLI4;A3PN31;A4J872;A4VQI5;A4WP35;A4XYN8;A4YQV7;A4YXM5;A5EGE2;A5FR71;A5G460;A5ULK1;A6GYI0;A6LG60;A6LNR9;A6Q8K5;A6TBK1;A6UET5;A6UVJ0;A6UXT7;A6VWL7;A6X5D7;A7FQU9;A7GA53;A7I8N1;A7Z463;A7ZTM0;A8A6C8;A8FCR4;A8GAT0;A9BIU9;B0KLE3;B0TMM7;B0UDG6;B1HR71;B1IYS4;B1JFB0;B1KTS4;B1LKZ0;B1MY57;B1WR40;B1X998;B2T672;B2TJH6;B2U7U6;B2V525;B3E600;B3EL75;B3PXN1;B3R3T1;B5XP95;B5YX72;B5ZXI3;B6I3P6;B7IEM2;B7L789;B7LK09;B7M4F2;B7MFN5;B7N1X4;B7NEX9;B7NQW3;B7V265;B8FLT9;B8FPU4;B8H3Z4;B8IB34;B9J6V8;B9JYP8;B9KE87;B9KND1;C1CZZ4;C1DGB0;C3K8W2;C3KZB6;C3MBH4;C3MG57;C4ZXQ7;C5BF52;C5CI63;L8BT48;O26952;O29999;O34909;O50821;P31441;P39761;P53909;Q02UT0;Q03YC9;Q04DZ9;Q04HC1;Q0KCW5;Q0SLI9;Q0SYL1;Q0TB37;Q0TR21;Q11C48;Q11JE6;Q12XX8;Q13V90;Q16CI8;Q1AZ25;Q1G825;Q1GCT5;Q1GRK2;Q1IFE4;Q1J1B1;Q1LQ00;Q1M901;Q1MCF8;Q1MDE8;Q1MMV7;Q1QDL4;Q1R4R6;Q1WTM3;Q20YN2;Q21T97;Q24R88;Q28MB2;Q28VK7;Q2K4Q9;Q2K5M6;Q2KDR5;Q2KWR7;Q2NER8;Q2RL95;Q2RWC5;Q2S006;Q2SLW3;Q2TZN9;Q2YKR3;Q317F9;Q31US8;Q329F0;Q38V07;Q38ZJ0;Q3AE81;Q3AE90;Q3B2Q0;Q3IZ66;Q3KIJ1;Q3YWE3;Q3Z8C6;Q3ZXH1;Q466H2;Q46YJ3;Q48D01;Q4IMJ1;Q4KIS2;Q4X1Q4;Q4ZYP1;Q578E4;Q58854;Q59ZB1;Q5FQ87;Q5KY53;Q5LM18;Q5NNW5;Q5WD17;Q5WJ39;Q65K51;Q6ANH1;Q6ANH2;Q6CM42;Q6FCU0;Q6FP78;Q6HX62;Q6L032;Q6MJY0;Q71YS6;Q72EX7;Q7A9L5;Q7BZ90;Q7CUX4;Q7CXF0;Q7M9R5;Q7WBG5;Q7WMY6;Q81BX6;Q835Z6;Q86GS5;Q87GM3;Q889J2;Q88QA3;Q88SR1;Q89H53;Q89QG3;Q8CUS7;Q8ES91;Q8FBX7;Q8FW12;Q8PT13;Q8TNH5;Q8TX47;Q8UJ05;Q8X1T6;Q8XKX4;Q8XXL5;Q8Y6E5;Q8YCA5;Q92AR6;Q92N33;Q92T48;Q92VC6;Q92YE0;Q92YE2;Q97KN0;Q98GV2;Q98NF9;Q9A3M3;Q9I6Y4;Q9KF46;Q9KF49;Q9P6I7;Q9RDE5;Q9RYP0
rule0101_7	Any;WATER	[#6;$([#6&R]1:&@[#7&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#7&R]:&@1);!$([#6&R]1:&@[#7&R]:&@[#6&R](=&!@[#8&!R]):&@[#6&R]2:&@[#6&R](:&@[#7&R]:&@1):&@[#7&R]:&@[#6&R]:&@[#6&R]:&@[#7&R]:&@2);!$([#6&R]1:&@[#7&R]:&@[#6&R](=&!@[#8&!R]):&@[#6&R]:&@[#6&R]:&@[#7&R]:&@1):1]-[#7:2].[#8:3]>>[#6:1]=[#8:3].[#7:2]	Any;NH3	
rule0102_1	Any;NADH_CoF	[#6;$([#6&R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R]):1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#6:2]-[#6:3]-[#6:4]-[#6:5]:[#6:6]-1	NAD_CoF;Any	A0A0N7JV86;A1UDK6;A1VWL6;A1WM03;A4JLU9;A4T3I8;E6TJP6;Q12CA1;R0DXS5
rule0102_2	Any;NADH_CoF	[#6;$([#6&R]-&!@[#6&R]):1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#6:2]-[#6:3]-[#6:4]-[#6:5]:[#6:6]-1	NAD_CoF;Any	
rule0103_1	NAD_CoF;Any	[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6;$([#6&R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R]):8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7]	Any;NADH_CoF;O2	O85988;P07769;P07770;P07771;P23099;P23100;P23101;Q3C1D2;Q3C1D4;Q3C1D5;Q3C1E0;Q3C1E2;Q3C1E3;Q5D0X3;Q5D0X6
rule0104_1	Any;Any	[#6;$([#6&R]1(-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):1]-[#8;$([#8&!R](-[#6&R]1-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;PPI	A0R626;P9WFR4;P9WFR5;Q2MFF9;Q4H4F7;Q8NLQ9
rule0104_2	Any;Any	[#6;$([#6&!R](-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R]):1]-[#8;$([#8&!R](-[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R])-[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;PPI	A0B8A0;A0B8J3;A0RYM1;A1RRN9;A1RXV6;A1S066;A2BIS8;A2BIU7;A2SRL0;A2SSK1;A3CTK2;A3CW74;A3DN81;A3MUU3;A4G0J0;A4G0P3;A4WLS7;A4YI21;A5FJK8;A5UJF1;A5ULR8;A6UQV8;A6URI9;A6UVU6;A6UW70;A6VHU1;A6VHZ5;A7I6L7;A7I9E7;A8A9J7;A8A9K6;A8MDA4;A9A3Z1;A9A8T4;A9A8Y7;B0R2Z3;B0R3S1;B1L6Q8;B1L6Z7;B1YAF0;B6YW76;B8GHM9;C3MRH0;C3MY66;C3MZJ5;C3N7L7;C3NFV6;C4KIS5;C5A1J7;C5A615;C6A2A3;C6A2C9;C7PEQ0;D2QS27;D5BCE4;O26652;O29843;O29844;O57753;O58851;P0C882;Q0W6K5;Q12VF3;Q12VH4;Q18J00;Q18KP6;Q2FN44;Q2FQM4;Q2NET5;Q2NGM1;Q3INH7;Q3IT31;Q46BD9;Q46EN8;Q4J8K2;Q4JAS3;Q57727;Q58647;Q5JDN5;Q5JDY1;Q5V1N9;Q6L2N4;Q6LWN2;Q6M1A9;Q8PV96;Q8PYC0;Q8TJ20;Q8TS44;Q8TWS9;Q8TXM0;Q8TZM7;Q8U213;Q8ZTX5;Q96H96;Q971A3;Q975W8;Q97AR4;Q980N1;Q9HJH3;Q9HRP0;Q9HSF8;Q9UWY6;Q9UZN7;Q9V2P5;Q9YEF5
rule0105_1	Any;PPI	[#6;$([#6&R]1-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any	A0R626;P9WFR4;P9WFR5;Q2MFF9;Q4H4F7;Q8NLQ9
rule0106_1	Any	([#7;$([#7&!R]-&!@[#6&!R]=&!@[#8&!R]):1].[#6;$([#6&!R](-[#6&!R])(-[#8&!R])=[#8&!R]):2]-[#8;$([#8&!R]-[#6&!R](-&!@[#6&!R])=&!@[#8&!R]):3])>>[#6:2]-[#7:1].[#8:3]	Any;WATER	A0A0D6H646;A0A0T9L353;A0AJU2;A0L0B8;A0LK22;A0QS20;A0RHR0;A1A8H7;A1A9V7;A1AS12;A1E351;A1JN45;A1K3T5;A1KSU5;A1RGK8;A1S9L6;A1SX20;A1U3L1;A1WC79;A1WV00;A3D7V9;A3DE07;A3M3K3;A3QAV2;A4IM31;A4J556;A4TLT2;A4VIU5;A4W975;A4WPB7;A4XKT2;A4XS41;A4Y9S5;A5D1A4;A5GF42;A5GR03;A5VZH8;A6T7D6;A6U5N6;A6V1R9;A6VXW9;A6WK08;A7FH16;A7GRL3;A7MG30;A7N655;A7Z8F5;A7ZIR8;A7ZKG7;A7ZXG5;A7ZZ20;A8AI14;A8FD15;A8FZC6;A8GD09;A8H7J4;A8YVZ5;A9BSM4;A9L3F5;A9M2W6;A9MH00;A9MW45;A9N5P9;A9NA67;A9R7Y6;A9VTC8;B0CF78;B0JQJ1;B0K2E8;B0KA35;B0KUE9;B0TRS6;B0VAC1;B0VKW9;B1GYY7;B1HQB9;B1IV40;B1IZ89;B1J4I2;B1JHH4;B1KEK5;B1LIU8;B1LKD0;B1X9H5;B1XGB0;B1XI96;B1XWS5;B2AH54;B2GD08;B2HWF6;B2K767;B2KCN5;B2TNG1;B2TTK9;B2UFJ8;B2UTP7;B2UW91;B2V5I6;B2VDJ8;B3E3I1;B3Q0A1;B4RJT2;B4SXM8;B4T2Z5;B4T9L5;B4TET5;B4TSS5;B4UDQ2;B5BBC6;B5BD11;B5EB50;B5ETI9;B5EYC3;B5F944;B5FL01;B5FLN3;B5L363;B5QUT6;B5QY02;B5R646;B5RBD7;B5XXJ5;B5YVT2;B5Z6V2;B5ZNS1;B6ER91;B6I0G2;B6I9D9;B6JLG3;B7GFA5;B7GX48;B7H6M4;B7HLM2;B7I9G6;B7IUP8;B7JJX5;B7L7D8;B7LFZ6;B7LT74;B7M4L5;B7M937;B7ME34;B7MIK3;B7MQM2;B7MTJ3;B7N966;B7NAT7;B7NL72;B7UKI9;B7UP76;B7UVV3;B7VQP0;B8CT15;B8D7M3;B8D9C1;B8DDR5;B8E4P5;B8G120;B8I770;B8JAE8;B9EB67;B9FDB8;B9IVW5;B9J8H5;B9JQV9;B9M4S4;B9MS22;C0Q845;C0QJ54;C0R5K8;C0ZG41;C1D672;C1DQV1;C1EPQ2;C1KWD6;C3KBZ0;C3L738;C3MF80;C3P658;C4ZS02;C4ZUW1;C5BA73;C5BNK6;C5CMK6;C5D8P8;C6DKU3;C6DZ51;CYP153A11;I7IBR1;I7IJS4;I9NZ31;I9P565;I9PUF0;I9PWV1;I9QAZ1;I9QUG9;I9RJV6;I9RZW0;I9S186;I9SEI9;I9SR66;I9U6T1;I9V1K9;I9WMH4;I9X3R7;I9X6H0;I9XE20;I9YAR0;I9Z9T6;I9ZFQ9;J0A7N8;J0AB54;J0C842;J0CCS5;J0DBM5;J0E0G0;J0I4L8;J0IBJ8;J0IHE3;J0J010;J0JCJ0;J0K1X4;J0KYB2;J0LGR3;J0LN37;J0LNP6;J0MAI6;J0MIA6;J0MP83;J0MQH3;J0NH40;J0P5R1;J0PED5;J0Q995;J0T7N5;J0TH21;J0U4N0;J0UHD2;L8FHX3;NCED52;O04904;O08357;O27199;O28034;O32137;O57740;O66990;O69809;O76138;P05020;P05990;P06204;P08955;P0DD64;P0DD65;P20051;P20054;P25995;P27708;P31301;P32375;P40757;P46538;P48795;P56465;P57416;P65905;P65906;P65907;P72170;P72934;P74438;P77671;P77884;P81006;P96081;P9WHL2;P9WHL3;PEPCK3;Q01V55;Q02C42;Q02QZ8;Q03HB2;Q043B0;Q047M6;Q06950;Q087W5;Q0AB36;Q0AFI1;Q0HLX7;Q0HRV9;Q0JJD1;Q0KEE2;Q0PQZ5;Q0T5X0;Q0TJ12;Q0TKD0;Q0VNK6;Q11IA4;Q12NL3;Q14117;Q15YC5;Q163V6;Q17W17;Q18677;Q18C47;Q1AS71;Q1AVY7;Q1C6L6;Q1CI09;Q1CTU5;Q1G867;Q1GFQ7;Q1GT81;Q1GYZ0;Q1IE05;Q1J391;Q1LRD4;Q1MM16;Q1RD95;Q1RF23;Q1WVB1;Q21773;Q24PT9;Q28RK3;Q2G9U3;Q2GH90;Q2GL89;Q2IIB0;Q2KCZ6;Q2LVI3;Q2NCC9;Q2NHZ6;Q2SCE3;Q2XST3;Q31ZB7;Q32ES3;Q38X26;Q39US3;Q3A449;Q3AC01;Q3AKY8;Q3AYG9;Q3J872;Q3K7J8;Q3YRI2;Q3Z354;Q44184;Q45515;Q475T7;Q48F12;Q4JG22;Q4K747;Q4ZPJ8;Q54SV3;Q55C91;Q55DL0;Q56S49;Q57QJ4;Q57S43;Q58885;Q59699;Q5E0G4;Q5F9Y1;Q5FJB8;Q5GSJ0;Q5HGN1;Q5HPZ0;Q5JJ91;Q5L0U5;Q5LQ43;Q5LZQ6;Q5M4C1;Q5P6Y5;Q5PCG0;Q5PGW5;Q5QWC6;Q5WBJ6;Q5WFJ0;Q5XCK2;Q60Q85;Q61YQ1;Q63150;Q636D8;Q65JU9;Q65LN0;Q669K2;Q6AF87;Q6AS41;Q6D698;Q6FD29;Q6GA12;Q6GHN4;Q6HES6;Q6LPI7;Q6TTR0;Q71YH9;Q732I1;Q74DP4;Q74J32;Q7CNB0;Q7CR08;Q7MFB3;Q7N5W0;Q7SIE9;Q7U057;Q7U618;Q7UNR2;Q7VIJ1;Q819S1;Q81WF0;Q82LL4;Q82WF3;Q82ZQ1;Q834E0;Q83RT8;Q846U5;Q84FR6;Q87J46;Q87XM1;Q88NW7;Q8CPJ6;Q8D3T9;Q8DPQ5;Q8EB40;Q8FIR2;Q8FK60;Q8IPQ2;Q8K9L2;Q8KDK5;Q8MXA5;Q8NQ39;Q8PVF4;Q8R9R6;Q8RG88;Q8TSA6;Q8TXX9;Q8U4A0;Q8UI99;Q8VTT5;Q8X8N8;Q8XGS6;Q8Y249;Q8Y663;Q8Z7L2;Q8ZFU4;Q8ZZC7;Q91437;Q92AH1;Q92SC7;Q94AP0;Q970X5;Q97C35;Q97LN7;Q97QN4;Q9A071;Q9CCR4;Q9CGM7;Q9EQF5;Q9FMP3;Q9HIM0;Q9HMH9;Q9I676;Q9JVD6;Q9K0D1;Q9K9V7;Q9KAH8;Q9KL24;Q9KXR3;Q9P903;Q9PIN6;Q9PNA0;Q9RKU5;Q9RV76;Q9RVC3;Q9S3S1;Q9UTI0;Q9UX05;Q9UXV6;Q9WYH0;Q9YFI5;Q9ZLQ0
rule0108_01	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R]2:&@[#6&R](-&@[#6&R]-&@1-&!@[#6&!R]-&!@[#6&!R]):&@[#6&R](-&!@[#8&!R]):&@[#6&R]1:&@[#6&R](:&@[#6&R]:&@2)-&@[#6&R](=&!@[#8&!R])-&@[#6&R]2:&@[#6&R](-&@[#6&R]-&@1=&!@[#8&!R]):&@[#6&R](:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@2)-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R](-&@[#6&R]2:&@[#6&R]-1:&@[#6&R]:&@[#6&R]1:&@[#6&R](:&@[#6&R]:&@2-&!@[#8&!R])-&@[#6&R](-&@[#6&R]2:&@[#6&R](-&@[#6&R]-&@1=&!@[#8&!R]):&@[#6&R]:&@[#6&R](:&@[#6&R]:&@[#6&R]:&@2-&!@[#8&!R])-&!@[#8&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R])-&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	B9WYE6
rule0108_02	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#7&!R]-&!@[#6&R]1:&@[#6&R](:&@[#6&R](:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@1)=&!@[#8&!R])-&!@[#7&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R](-&@[#6&R](-&@[#6&R]-1-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#7&!R]-&!@[#6&R]1:&@[#6&R](:&@[#6&R](:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@1)=&!@[#8&!R])-&!@[#7&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	D0CB74;K7WIZ6;O26337;O28272;O66747;P17618;P25539;P57534;P95872;Q2VCF5;Q58085;Q6BII9;Q6CJ61;Q6FU96;Q757H6;Q8K9A3;Q9P4B8;Q9P7L3;Q9STY4
rule0108_03	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R](:&@[#6&R]:&@1)-&!@[#8&!R]-&!@[#6&!R])-&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-1)-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R](:&@[#6&R]:&@1)-&!@[#8&!R]-&!@[#6&!R])-&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	A3R052;B5KRH5;E6Y2X0;G2IMF2;P93143;Q4R0H9;Q4R0I0;Q9FVQ6;Q9LD14;Q9SVP6
rule0108_04	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R](-&@[#6&R](-&@[#6&R]-1-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	A0A0H3N4Z0;A0K258;A1C6B4;A1DGY9;A1JT46;A1RBC4;A1SR48;A2QD49;A2RH97;A3N2S7;A4IPF0;A4SS45;A4TGP0;A5F155;A5IUU9;A6QJ00;A6RGF3;A6TFJ4;A6U3N9;A7F8U1;A7FP92;A7MNE5;A7MWS7;A7X522;A7Z1E8;A7ZTE9;A8A660;A8F9Z9;A8G7U3;A8YYC5;A9MVI4;A9R4F6;B0BRV5;B0K280;B0KCW3;B0XS99;B1I9J3;B1IZJ2;B1JH11;B1LK35;B1X8L4;B1YHJ8;B2AND4;B2ILU3;B2K7G3;B2U5B1;B2VCH7;B2WME4;B3H2M6;B3WBT3;B4SX95;B4T977;B4TZT8;B5BHX1;B5E7E0;B5EX99;B5FLG3;B5R5B9;B5RGJ1;B5XMV6;B5YW99;B6EN80;B6HRL5;B6I3H6;B6QP49;B7GJR4;B7L723;B7M3M7;B7MFG0;B7N242;B7NEQ1;B7NPA3;B7ULF5;B8D892;B8D8D5;B8H7T9;B8ZLG6;B9DM96;C0Z8I6;C1C5D6;C1CCG5;C3LWV8;C4L274;C4L8P4;C4ZXJ1;C6DII4;C7FDI4;D7FMJ8;D7G793;D8LI09;L7IBL2;O65992;O96437;P09424;P0A9S3;P0CT14;P27543;P42957;P55800;P57634;P63955;P63956;P78008;P99140;Q02418;Q033G3;Q033M9;Q04M75;Q0CXS6;Q0U6E8;Q1C3J5;Q1CD89;Q1DP56;Q1WRQ9;Q2FEX4;Q2FW96;Q2H2D7;Q2NX35;Q2U059;Q2YYE8;Q31V29;Q3YVW2;Q45421;Q49ZA6;Q4L9Y4;Q4X1A4;Q5B0F5;Q5KYK6;Q5PLR3;Q5WDV0;Q65NA1;Q65VJ3;Q663V5;Q6AHH7;Q6DB14;Q6FBP5;Q6G7F3;Q6GER8;Q6LKE5;Q6UQ76;Q7MP60;Q7SA44;Q83PQ0;Q874B3;Q87SQ3;Q88ZS1;Q89A37;Q8DEF5;Q8DR31;Q8EN87;Q8FCB7;Q8K912;Q8NJJ1;Q8RCS0;Q8XDG9;Q8Z2E0;Q8Z9X0;Q8ZL67;Q97SH1;Q98PH2;Q9CJH1;Q9CLY7;Q9K681;Q9KKQ6;Q9RL68;Q9XBM6
rule0108_05	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])(-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R](-&@[#6&R](-&@[#6&R]-1-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])(-&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	A6KWY5;A9QSF6;E1V4Y1;Q8XB60
rule0108_06	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R]-&@[#6&R]2:&@[#6&R]-&@1:&@[#6&R](-&!@[#8&!R]):&@[#6&R](:&@[#7&R]:&@[#6&R]:&@2)-&!@[#6&!R])=&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R]2:&@[#6&R](-&@[#6&R]-1):&@[#6&R]:&@[#7&R]:&@[#6&R](:&@[#6&R]:&@2-&!@[#8&!R])-&!@[#6&!R])=&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	Q76KC2;Q988B7
rule0108_07	Any;NADH_CoF	[#6;$([#6&R]1(-&@[#8&R]-&@[#6&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])(-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R]):1]-[#8;$([#8&R]1-[#6&R](-&@[#6&R](-&@[#6&R](-&@[#6&R](-&@[#6&R]-1)-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])(-&!@[#6&!R]-&!@[#8&!R])-&!@[#8&!R]):2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1	Any;NAD_CoF	A9CES3;C0KTJ6;Q1J2J0;Q1MLL4;Q308C1;Q58LW6;Q89FN7;Q8NK50
