,smiles,ATC_code,Drug_Type,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
10,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,J05AB,antiviral,333.13800000000003,-0.45710000000000006,6,3,4.0,0.6945612204028229,3,104.55000000000001,0.8479859590530395,0.5046783924102783,0.7857369184494019,0.010368977393954992,0.006687574181705713,0.13755648843944074,0.004808449593838304,0.02695607775822282,0.00060852737078676,0.087674655392766,0.0002101474929077085,0.19303636401891708,0.2403588980436325,0.950204610824585,0.8957466244697571,0.012611041869968176,0.009842565096914769,0.009019979275763035,0.014414224773645401,0.020852062664926053,0.10051000565290451,0.009809059149120003,0.06842218264937401,0.007327104592695833,0.12806450873613356,0.015664180647581814,0.02743946071714163,0.03210551925003528,0.3679947167634964,0.690429151058197,0.0448401752859354,-5.424286951532233,24.931900636754854,-33.54052465535334,5.364113139980592,-21.155986683039593,2.3383051037907334,-0.6403210935344077,54.41001621305749,-2.3075742345056387,2.4866367870924067,49.90306320279178,18.8832880961613,69.5036835982939,77.25862737495153,63.80379992245056,74.09848778596356,75.43621558743699,70.06591702210159,95.54090732842187,30.864676231097324,48.5459480418767,34.27685149282668,12.369135323768901,47.49903063202792,22.21791392012408,19.930205506010083,4.808065141527724,8.026366808840635,11.128344319503682,57.58045754168282,70.88018611865064,89.10430399379604,25.63008918185343,54.749903063202794,24.583171772004654,34.1993020550601,42.61341605273362,54.47848003101977,55.60294687863513,60.83753392787902,10.97324544397053,19.50368359829391,50.36835982939124,63.668088406359054,63.629313687475765,48.39084916634354,92.7879022877084,74.79643272586273,20.317952694842962,26.289259402869327,38.154323381155486,2.481582008530438,46.99495928654517,1.240791004265219,38.1155486622722,17.332299340829778,26.521907716169057,64.21093447072508,57.6580069794494
11,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,J05AJ,antiviral,405.35700000000014,0.9626999999999997,6,2,4.0,0.7924971534172238,2,100.86999999999999,0.6973308742046356,0.7140647530555725,0.9372928500175476,0.0171280677895993,0.04990009684115648,0.1703643023967743,0.07675436343997717,0.034908261708915235,0.01807252299040556,0.5567434847354888,0.09062151648104191,0.11325516551733017,0.3082268685102463,0.9488971948623657,0.9975720643997192,0.02284765737131238,0.03400087784975767,0.02269097911193967,0.0746588058769703,0.01050108252093196,0.07036154568195344,0.008593238610774278,0.8394617557525634,0.16394188404083251,0.12447276711463928,0.03054744452238083,0.0055554928723722695,0.02254531839862466,0.08218939900398255,0.1666705220937729,0.32847065627574923,-4.703774175666247,40.53176274305056,26.18151537488024,-3.2483145457308735,-13.424344986024403,3.1085530641239063,0.8200508247571993,75.71971419856871,-4.053398201395635,-2.293253937546593,66.38231872818922,32.570763861962,69.5036835982939,60.85692128732067,63.80379992245056,87.86351298953082,68.86390073671966,67.7394338891043,92.08995734780923,47.38270647537805,85.69212873206669,39.356339666537416,38.03799922450562,55.3702985653354,60.87630864676231,25.63008918185343,33.2299340829779,56.61108956960062,53.97440868553703,41.52772392400155,76.96781698332687,88.83288096161303,56.14579294300116,69.79449398991858,62.466072120977124,49.16634354400931,67.85575804575417,37.068631252423415,39.66653741760372,58.74369910818147,58.51105079488173,58.51105079488173,49.8255137650252,73.9433889104304,32.53198914307871,43.23381155486623,72.97402093834819,15.936409461031406,53.043815432338114,67.429236138038,54.245831717720044,58.23962776269872,30.593253198914308,17.52617293524622,83.4044203179527,39.27879022877084,50.44590926715781,30.78712679333075,19.775106630476927
12,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,J05AB,antiviral,279.18899999999996,-1.6618000000000002,7,4,4.0,0.45197128428898714,1,147.89999999999998,0.13818965777754783,0.6815625309944153,0.41523398756980895,0.0008697863391716965,0.003989355475641787,0.06492459159344435,0.0017574990837601946,0.02582124467007816,0.006833182566333562,0.03157909289002418,0.00042409875015891885,0.13657874353229998,0.17528193145990373,0.4888770252466202,0.28432695250958206,0.012530861212871969,0.016971083264797925,0.005712109094019979,0.0022368720558006315,0.01164757963269949,0.13230873122811318,0.00016989658049055835,0.007165970615460537,0.004245142242871225,0.020630350895226003,0.0012011639589218249,0.005935954320011661,0.0059207004000199955,0.03465641094371676,0.1031949333846569,0.05304865697398782,-5.966518079472863,11.220041250318914,-14.25479566202012,17.13477662361137,-18.532932320586305,1.4431775826166597,-0.7784850908274082,26.554465793051214,-0.7690979164950041,1.6834776391695478,34.548274525009695,11.82628925940287,77.35556417215975,86.02171384257464,63.80379992245056,40.51958123303606,54.80806514152772,84.29623885226832,41.760372237301276,45.13377278014734,14.734393175649476,10.469174098487786,7.910042652190771,23.575029081039162,12.679333074835206,19.038386971694454,20.589375727025978,0.7367196587824738,14.152772392400156,46.37456378441256,63.35789065529275,53.31523846452113,12.679333074835206,54.4009305932532,39.860411012020165,27.142303218301667,22.528111671190384,39.433889104303994,66.38231872818922,11.3997673516867,0.38774718883288095,13.84257464133385,17.09965102753005,25.823962776269873,33.77278014734393,28.189220628150444,58.86002326483133,6.087630864676231,22.334238076773943,12.834431950368359,23.80767739433889,12.834431950368359,63.97828615742536,3.218301667312912,5.738658394726638,15.08336564559907,8.065141527723924,86.42884839084917,51.647925552539746
13,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,J05AR,antiviral,776.0420000000001,6.000700000000006,10,3,2.0,0.10557201660303787,3,138.02,0.3555688351392746,0.4132421135902405,0.6797784447669983,0.10696543902158737,0.955066466331482,0.29048411548137665,0.9203148245811462,0.20077127516269683,0.527529639005661,0.7434352397918701,0.9932748794555664,0.1256963387131691,0.5732912063598633,0.8770668029785156,0.9973428606986999,0.0024792487150989474,0.004671096126548946,0.15740883573889733,0.05310649275779724,0.018885865155607463,0.06155295893549919,0.05046719424426556,0.7296551406383515,0.8723007082939148,0.578427642583847,0.023038611747324467,0.09092821553349495,0.457561993598938,0.16322284191846848,0.2337485820055008,0.8644990205764771,-5.173474498633108,67.95637008720306,91.42137267481607,60.677249263504606,-11.368498014529953,3.0397280397140074,3.657914498429963,97.35288530919081,-4.99754345059843,-0.343337042147315,93.52462194649088,94.30011632415665,88.9104303993796,77.25862737495153,9.848778596355176,5.738658394726638,75.43621558743699,82.04730515703761,72.19852656068244,25.281116711903838,33.34625823962776,61.225281116711905,98.37146180690189,76.77394338891042,98.52656068243505,66.14967041488948,86.46762310973246,79.37184955409073,99.68980224893369,43.9705312136487,92.59402869329197,78.63512989530825,55.13765025203567,19.464908879410622,12.756882512601784,78.13105854982551,62.19464908879411,51.68670027142303,34.044203179526946,83.86971694455215,48.196975571927105,91.46956184567662,87.24311748739821,69.98836758433501,83.75339278790229,83.83094222566886,82.12485459480419,26.01783637068631,83.13299728576968,38.309422256688634,75.72702597906165,93.98991857309034,89.91857309034509,32.842186894145016,80.61264055835595,91.74098487785963,86.89414501744862,14.307871267933308,33.77278014734393
14,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,J05AP,antiviral,738.8900000000001,6.222000000000006,8,4,2.0,0.14029818549104897,4,174.63999999999996,0.32184721529483795,0.16995354145765304,0.7267893552780151,0.1115786537528038,0.5826274991035462,0.23435413390398024,0.7369019865989686,0.14140843749046325,0.084526620618999,0.8933321237564087,0.9497288227081299,0.09632058665156365,0.47534332871437074,0.9300583720207214,0.9953333497047424,0.0026744511094875635,0.006549667823128403,0.17509984076023102,0.1185986615717411,0.029969227872788905,0.06624327600002289,0.0344436077401042,0.7781531572341919,0.9194156408309937,0.7381252169609069,0.10959543585777283,0.12301757633686065,0.30190038681030273,0.2798027962446213,0.13852940797805785,0.9065381288528442,-5.203943116449119,44.03879953498557,81.92990306562321,-17.141974671249507,-11.04516195836393,3.4436057794806323,4.219785265911633,99.15890933304748,-6.885727159335799,4.741868215894723,92.8266770065917,95.23070957735555,82.35750290810391,86.02171384257464,9.848778596355176,8.259015122140365,80.1085692128732,88.34819697557192,68.28227995347034,11.167119038386971,40.0542846064366,61.69057774331136,87.2818922062815,68.67002714230321,95.65723148507173,57.58045754168282,59.01512214036448,98.0612640558356,97.4020938348197,36.21558743699108,87.08801861186507,85.53702985653354,49.28266770065917,20.822024040325708,17.215975184179914,79.44939899185731,76.1923226056611,64.71500581620784,37.068631252423415,78.98410236525785,52.1132221791392,95.15316013958899,94.22256688639007,89.2594028693292,87.08801861186507,78.01473439317564,89.5696006203955,11.709965102753005,87.78596355176424,36.68088406359054,57.23148507173323,91.43078712679333,10.469174098487786,35.905389685924774,91.54711128344319,96.82047305157037,89.6083753392788,1.5509887553315238,73.09034509499806
15,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,J05AE;J05AR,antiviral,547.6740000000003,2.3753,8,3,3.0,0.36442311667248123,5,140.42000000000002,0.28496907502412794,0.5598269999027252,0.5777988970279694,0.05070966016501188,0.7046911954879761,0.30048158168792727,0.6386930167675018,0.21300189793109894,0.5285244643688202,0.7009429454803466,0.9802502632141114,0.1585301820188761,0.40638368725776675,0.7857263445854187,0.9979844450950622,0.028328368626534938,0.09563454873859882,0.053229472041130065,0.12470726370811462,0.01742018407676369,0.07722196727991104,0.028103209007531403,0.6977974653244019,0.5522132039070129,0.2569176614284515,0.017953437980031593,0.010277827456593513,0.37807150185108185,0.07280065715312958,0.12497419640421867,0.956433916091919,-5.756696022865137,84.22762594584847,114.75086329454693,9.071712504912849,-10.22692725817225,3.43330224149607,2.731285022159426,83.70326338722526,-4.489546295772607,9.314611568892374,85.69212873206669,51.10507948817371,82.35750290810391,77.25862737495153,20.918960837533927,29.585110507948816,83.96665374176037,82.78402481582009,64.63745637844126,34.35440093059325,24.04032570763862,52.19077161690578,91.23691353237689,78.20860798759209,93.64094610314075,67.3904614191547,86.50639782861575,73.05157037611477,99.06940674680108,50.756107018224114,83.55951919348584,70.25979061651803,58.20085304381543,75.45560294687863,85.84722760759985,62.03955021326095,77.23924001550989,49.16634354400931,43.81543233811555,76.2310973245444,46.2582396277627,77.82086079875921,67.0802636680884,66.18844513377277,44.16440480806514,81.0779371849554,71.0352849941838,9.344707250872432,94.22256688639007,16.556804963164016,84.76153547886777,97.55719271035285,52.888716556804965,44.125630089181854,91.35323768902676,74.68010856921288,61.5742535866615,22.721985265606826,89.99612252811167
16,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,J05AP,antiviral,493.58500000000026,4.023600000000002,6,2,4.0,0.43630222461679224,0,110.25999999999999,0.08622382581233978,0.5467125952243805,0.8735897302627563,0.540462213754654,0.43800672292709353,0.6130484759807586,0.5635780572891236,0.25234844982624055,0.04356079492717981,0.634321415424347,0.4947951227426529,0.5544581353664398,0.3666344165802002,0.9848060488700867,0.9932808041572571,0.024429401941597463,0.04744459949433803,0.1109935462474823,0.07632988058030606,0.019767572358250617,0.055376363918185234,0.05105503611266613,0.812024736404419,0.781436562538147,0.3217881381511688,0.05701107941567898,0.04995128735899925,0.5500965595245362,0.26751505881547927,0.10760825052857399,0.8217258453369141,-4.985174213866782,30.133175096018494,41.102819687663995,9.897206234340334,-11.658631130859087,2.912557680457943,2.521988314250463,102.95974332856926,-6.197960062096579,-6.179003340006449,81.03916246607211,77.82086079875921,69.5036835982939,60.85692128732067,63.80379992245056,38.65839472663823,22.489336952307095,73.09034509499806,30.55447848003102,33.462582396277625,66.14967041488948,83.98604110120202,81.19426134160527,97.01434664598682,91.97363319115937,70.88018611865064,48.274525009693676,64.87010469174098,79.7983714618069,90.8879410624273,80.49631640170608,98.33268708801862,45.40519581233036,71.3454827452501,71.26793330748352,73.12911981388135,68.43737882900349,53.12136487010469,30.12795657231485,84.17991469561845,55.913144629701435,87.39821636293136,72.85769678169834,81.50445909267158,74.87398216362931,87.39821636293136,88.98797983714618,6.669251647925552,79.83714618069018,49.70918960837534,44.31950368359829,71.69445521519968,53.85808452888716,30.12795657231485,74.44746025591314,70.64753780535091,94.61031407522296,4.032570763861962,5.661108956960062
17,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,J05AG,antiviral,456.5720000000002,2.7171000000000003,6,3,4.0,0.5260863337385334,0,110.43,0.024559585750102995,0.526496684551239,0.735216474533081,0.3482032597064972,0.6667745471000671,0.6165686428546906,0.8055090546607971,0.378147953748703,0.10741937458515168,0.7056506395339965,0.8079730033874511,0.16167508363723754,0.1971235066652298,0.9644551992416381,0.9979006052017212,0.019863758981227875,0.03923282194882631,0.10139464400708675,0.02232077419757843,0.006171239865943789,0.04313446171581745,0.01676136164460331,0.8810303449630738,0.2794849008321762,0.29436069428920747,0.01030549161368981,0.012153332447633147,0.30548717379570006,0.0735830932855606,0.12383199483156204,0.8338246822357178,-5.389056109048387,51.33867705789932,37.71525257821069,44.81555851105641,-13.776087581055345,2.8205765928959337,2.0813874770015204,88.9040745793196,-3.8174416581301345,2.923168300045908,76.5412950756107,57.50290810391625,69.5036835982939,77.25862737495153,63.80379992245056,50.40713454827453,22.489336952307095,73.2842186894145,9.654905001938737,32.45443970531213,41.29507561070182,78.20860798759209,89.99612252811167,97.13067080263667,96.82047305157037,79.21675067855757,63.31911593640946,73.90461419154711,90.8879410624273,51.60915083365646,66.07212097712292,93.05932531989143,57.61923226056611,66.4598681659558,66.88639007367196,72.004652966266,48.42962388522683,25.358666149670412,21.481194261341606,68.86390073671966,63.784412563008914,65.49050019387359,70.91896083753393,56.14579294300116,47.537805350911206,78.32493214424196,71.3067080263668,9.15083365645599,80.4187669639395,27.45250096936797,63.39666537417604,68.94145017448623,84.91663435440093,15.044590926715781,69.32919736331911,61.72935246219465,71.38425746413338,35.168670027142305,60.52733617681272
18,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,J05AF,antiviral,236.23099999999994,-0.21050000000000008,6,2,4.0,0.7521450742487874,2,93.03,0.8758633375167847,0.5598913729190826,0.9092146396636963,0.008217643399257213,0.0005903448484559703,0.07280209586024285,0.0012389161947794491,0.027742666378617286,0.00010891714348417735,0.07719554081559181,0.00015068147231431795,0.14886188842356204,0.13881415352225304,0.9577343463897705,0.9900441288948059,0.006201123679056763,0.005140531249344349,0.020149698527529836,0.01694624647498131,0.00796960135921836,0.05477678999304771,0.0036008030408993365,0.06966955959796906,0.00515293802600354,0.07456164509057998,0.02266345974057913,0.009599530440755188,0.005269942921586335,0.3245248109102249,0.6412563860416413,0.05110172256827354,-5.505080647623326,14.079982653562675,-27.91632366292385,11.396309164289871,-19.846259321882634,2.132052861659578,-1.0022052865381017,33.28690578385182,-1.4933179124775848,3.8840688099746585,23.536254362155873,20.822024040325708,69.5036835982939,60.85692128732067,63.80379992245056,82.43505234587049,68.86390073671966,63.047692904226444,96.51027530050406,34.39317564947654,76.30864676231097,31.40752229546336,1.5509887553315238,26.521907716169057,10.042652190771616,20.550601008142692,1.4734393175649476,6.242729740209383,10.081426909654905,48.62349747964327,58.43350135711516,90.77161690577744,41.837921675067854,36.71965878247383,13.60992632803412,47.072508724311746,44.707250872431175,30.089181853431562,29.740209383481968,44.47460255913145,11.244668476153548,15.354788677782086,37.727801473439314,69.83326870880185,43.11748739821636,26.909654905001936,91.46956184567662,70.45366421093446,21.94649088794106,23.264831329972857,26.832105467235362,4.575416828227995,56.22334238076774,2.1713842574641333,26.483132997285768,12.679333074835206,10.818146568437378,76.38619620007755,67.19658782473827
19,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,J05AJ;J05AR,antiviral,419.3840000000002,1.3528,6,2,4.0,0.7824608276704148,2,100.86999999999999,0.6306187391281128,0.7052190423011779,0.9174273490905762,0.015902617247775197,0.06335476655513048,0.16001054644584656,0.09975144565105439,0.040275367349386214,0.02306527616456151,0.6345792174339294,0.14891045689582824,0.10949488431215286,0.3008589565753937,0.9360186457633972,0.9976481318473815,0.029114928655326368,0.05109095741063356,0.023036329075694084,0.08326132372021675,0.01268424028530717,0.0756672166287899,0.008507909206673502,0.8776328086853027,0.24931422173976897,0.14314330071210862,0.023126093298196794,0.007693811226636172,0.02964400900527835,0.08230350464582444,0.15345623940229416,0.3763511061668396,-4.777906584730021,36.982314586388604,29.147045580705914,2.071159799903819,-12.934766528128199,3.1677348481090073,1.0767337629748863,77.02228694144048,-3.939079245056905,-0.637303335933409,69.75571927103529,36.991081814656845,69.5036835982939,60.85692128732067,63.80379992245056,86.42884839084917,68.86390073671966,67.7394338891043,89.2594028693292,46.72353625436215,79.17797595967428,38.54207056998837,41.95424583171772,53.043815432338114,65.29662659945716,28.848390849166343,37.99922450562234,64.87010469174098,61.53547886777821,40.51958123303606,76.42497091896084,86.23497479643272,56.494765412950755,75.95967429236138,73.71074059713067,49.398991857309035,69.91081814656843,41.837921675067854,42.96238852268321,58.54982551376502,63.24156649864288,63.97828615742536,52.61729352462194,70.10469174098488,39.31756494765413,47.03373400542846,73.01279565723148,13.803799922450562,56.68863900736719,63.008918185343155,50.7948817371074,61.186506397828616,40.98487785963552,20.822024040325708,85.6533540131834,43.54400930593253,52.34587049243893,33.2299340829779,31.213648701046917
20,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,J05AG;J05AR,antiviral,425.7540000000001,2.654580000000001,7,1,4.0,0.6914051268589834,0,105.69999999999999,0.12232199031859636,0.7149628162384033,0.9405286192893982,0.10160611867904663,0.21172712743282318,0.31332150399684905,0.417706361413002,0.12012597024440766,0.015847457852214576,0.7416420936584472,0.6251762270927429,0.2529364854097366,0.31782568991184235,0.9438199877738953,0.9983924865722656,0.016047494765371085,0.03266285583376884,0.02909840680658817,0.1403134509921074,0.01799248638562858,0.026709268055856227,0.05082679614424705,0.8193664312362671,0.4127292662858963,0.06729176491498948,0.01909278053790331,0.009776387317106127,0.13785542249679567,0.09748505279421807,0.08936703465878963,0.504942637681961,-5.007503838204064,35.19817095504945,-6.06694887876869,-7.855601012188077,-11.57912274911142,3.2211468960069225,1.305084240142093,83.02583101782272,-5.48668373571558,1.8564589785744414,70.84141139976735,56.37844125630089,77.35556417215975,36.68088406359054,63.80379992245056,73.43931756494766,22.489336952307095,70.56998836758433,38.231872818922064,47.537805350911206,86.77782086079876,60.2559131446297,64.94765412950755,79.72082202404033,87.39821636293136,53.664210934470724,31.213648701046917,79.1004265219077,84.25746413338503,66.42109344707251,77.39433889104303,87.90228770841411,60.79875920899573,60.79875920899573,61.5742535866615,53.043815432338114,79.44939899185731,50.29081039162466,10.35284994183792,84.02481582008531,56.533540131834044,71.73322993408297,35.55641721597518,67.15781310585498,43.38891043039938,68.08840635905389,75.2617293524622,4.226444358278402,64.01706087630865,48.42962388522683,49.20511826289259,20.628150445909267,22.528111671190384,30.981000387747187,87.12679333074836,47.49903063202792,60.41101202016285,8.918185343156262,52.888716556804965
21,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,J05AG;J05AR,antiviral,315.67799999999994,4.073100000000001,2,1,4.0,0.7328090954055055,1,38.33,0.3406403109431267,0.89737628698349,0.8401663303375244,0.819893193244934,0.853983998298645,0.1921883210539818,0.7068510174751281,0.03228029515594244,0.09467020547017455,0.808914041519165,0.5916226029396057,0.5935621380805969,0.033036404429003595,0.9291872382164001,0.999983835220337,0.02053443007171154,0.011581381037831306,0.20351579934358596,0.6080670416355133,0.134316573292017,0.39017786979675295,0.2646275907754898,0.9498842835426331,0.13964336439967157,0.8880551576614379,0.162176264077425,0.6691901206970214,0.9790767073631287,0.8293065786361694,0.8990981936454773,0.28336252123117445,-4.125675398264561,12.130623003014922,7.267496636668926,18.086964587022965,-6.623529397972969,2.5454816527729576,3.5840922059707943,96.61746982639576,-4.910909429560048,-5.929714344798986,45.71539356339667,78.28615742535867,16.38231872818922,36.68088406359054,63.80379992245056,79.41062427297402,54.80806514152772,21.151609150833657,70.3761147731679,67.19658782473827,58.66614967041489,92.7879022877084,95.7735556417216,60.37223730127956,94.95928654517255,23.80767739433889,61.186506397828616,89.18185343156262,83.63706863125242,92.59402869329197,28.189220628150444,85.49825513765025,95.23070957735555,67.3904614191547,28.49941837921675,81.89220628150446,98.33268708801862,90.69406746801086,92.59402869329197,96.62659945715393,79.7595967429236,55.60294687863513,98.17758821248546,92.36138037999224,98.41023652578518,99.57347809228384,99.6510275300504,93.25319891430787,49.78673904614192,96.93679720822024,24.85459480418767,37.30127956572315,65.141527723924,78.55758045754168,51.29895308259015,90.92671578131058,85.34315626211709,15.316013958898797,5.9325319891430786
22,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,J05AP,antiviral,882.0349999999996,8.116000000000009,10,4,2.0,0.09966131247485702,5,188.79999999999995,0.38357542753219603,0.2179469048976898,0.7544224739074707,0.2556697577238083,0.8423104405403137,0.27905905097723005,0.9108404040336608,0.18839072734117507,0.14184208810329438,0.9134903669357299,0.9758089780807495,0.08176380209624767,0.498823469877243,0.9550015449523925,0.9990128874778748,0.0026596846408210697,0.0063859719783067705,0.4178236186504364,0.20328278988599777,0.03132859896868467,0.07411309629678726,0.0412153922021389,0.8043186902999878,0.9561193704605102,0.7935410022735596,0.12253503128886223,0.1345127359032631,0.6162635445594787,0.4616629421710968,0.1249268226325512,0.9589168429374695,-5.0564616913895835,29.509367100250756,81.64312584316099,13.31812400732519,-11.584734390917,3.459070298198019,4.341871651595186,98.25514484052238,-7.235784919415922,2.339559015490699,95.54090732842187,98.21636293136875,88.9104303993796,86.02171384257464,9.848778596355176,5.467235362543621,83.96665374176037,90.11244668476154,74.64133385032959,13.60992632803412,43.42768514928267,73.5944164404808,95.50213260953858,75.10663047692904,98.41023652578518,64.59868165955797,68.20473051570376,98.9918573090345,98.6816595579682,31.717720046529664,88.75533152384645,90.15122140364483,66.1108956960062,20.666925164792556,16.9445521519969,90.84916634354401,85.76967816983327,65.68437378829003,42.10934470725087,81.50445909267158,55.13765025203567,97.59596742923614,95.88987979837145,90.42264443582783,88.290034897247,89.76347421481194,94.95928654517255,9.305932531989143,94.7654129507561,45.327646374563784,43.66033346258239,91.27568825126018,58.976347421481194,30.981000387747187,91.81853431562621,97.51841799146956,88.17371074059713,0.6979449398991857,56.61108956960062
23,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,J05AJ;J05AR,antiviral,447.8900000000002,4.281000000000002,5,2,4.0,0.5639537765926361,1,88.76,0.07371517159044742,0.23693581223487853,0.9135611891746521,0.06118503734469414,0.23541848957538605,0.30435097217559814,0.7628678679466248,0.024086160585284233,0.015658657252788543,0.3932242512702942,0.27960617244243624,0.22734754383563996,0.06694558560848236,0.9210479259490967,0.9963713407516479,0.023080162331461908,0.07057152539491654,0.24557635486125945,0.21066125035285949,0.016998629830777646,0.0665824219584465,0.17493993639945984,0.7388055205345154,0.3940649688243866,0.17016831636428834,0.018285882379859685,0.03687032237648964,0.40542463958263397,0.08969952799379825,0.05679299347102642,0.3117632299661636,-4.882390053919983,18.63715137152979,21.32507610025998,22.794906673667867,-10.008552269700008,2.9010185354565206,1.3126951454847746,87.6927982143183,-5.703354690783226,11.89444828591392,74.95153160139589,81.7371074059713,59.1120589375727,60.85692128732067,63.80379992245056,56.37844125630089,54.80806514152772,59.75184179914695,26.87088018611865,14.579294300116324,78.09228383094222,54.32338115548662,67.31291198138814,78.71267933307483,95.88987979837145,17.836370686312524,31.17487398216363,41.3726250484684,71.26793330748352,62.85381930981,42.49709189608375,84.25746413338503,51.841799146956184,70.14346645986816,81.426909654905,84.56766188445134,86.35129895308259,48.58472276075998,37.30127956572315,94.64908879410623,48.856145792942996,70.88018611865064,56.72741372625048,66.49864288483909,69.21287320666924,82.04730515703761,74.40868553702985,1.2795657231485071,51.68670027142303,56.30089181853431,31.485071733229933,54.28460643660333,69.3679720822024,46.14191547111283,73.71074059713067,47.49903063202792,69.09654905001939,7.32842186894145,93.95114385420706
