reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
COC(C)C=C1C[C@H](C)C(=O)O1,C=C1C[C@](C)(C(C)OC)C(=O)O1,COC(C)C=C1C[C@H](C)C(=O)O1 >> C=C1C[C@](C)(C(C)OC)C(=O)O1,rule0028_50,COC(C)C=C1C[C@H](C)C(=O)O1>>C=C1C[C@](C)(C(C)OC)C(=O)O1,0.18301652,0,0.13273706,0,0.25692344,0,0.05190693,0
COCC=C(O)C[C@H](C)C(=O)O.COCC=C(O)C[C@H](C)C(=O)O,C=C(O)C[C@H](C)C(=O)O.COCCOCC=C(O)C[C@H](C)C(=O)O,COCC=C(O)C[C@H](C)C(=O)O.COCC=C(O)C[C@H](C)C(=O)O >> C=C(O)C[C@H](C)C(=O)O.COCCOCC=C(O)C[C@H](C)C(=O)O,rule0126_2,COCC=C(O)C[C@H](C)C(=O)O.COCC=C(O)C[C@H](C)C(=O)O>>C=C(O)C[C@H](C)C(=O)O.COCCOCC=C(O)C[C@H](C)C(=O)O,0.0009801274,0,0.011173963,0,3.9444694e-05,0,0.00067023904,0
COCC1OC12C[C@H](C)C(=O)O2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=O.C[C@H]1CC2(OC1=O)OC2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COCC1OC12C[C@H](C)C(=O)O2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=O.C[C@H]1CC2(OC1=O)OC2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0491_2,COCC1OC12C[C@H](C)C(=O)O2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>C=O.C[C@H]1CC2(OC1=O)OC2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.6685866,1,0.57542574,1,0.06636963,0,0.5392182,0
COCC=C1C[C@](C)(COC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,COCC(O)=C1C[C@](C)(COC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,COCC=C1C[C@](C)(COC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> COCC(O)=C1C[C@](C)(COC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,COCC=C1C[C@](C)(COC)C(=O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>COCC(O)=C1C[C@](C)(COC)C(=O)O1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.10463856,0,0.022645025,0,0.63688993,1,0.41886103,0
COCC(COC)=C1C[C@H](C)C(=O)O1.COCC(COC)=C1C[C@H](C)C(=O)O1,COCC=C1C[C@H](C)C(=O)O1.COCC[C@H]1CC(=C(COC)COC)OC1=O,COCC(COC)=C1C[C@H](C)C(=O)O1.COCC(COC)=C1C[C@H](C)C(=O)O1 >> COCC=C1C[C@H](C)C(=O)O1.COCC[C@H]1CC(=C(COC)COC)OC1=O,rule0126_2,COCC(COC)=C1C[C@H](C)C(=O)O1.COCC(COC)=C1C[C@H](C)C(=O)O1>>COCC=C1C[C@H](C)C(=O)O1.COCC[C@H]1CC(=C(COC)COC)OC1=O,0.010623192,0,0.013451154,0,0.0021850523,0,0.00739894,0
C[C@H]1CC(=CC=O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(=O)C=C1C[C@H](C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[C@H]1CC(=CC=O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(=O)C=C1C[C@H](C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,C[C@H]1CC(=CC=O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CC(=O)C=C1C[C@H](C)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99509925,1,0.99976784,1,0.7352969,1,0.9465591,1
COC(C=C1C[C@H](C)C(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC(C)(C=C1C[C@H](C)C(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COC(C=C1C[C@H](C)C(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC(C)(C=C1C[C@H](C)C(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,COC(C=C1C[C@H](C)C(=O)O1)C(=O)O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>COC(C)(C=C1C[C@H](C)C(=O)O1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.96570724,1,0.646291,1,0.057757974,0,0.00529472,0
COCC(C)=C1C[C@H](C)C(=O)O1,CCOCC=C1C[C@H](C)C(=O)O1,COCC(C)=C1C[C@H](C)C(=O)O1 >> CCOCC=C1C[C@H](C)C(=O)O1,rule0028_51,COCC(C)=C1C[C@H](C)C(=O)O1>>CCOCC=C1C[C@H](C)C(=O)O1,0.11499059,0,0.24780156,0,0.54416364,0,0.00027460518,0
COC(=O)C=C1C[C@H](C)C(=O)O1.OO,COC(O)C=C1C[C@H](C)C(=O)O1.O=O,COC(=O)C=C1C[C@H](C)C(=O)O1.OO >> COC(O)C=C1C[C@H](C)C(=O)O1.O=O,rule0078_17,COC(=O)C=C1C[C@H](C)C(=O)O1.OO>>COC(O)C=C1C[C@H](C)C(=O)O1.O=O,0.00015360399,0,5.2687283e-05,0,0.0008795023,0,0.00043405,0
COCCC1(O)C[C@H](C)C(=O)O1.COCCC1(O)C[C@H](C)C(=O)O1,COCC[C@H]1CC(O)(CCOC)OC1=O.C[C@H]1CC(C)(O)OC1=O,COCCC1(O)C[C@H](C)C(=O)O1.COCCC1(O)C[C@H](C)C(=O)O1 >> COCC[C@H]1CC(O)(CCOC)OC1=O.C[C@H]1CC(C)(O)OC1=O,rule0126_2,COCCC1(O)C[C@H](C)C(=O)O1.COCCC1(O)C[C@H](C)C(=O)O1>>COCC[C@H]1CC(O)(CCOC)OC1=O.C[C@H]1CC(C)(O)OC1=O,0.012622886,0,0.008414334,0,0.038623296,0,0.0050947447,0
